# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf5_model
# start_datetime = 2023-07-05 12:28:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf5.data.r
# init = 2 (Default)
# random
#   seed = 758156533 (Default)
# output
#   file = examples\cf\cf5_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mean
-3939.4,0.882141,0.00243678,10,1023,0,3944,5.19971,-1.67778,0.912412,1.61751,-4.25181,4.0772,0.577262,5.90115,-0.266631,10.3277,-8.35665,-32.2874
-3939.73,0.988959,0.00243678,10,1023,0,3943.69,7.06236,-0.0847419,-1.70712,1.01627,-5.12951,4.24005,0.235987,6.88782,0.0989796,11.2345,-10.579,-31.9243
-3939.19,0.889189,0.00243678,10,1023,0,3944.38,3.32812,-4.39941,-2.03748,5.50455,-1.22468,2.87268,0.418749,10.2008,0.666502,5.6653,-10.836,-32.1638
-3938.86,0.974824,0.00243678,10,1023,0,3943.74,5.89896,-4.14496,0.72739,-3.48662,-4.42964,4.04072,-5.86545,-0.749372,-4.30888,0.905393,12.5827,-31.8091
-3937.9,0.930944,0.00243678,10,1023,0,3946.34,1.52182,-11.8757,3.09392,-4.27904,0.0720355,-1.21106,-2.01221,0.385996,2.01211,4.53564,-8.80539,-31.8548
-3937.78,0.994894,0.00243678,10,1023,0,3940.88,0.958652,-12.3823,2.16704,-3.88074,0.962614,-1.70586,-3.48549,1.17447,0.799647,3.90482,-9.10154,-31.9948
-3937.71,0.995967,0.00243678,10,1023,0,3944.47,1.73547,-3.39509,-2.79644,6.46959,-2.37848,-7.7641,8.03913,-5.69963,3.51899,3.94805,5.41595,-32.0281
-3938.28,0.674457,0.00243678,10,1023,0,3941.41,2.56326,-2.11282,-3.88666,6.98498,-2.69212,-8.31127,8.14182,-4.98588,3.77349,3.52024,5.38372,-32.1159
-3937.97,0.938176,0.00243678,10,1023,0,3945.62,1.2289,-2.37586,4.95595,-2.91992,6.31692,-0.170068,10.4808,-2.46591,1.8463,2.38838,7.72893,-32.1711
-3939.37,0.940011,0.00243678,10,1023,0,3946.38,6.26627,-6.60809,8.9587,-3.21924,-0.533929,0.505485,-1.68064,-3.95281,2.28893,11.5807,5.28346,-32.084
-3935.63,0.978522,0.00243678,10,1023,0,3943.61,-6.77298,6.5852,-1.63199,-4.45061,-3.37742,-1.13027,-0.0892932,-2.61903,-2.26588,1.95909,5.83314,-31.8928
-3936.42,0.973486,0.00243678,10,1023,0,3940.61,-3.92348,9.33478,-1.18326,-5.76345,-3.97884,0.382536,-1.31894,-2.73565,-3.54382,2.77398,5.46724,-32.0823
-3936.73,0.999553,0.00243678,10,1023,0,3939.06,-5.26452,3.72738,-3.96878,-3.12657,-3.67304,3.64025,-1.522,-1.90361,-5.46197,4.25903,9.05403,-31.8963
-3941.51,0.980219,0.00243678,10,1023,0,3944.89,-0.860804,11.2384,-6.5946,9.79878,-3.1413,1.40023,-9.76336,-3.73194,-6.03621,-0.692404,5.9632,-32.1127
-3943.94,0.641633,0.00243678,10,1023,0,3949.74,-2.30525,14.0374,-2.3501,13.6023,0.102852,3.00501,-10.3673,-2.16281,-1.01891,-1.14783,8.32855,-32.0966
-3935.09,0.371592,0.00243678,10,1023,0,3951.39,1.77306,-4.44893,1.51907,-3.68152,2.85117,-8.3131,1.87868,1.82375,-5.57589,-0.0952106,1.24989,-31.9758
-3934.01,0.92181,0.00243678,10,1023,0,3938.96,-0.147863,1.47179,-1.67107,-2.11251,4.39238,-3.86626,-3.02658,6.26759,-1.03052,-0.532692,0.196114,-31.8938
-3935.8,0.967617,0.00243678,10,1023,0,3937.92,-0.96296,-0.614415,-2.24277,3.27439,9.72644,-2.40236,-1.48256,-0.80908,0.67338,4.99309,-6.3561,-31.9128
-3935.31,0.918608,0.00243678,10,1023,0,3939.88,2.14256,2.97293,0.233931,-2.60489,6.06567,-3.89169,0.40975,-1.60275,-1.25593,4.28472,-8.01424,-31.8977
-3936.73,0.914639,0.00243678,10,1023,0,3943.8,-1.85842,5.87995,-1.03066,-3.58237,-4.75056,-2.02796,-1.13455,1.2584,9.49021,-4.20639,6.96196,-31.9865
-3937.9,0.95544,0.00243678,10,1023,0,3942.94,-6.99703,1.85663,0.391591,-0.550681,-0.458352,4.28925,-12.1535,1.06863,5.64607,-1.80954,6.3899,-31.9869
-3937.96,0.833842,0.00243678,10,1023,0,3943.35,-5.4669,-2.47032,-4.40843,-5.21538,-2.14058,1.10392,-8.0085,8.89338,5.4736,0.746003,1.20981,-31.7959
-3937.76,0.982625,0.00243678,10,1023,0,3941.62,-1.76578,-4.48489,-3.85298,-4.9514,-2.01158,1.30049,-5.20836,7.58708,9.29871,-2.12465,2.71235,-32.1794
-3939.53,0.721945,0.00243678,10,1023,0,3947.37,-1.91663,-8.41939,1.47263,-7.14696,-1.30359,3.12834,-2.01939,12.2857,1.58767,-0.298917,-8.33934,-32.0896
-3940.06,0.785748,0.00243678,10,1023,0,3950.12,-2.78961,-5.61008,0.256582,-4.26676,-3.83262,0.372323,-3.0992,14.2983,-1.79021,-2.12455,-4.89649,-32.278
-3941.33,0.91207,0.00243678,10,1023,0,3944,-5.334,-6.9333,-0.106274,-3.8446,-3.88235,0.795091,-4.19243,13.0003,1.58756,-5.02289,-3.44536,-31.6185
-3938.86,0.993902,0.00243678,10,1023,0,3948.05,-0.0791178,-4.57949,-5.83189,-5.15433,4.67355,-2.46377,-3.59602,8.14072,3.94063,-5.5604,0.623673,-31.6548
-3939.65,0.989692,0.00243678,10,1023,0,3947.63,1.76446,3.30655,8.96454,-8.38128,-0.306277,-1.71046,3.86621,4.15332,5.9667,1.4584,11.9803,-32.0365
-3935.76,0.931769,0.00243678,10,1023,0,3944.25,-0.882772,-1.94273,-3.54892,3.2323,1.81628,4.58361,-0.736047,-1.74986,8.55499,-4.37813,5.50972,-32.0883
-3938.52,0.991149,0.00243678,10,1023,0,3941.72,9.5109,-2.70368,2.94294,-8.20465,-4.75345,-7.6425,-3.38243,-0.0797162,5.76531,-3.84097,3.45666,-31.9501
-3936.72,0.995576,0.00243678,10,1023,0,3941.83,6.10162,-5.49475,0.0380732,-7.34439,4.17521,-5.71871,-5.34081,-3.60882,-1.0314,-3.5958,2.76498,-31.9356
-3938.15,0.975789,0.00243678,10,1023,0,3943.74,-12.5071,1.88663,0.816045,-6.89789,6.76961,0.862387,1.39203,1.4639,-1.3987,4.73924,-4.09813,-32.0762
-3937.16,0.999919,0.00243678,10,1023,0,3940.19,-11.1662,3.14294,-1.17781,-5.48,7.8751,0.149242,0.456996,1.41744,-0.533198,2.83466,-3.73743,-32.066
-3937.53,0.999593,0.00243678,10,1023,0,3943.52,-6.12669,1.22522,-4.63765,0.114169,0.513828,4.14425,2.93852,1.7122,-8.5954,2.42971,-10.1534,-31.913
-3939.68,0.971513,0.00243678,10,1023,0,3944.02,2.13057,5.7632,-3.4589,-5.30726,-2.14058,10.4535,-2.99446,4.13538,-3.30271,5.26513,-10.3242,-31.8369
-3939.9,0.978678,0.00243678,10,1023,0,3942.35,5.94711,3.63897,-2.98536,-4.38842,-3.0086,9.68404,-0.895501,3.52077,-4.10762,5.67712,-10.9332,-31.7985
-3938.5,0.999876,0.00243678,10,1023,0,3944.26,-1.91027,3.78595,-2.66022,-1.61197,1.16309,4.33381,0.709061,4.36189,-3.05542,7.74393,-13.5848,-32.0563
-3939.85,0.809565,0.00243678,10,1023,0,3946.38,-0.264259,5.08133,-5.86703,8.43686,-4.46283,2.00063,-3.90746,-3.68774,-3.93223,-3.69537,-0.731069,-31.5609
-3937.73,0.95758,0.00243678,10,1023,0,3947.55,-0.10248,6.61399,-4.69971,8.14955,-5.75367,3.65519,-8.37466,-3.57718,0.695655,-0.296473,-1.57564,-31.8334
-3936.56,0.753511,0.00243678,10,1023,0,3944.64,-4.88147,1.40148,7.10366,-1.72639,-5.4108,-5.33906,-5.26704,3.01521,-4.5074,5.53516,-0.995447,-32.0422
-3940.24,0.771444,0.00243678,10,1023,0,3947.17,1.47069,-4.7434,6.37548,-6.12416,-5.36673,-8.88772,-10.362,2.0879,-2.37801,3.22463,-4.59136,-32.217
-3937.08,0.670213,0.00243678,10,1023,0,3945.93,5.52588,1.65112,0.136969,1.02178,3.26158,-2.802,0.801131,0.949726,-8.66679,3.97478,1.24935,-32.3135
-3940.06,0.96536,0.00243678,10,1023,0,3943.15,-1.31806,-7.10828,4.57417,-0.312894,2.89405,-9.47067,-3.1744,0.594981,-3.59248,4.26343,5.09768,-31.578
-3936.75,0.978232,0.00243678,10,1023,0,3945.18,-3.33547,8.34103,-7.23766,-1.6606,6.63826,-1.60265,-0.700058,5.34237,-0.506593,0.13037,-1.89041,-32.1376
-3935.27,0.999171,0.00243678,10,1023,0,3940.08,-3.17119,3.57786,0.923245,1.71479,-7.31312,2.36932,-4.05814,4.41523,1.99972,4.8359,3.28343,-32.0538
-3935.4,0.927089,0.00243678,10,1023,0,3938.11,-2.41052,6.67747,-0.150143,2.73913,-0.967453,1.27674,-4.93452,6.31413,3.72221,4.36925,0.536966,-32.0996
-3939.31,0.988907,0.00243678,10,1023,0,3946.54,-4.68451,0.352601,0.831742,2.34949,-4.65378,8.7421,3.05438,7.52117,-1.60881,11.5538,4.15643,-31.8403
-3943.88,0.980166,0.00243678,10,1023,0,3951.66,6.3422,-1.64207,7.91069,7.59023,-9.98419,11.2991,3.51787,1.05903,-9.60873,-1.93317,8.76119,-32.1209
-3946.68,0.923923,0.00243678,10,1023,0,3950.16,7.29618,-3.05307,7.82549,9.53226,-13.6846,9.86028,3.56376,-2.90764,-10.552,-5.38415,4.41401,-31.75
-3939.28,0.427775,0.00243678,10,1023,0,3953.13,10.4928,-3.85358,5.12561,-2.02863,-12.0146,0.743858,-2.68786,-0.0638117,-5.29127,-4.80274,2.24133,-31.9446
-3940.88,0.815883,0.00243678,10,1023,0,3949.07,2.00006,11.4082,-9.19193,0.19822,-3.6533,9.08285,4.87704,-0.418362,-5.35885,4.13945,4.62394,-31.7863
-3938.53,0.990894,0.00243678,10,1023,0,3942.62,2.15786,9.05575,-10.1865,0.45076,-5.0326,6.77628,5.25445,-1.91614,-2.77767,2.46857,4.02827,-32.0498
-3939.06,0.786298,0.00243678,10,1023,0,3945.58,-11.7015,1.14284,4.11251,3.19079,0.252985,-2.29789,-0.565812,-3.15521,-9.84869,4.03685,6.696,-32.1085
-3940.43,0.998395,0.00243678,10,1023,0,3943.4,-11.9746,0.708567,5.53514,2.93132,1.75969,-3.8368,-1.26931,-4.50492,-10.354,4.53698,8.21766,-32.0513
-3934.97,0.868522,0.00243678,10,1023,0,3944.59,-2.1585,0.99852,-3.11428,0.98212,3.88821,-4.25367,-2.98699,2.81012,-2.60152,3.74839,7.90415,-31.9942
-3936.59,0.96462,0.00243678,10,1023,0,3939.17,-0.710101,0.908465,7.3691,2.9854,0.045857,0.292014,-3.9818,-0.461377,-7.83002,6.67531,-3.10809,-32.1708
-3935.4,0.999818,0.00243678,10,1023,0,3938.68,0.935991,-2.29515,3.3158,2.8373,-3.23726,2.69423,-0.501538,3.04136,-3.21665,8.98674,0.0754629,-31.8193
-3938.1,0.735081,0.00243678,10,1023,0,3942.95,2.44479,-4.05459,3.15508,-4.89009,-1.4406,3.44398,-2.83827,-4.30781,-1.80771,3.97775,-6.33055,-31.5971
-3937.69,0.943547,0.00243678,10,1023,0,3944.87,2.95173,-4.57867,1.99398,-5.53643,-1.21438,4.64619,-2.60859,-4.81035,-2.05805,4.48728,-5.43925,-32.3228
-3937.01,0.994587,0.00243678,10,1023,0,3942.34,4.19845,2.10583,0.836321,-0.645821,1.27207,4.55364,6.71033,-6.96603,-6.7924,0.474248,4.10915,-31.7628
-3938.67,0.990648,0.00243678,10,1023,0,3942.29,7.55552,3.97081,-1.54531,-2.90669,-0.513897,7.45149,5.94637,-8.53434,-3.31009,4.08051,1.36665,-32.2245
-3937.67,0.99995,0.00243678,10,1023,0,3943.42,2.21038,-3.2474,8.77111,-2.09805,-5.84635,3.587,-2.82715,0.722309,-5.72867,-1.65828,6.88695,-32.2065
-3936.1,0.99981,0.00243678,10,1023,0,3942.33,-0.397921,0.59833,8.08759,-5.34332,-2.96023,2.42111,-1.17813,-1.50232,-6.86639,-1.92139,3.49789,-32.1589
-3938.65,0.934807,0.00243678,10,1023,0,3943.09,-0.369587,3.04398,4.01218,-0.470277,1.78372,5.01781,2.10089,2.34426,-2.55122,13.0597,-9.4789,-31.9337
-3940.74,0.991188,0.00243678,10,1023,0,3947.3,0.904294,1.55705,-2.06078,-4.45958,-7.11044,-6.19199,-0.537402,-1.42026,-5.82665,13.1893,-10.4856,-31.946
-3939.58,0.998214,0.00243678,10,1023,0,3946.53,-2.96356,-4.56785,3.67572,-4.87588,-7.90297,-4.08066,2.45303,5.99545,-9.41004,7.16664,-7.14818,-32.0155
-3939.03,0.713525,0.00243678,10,1023,0,3946.66,9.08567,2.20189,3.32609,-8.11477,1.10898,1.62193,-4.50689,7.10669,-0.426189,3.34543,6.4092,-32.2318
-3936.77,0.920854,0.00243678,10,1023,0,3945.53,8.99422,-1.57958,-0.475511,1.91261,2.17201,-3.51974,1.9466,5.33793,-4.1146,4.58098,-1.01796,-32.2375
-3935.54,0.996868,0.00243678,10,1023,0,3940.62,-1.70728,2.43942,1.00543,1.30986,0.23282,-2.25009,-7.08093,6.07081,1.49426,8.09126,2.319,-31.9492
-3938.84,0.941775,0.00243678,10,1023,0,3941.24,2.3554,2.22989,-2.18358,-4.70502,1.43552,-9.66974,-8.51973,5.41917,3.77235,4.8363,-5.50275,-31.7835
-3939.36,0.969378,0.00243678,10,1023,0,3944.57,5.41487,-1.02705,-9.5283,0.16107,2.38029,-5.24077,-7.01675,5.26697,2.6755,7.34697,5.1112,-31.7596
-3938.54,0.96875,0.00243678,10,1023,0,3945.58,-1.21097,-4.5078,-3.49628,-4.34337,-0.167701,-7.22137,-6.89545,7.4448,-0.911773,7.28853,3.91479,-32.2104
-3934.9,0.833049,0.00243678,10,1023,0,3942.4,1.54234,2.78164,4.04086,-4.33588,0.644044,0.371793,-1.7363,5.62127,-3.55664,1.29631,-4.79192,-32.1537
-3934.49,0.983595,0.00243678,10,1023,0,3937.42,-1.08631,3.16181,1.50009,-7.28889,0.51272,1.60355,-4.01506,2.03027,-2.95819,2.09214,-4.17266,-32.0597
-3937.79,0.95028,0.00243678,10,1023,0,3941.06,-2.55145,2.11173,-2.46375,-2.70782,2.25296,0.916504,-7.35246,-5.87436,-9.17426,8.64867,0.929867,-31.876
-3937.98,0.677269,0.00243678,10,1023,0,3941.95,-5.03288,5.31525,-0.00643019,5.39969,-5.18036,2.27844,11.9398,1.09959,-2.55732,2.64525,0.40691,-31.8179
-3935.43,0.880805,0.00243678,10,1023,0,3940.71,-6.14958,4.87457,-0.782163,-3.4822,2.43706,1.6651,1.74528,-6.04555,-1.79267,-0.881687,-0.0336934,-32.1993
-3936.53,0.975181,0.00243678,10,1023,0,3942.54,-6.00589,6.39126,-0.927976,-2.82353,4.86582,0.68148,-0.844321,-5.40926,-0.998137,0.428994,-3.40108,-31.7112
-3936.65,0.984789,0.00243678,10,1023,0,3939.89,-0.850771,0.237317,1.38075,2.91038,-2.42028,-3.30067,5.21262,-1.15769,5.18925,-6.51029,-4.27133,-32.2843
-3936.12,0.993212,0.00243678,10,1023,0,3940.99,-1.83043,0.111192,6.96075,1.16485,0.639643,-1.06283,5.72648,-4.83028,3.16314,-2.11651,-5.09095,-32.2214
-3936.45,0.990552,0.00243678,10,1023,0,3938.77,-2.26219,-1.6525,0.175062,-7.34903,0.0667189,-2.71628,7.11463,-3.07575,2.15504,-4.78716,-1.80391,-31.7328
-3938.6,0.980876,0.00243678,10,1023,0,3942.73,6.59719,0.0709923,4.97257,-6.79294,3.68817,-4.968,8.35034,1.7904,-1.04632,-7.95296,-3.78707,-32.1482
-3936.22,0.354875,0.00243678,10,1023,0,3946.33,6.75989,-2.3811,2.2603,-4.92252,6.34955,-2.99139,7.06569,2.35706,-1.67712,-0.643748,-3.3933,-31.8757
-3936.81,0.781106,0.00243678,10,1023,0,3943.07,0.614048,-7.55245,-3.53241,-2.95435,5.44719,-7.55452,-3.00394,1.5131,1.33304,1.80652,5.3272,-32.1624
-3938.29,0.845555,0.00243678,10,1023,0,3941.08,0.0612014,-10.4556,-2.3073,0.00924419,5.95364,-5.80779,-1.52798,0.535137,0.170161,4.22639,3.66538,-31.6719
-3936.99,0.988795,0.00243678,10,1023,0,3941.99,-0.509858,-2.5328,-5.24372,4.34713,2.27542,-6.28894,-3.28717,-0.83326,-1.24353,5.18995,7.77252,-31.756
-3938.51,0.950401,0.00243678,10,1023,0,3943.51,-3.35942,-2.35732,-8.94753,6.29872,1.58708,2.66093,2.03661,4.59324,-11.7815,0.00156498,2.9825,-31.8969
-3936.17,0.848879,0.00243678,10,1023,0,3942.06,-6.67842,-2.41001,-7.37868,3.16307,0.661356,0.206815,-4.76684,6.30068,-4.13387,-1.74705,-2.14967,-32.0693
-3936.9,0.985677,0.00243678,10,1023,0,3939.58,-9.1051,-1.89809,-9.8798,3.45009,-2.79468,2.33761,-2.18553,4.08165,-0.252828,3.33538,1.16903,-31.9316
-3937.14,0.902682,0.00243678,10,1023,0,3940.47,-11.5697,0.36923,-7.29798,3.08179,-3.06347,2.57066,0.738963,3.43549,3.49343,0.232658,-0.839763,-32.1261
-3936.58,0.99957,0.00243678,10,1023,0,3939.61,-10.6169,1.61499,-6.6407,2.60818,-3.81236,1.89528,1.36104,2.74049,4.78029,1.53003,-1.43194,-32.0799
-3937.97,0.970332,0.00243678,10,1023,0,3941.49,-8.66383,8.89276,1.52336,3.58465,-0.451362,2.45022,0.55683,-2.55656,-5.86338,-6.25452,5.57048,-31.8711
-3936.45,0.999662,0.00243678,10,1023,0,3941.49,-4.90874,4.75049,0.57202,-0.144332,3.08471,1.54208,2.40364,-6.96252,0.484994,-7.60173,7.02834,-32.0385
-3934.6,0.999181,0.00243678,10,1023,0,3938.06,-1.45255,3.04412,4.53904,-1.73909,-1.38946,0.270205,4.35006,0.118972,3.46027,-6.85794,3.94348,-31.9603
-3939.11,0.998839,0.00243678,10,1023,0,3943.74,-1.27654,2.18384,4.11568,8.50869,-0.454118,-0.734351,2.70998,1.62178,6.72108,-11.508,8.43839,-31.9479
-3935.46,0.999885,0.00243678,10,1023,0,3941.33,2.11237,-5.9552,-0.38831,-5.80385,-0.60283,1.82033,-2.76081,-1.00752,8.91046,-2.45102,-1.51908,-32.0005
-3937.16,0.881266,0.00243678,10,1023,0,3941.76,6.87582,0.530672,0.705237,-7.59098,1.0674,-2.72339,-4.6443,2.77282,5.56668,-1.68062,-5.37061,-32.2155
-3935.56,0.975019,0.00243678,10,1023,0,3940.23,2.90056,-1.13484,0.84079,-9.55504,0.774107,-1.84595,-6.23292,2.69818,3.78996,-0.356834,-1.16788,-32.0922
-3936.17,0.643645,0.00243678,10,1023,0,3942.44,2.30289,-2.87676,0.917932,-8.84749,-0.178606,-2.1875,-4.33496,0.946009,5.07321,-2.43532,-1.41567,-32.227
-3935.39,0.975441,0.00243678,10,1023,0,3940.76,1.09333,1.57337,1.64527,-4.66375,0.812367,-1.14055,-5.84485,0.833641,7.49129,-2.21922,-3.42684,-31.8036
-3937.64,0.889823,0.00243678,10,1023,0,3941.62,6.68103,0.782658,3.76808,-5.30415,-0.814791,7.51619,-3.62659,-1.02625,5.9459,-2.22626,-1.87147,-32.2684
-3940.49,0.889843,0.00243678,10,1023,0,3949.22,5.85248,-1.75517,-1.34147,-12.5676,-5.20342,7.5709,-2.51078,-0.062688,0.373767,-1.95286,1.7572,-31.623
-3937.07,0.961631,0.00243678,10,1023,0,3948.02,-1.86904,9.03583,1.04895,2.89872,2.00577,-1.46986,3.45895,-6.47906,2.39527,-0.388341,7.97728,-32.1596
-3937.03,0.981569,0.00243678,10,1023,0,3943.31,-2.96569,6.20629,0.590143,12.0708,-0.862902,1.3023,4.80997,-4.17481,1.13367,-2.2842,3.09428,-31.9822
-3937.66,0.999954,0.00243678,10,1023,0,3944,-4.09511,-0.322279,-6.12093,5.91406,5.16577,3.60794,-2.69459,-6.26121,9.80566,-3.41351,0.854541,-31.9877
-3937.05,0.95991,0.00243678,10,1023,0,3942.44,1.88611,-2.6332,0.651857,-9.77456,-2.77135,-2.06982,2.30088,0.362525,-2.34082,9.22169,-5.53939,-31.8935
-3935.41,0.911731,0.00243678,10,1023,0,3941.17,-0.975469,5.21185,6.00182,-6.27217,0.985118,2.66389,-1.22007,-0.575035,0.0902182,2.4801,7.16136,-32.0176
-3937.87,0.988556,0.00243678,10,1023,0,3940.65,-6.82741,1.1276,-0.818928,0.977592,-5.70237,7.73388,-6.09808,1.12242,-4.88842,-6.8173,-5.76282,-31.8822
-3936.08,0.967262,0.00243678,10,1023,0,3942.44,7.53242,-0.414548,-1.43236,0.197984,-9.88474,2.75246,2.23347,-2.33699,0.368043,1.34622,3.21819,-32.1195
-3935.23,0.991592,0.00243678,10,1023,0,3939,4.17399,-9.39298,-1.19718,0.91131,-2.09087,2.17467,-2.88786,-4.52018,0.463065,3.62756,-1.87067,-31.9814
-3935.14,0.970721,0.00243678,10,1023,0,3936.79,4.07438,-8.28633,0.0222158,-2.80876,-5.55524,1.31419,-2.67732,-2.85075,1.99926,2.1695,-2.84687,-32.0018
-3935.25,0.971284,0.00243678,10,1023,0,3937.18,3.79087,-8.02536,1.43377,-2.49366,-4.64278,-3.17786,2.2374,-3.65111,-1.36999,0.464549,-4.0265,-32.0762
-3935.59,0.981205,0.00243678,10,1023,0,3940.78,9.00366,-2.41044,1.64089,3.78754,0.710281,-3.49098,3.62432,-2.59486,-0.906673,-1.80742,-6.21622,-31.9496
-3935.5,0.969852,0.00243678,10,1023,0,3937.55,9.77154,-1.48751,-0.756375,3.57108,-1.52483,-2.38111,3.996,-2.19468,1.35159,-5.06804,-2.72344,-31.9488
-3941.16,0.992484,0.00243678,10,1023,0,3946.73,7.43034,-0.0280172,-2.99952,-5.6907,4.21602,-0.168231,7.85758,-7.6213,-8.08328,0.0844769,12.4908,-31.9251
-3939.27,0.996128,0.00243678,10,1023,0,3943.79,-3.16319,-2.51487,-3.65988,10.7283,-3.73716,0.267366,1.82498,-2.94164,7.7728,2.18991,-11.3018,-31.9571
-3936.89,0.902139,0.00243678,10,1023,0,3942.79,5.00336,0.532754,-8.93862,0.974698,-1.48989,6.24816,1.53407,0.811961,3.16735,-6.81606,3.86849,-31.8307
-3937.94,0.99096,0.00243678,10,1023,0,3944.96,4.16798,-4.55409,-10.4836,1.47461,-4.21527,6.26242,6.49554,3.1792,-1.03022,-3.81025,4.34285,-31.9195
-3940.72,0.991805,0.00243678,10,1023,0,3942.2,5.03056,-6.80388,-13.3846,2.44528,-7.08075,2.18479,7.22809,4.84108,-2.6284,-4.04069,4.76917,-32.0449
-3944.46,0.99473,0.00243678,10,1023,0,3948.15,5.58327,-6.0386,-6.2241,8.36449,-10.3591,6.84651,6.83551,8.77758,-7.85724,-7.29089,7.42809,-31.9867
-3944.95,0.842768,0.00243678,10,1023,0,3947.98,6.91449,-6.433,-6.90822,6.72667,-10.4866,5.83602,7.09342,9.19378,-6.36514,-7.08597,9.83646,-31.995
-3937.23,0.612901,0.00243678,10,1023,0,3952.47,5.70102,-5.13124,-9.41487,-1.7502,1.24075,-2.24927,-2.03123,2.69476,7.7117,-1.44044,0.343396,-31.8047
-3939.58,0.8167,0.00243678,10,1023,0,3944.15,-2.71496,-3.16936,12.5637,-1.24528,1.14651,-2.83317,-6.09486,4.85251,-5.12426,-0.0994323,7.13335,-32.2214
-3935.98,0.796749,0.00243678,10,1023,0,3947,2.05939,-7.64717,0.0197913,2.27592,0.244106,-5.49993,2.30043,2.71951,-3.21476,6.50405,-0.476738,-32.1756
-3937.83,0.920093,0.00243678,10,1023,0,3944.58,2.409,-2.15718,7.52297,3.32982,0.827124,7.4373,8.02055,-7.46175,0.547025,4.61745,-0.538977,-31.8554
-3936.92,0.999671,0.00243678,10,1023,0,3942.41,3.8601,-2.03227,-2.79947,-2.79313,-7.90885,7.70081,5.05907,6.64192,-3.40272,1.6635,1.07755,-31.911
-3934.09,0.848943,0.00243678,10,1023,0,3939.22,2.32036,-1.44111,-4.39222,4.45436,-2.92381,1.61281,2.82415,-1.45268,-2.15326,1.02349,1.77487,-32.1555
-3934.72,0.943481,0.00243678,9,1023,0,3942.26,5.63767,-1.23661,-7.1291,2.91198,-2.6746,2.67726,4.20115,0.917779,-2.15122,0.41293,0.0218983,-31.9027
-3935.18,0.887119,0.00243678,10,1023,0,3943.37,6.37995,-2.74923,-4.4016,1.92718,-6.09207,-0.4013,4.26091,-3.14267,-2.03246,-3.05463,-1.13177,-31.8919
-3934.6,0.959681,0.00243678,10,1023,0,3939.74,3.48893,-6.23709,-0.180626,-3.81124,-3.02633,0.974072,-4.17982,0.118847,3.13607,-3.20121,2.46319,-32.093
-3935.1,0.993582,0.00243678,10,1023,0,3938.11,2.10286,-8.30282,0.442047,-2.96695,1.77976,-0.409752,-6.61165,1.07242,1.57015,-2.14396,-2.14569,-32.103
-3935.98,0.970771,0.00243678,10,1023,0,3939.8,6.06419,-1.46503,-2.31581,-4.45544,-0.48025,1.70753,2.83902,-6.39568,7.25357,-2.00089,0.236751,-31.8205
-3937.07,0.8486,0.00243678,10,1023,0,3941.88,3.69358,-0.151636,-1.58878,-1.62096,-0.356756,-1.77358,7.89221,-6.61455,6.57372,3.01754,-2.5266,-32.2456
-3941.77,0.911437,0.00243678,10,1023,0,3947.98,-8.31159,7.25444,8.43349,7.78648,1.80082,2.95618,9.97482,-1.22924,3.85632,-6.93487,-3.45555,-31.7653
-3939,0.906759,0.00243678,10,1023,0,3947.16,-6.41659,5.31693,4.40716,2.06013,3.90746,5.97787,8.38917,3.25192,8.13852,-7.02493,-0.514692,-32.0853
-3936.57,0.619639,0.00243678,10,1023,0,3945.64,-7.73976,2.9283,-0.948754,0.16152,0.806062,-7.93156,1.4909,0.387825,7.84437,-0.416794,-0.262691,-32.1649
-3936.68,0.971534,0.00243678,10,1023,0,3941.3,-7.62883,3.321,-1.73991,2.56049,-3.32864,7.34325,2.45214,5.26149,-1.71606,-6.77159,-2.33245,-32.0435
-3935.7,0.991342,0.00243678,10,1023,0,3939.88,-3.03507,7.60443,1.90765,-2.1838,-6.11695,-2.10219,3.33568,-5.06733,3.20994,-1.34623,3.70592,-31.9053
-3935.4,0.995255,0.00243678,10,1023,0,3943.74,2.67775,-1.81681,0.011965,-4.30227,-4.22427,0.706135,2.58761,-9.30356,-0.578619,4.13935,2.46601,-31.9024
