# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf1_model
# start_datetime = 2023-07-05 12:11:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf1.data.r
# init = 2 (Default)
# random
#   seed = 757134845 (Default)
# output
#   file = examples\cf\cf1_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mean
-251.713,0.674825,0.0243974,5,37,0,252.233,5.01382,-0.502723,4.40433,1.88377
-251.485,0.701259,0.0243974,6,71,0,252.226,3.15318,-0.869973,4.646,1.90282
-250.921,0.900954,0.0243974,7,127,0,251.99,2.12708,0.554,0.700715,1.87912
-251.508,0.979971,0.0243974,7,127,0,251.612,2.9445,-0.628052,3.60035,1.75105
-251.239,0.884834,0.0243974,7,145,0,253.329,0.442015,2.59144,0.836713,1.98217
-252.623,0.93668,0.0243974,7,127,0,253.298,1.94302,4.03312,-6.1529,1.68352
-251.918,0.78837,0.0243974,5,45,0,256.11,4.04628,1.92941,-5.93312,1.8738
-251.5,0.464117,0.0243974,7,127,0,253.682,1.48113,1.2509,-0.163419,1.68932
-251.95,0.810887,0.0243974,6,65,0,253.705,4.61911,0.592442,-0.685323,2.05123
-251.63,0.967505,0.0243974,8,383,0,253.364,-0.500272,-4.30348,-0.139338,2.01357
-252.052,0.712773,0.0243974,5,55,0,254.069,-0.527304,-4.70882,-0.419718,2.06326
-251.612,0.737201,0.0243974,6,103,0,255.032,0.195997,-5.58946,2.95,1.85448
-255.902,0.33873,0.0243974,4,23,0,257.896,0.284206,-6.19126,3.17017,1.41057
-255.902,0.692617,0.0243974,1,3,0,256.562,0.284206,-6.19126,3.17017,1.41057
-253.092,1,0.0243974,1,3,0,253.659,0.17953,-6.17964,3.22983,2.1204
-251.807,0.176879,0.0243974,6,63,0,255.373,-0.0185622,-6.25909,1.83393,1.95011
-252.3,0.0869486,0.0243974,6,63,0,255.546,0.157816,-5.48269,2.53497,1.66971
-252.3,9.53724e-005,0.0243974,1,1,0,257.238,0.157816,-5.48269,2.53497,1.66971
-251.862,0.970736,0.0243974,8,511,0,252.851,1.24027,-2.96681,5.64625,1.96658
-252.437,0.746249,0.0243974,5,55,0,254.682,1.94453,-2.22415,6.36854,2.04361
-251.994,0.998857,0.0243974,2,7,0,252.438,1.98564,-2.32356,6.38281,1.76905
-253.237,0.840478,0.0243974,2,3,0,253.36,2.0117,-2.38071,6.38774,1.59846
-252.691,1,0.0243974,5,43,0,253.431,1.39363,-2.77566,5.50011,1.63188
-251.597,0.956705,0.0243974,7,133,0,252.866,0.311619,5.3273,0.308254,1.96834
-250.914,0.908459,0.0243974,6,91,0,252.504,1.44895,1.41455,-0.217784,1.83182
-250.866,0.994306,0.0243974,8,279,0,251.018,-0.899831,-0.791381,1.14467,1.85678
-251.343,0.954901,0.0243974,7,179,0,252.092,0.411945,-3.2675,3.13312,1.78709
-251.77,0.940744,0.0243974,7,127,0,252.466,3.06129,-0.881299,4.42738,1.72947
-252.015,0.99283,0.0243974,5,39,0,252.127,3.6591,-0.923741,5.10332,1.72326
-251.265,0.805442,0.0243974,5,37,0,255.13,2.3242,-0.924536,4.02973,1.88092
-252.011,0.83622,0.0243974,2,3,0,252.192,2.31221,-0.874831,4.08054,2.05776
-251.934,1,0.0243974,2,3,0,252.123,2.33856,-0.994904,4.00763,1.68099
-252.486,0.772667,0.0243974,2,3,0,254.288,2.31334,-0.841974,4.05982,2.11205
-251.713,0.997274,0.0243974,2,7,0,252.404,2.3042,-0.977723,3.96519,1.71232
-253.43,0.671167,0.0243974,7,127,0,254.385,4.2367,-1.53597,8.56521,2.05779
-252.764,0.67919,0.0243974,5,39,0,254.023,3.83882,-1.72754,8.39914,1.76744
-251.805,0.478896,0.0243974,6,107,0,255.708,1.16595,0.867399,0.635841,1.64718
-254.768,0.86258,0.0243974,4,23,0,256.717,1.10188,1.59683,0.545337,2.30486
-254.532,0.983987,0.0243974,4,23,0,256.441,1.0952,1.47536,-0.178668,1.43715
-253.031,0.993277,0.0243974,3,7,0,254.649,1.09168,1.53719,-0.141399,1.53672
-251.411,0.988403,0.0243974,4,27,0,254.097,1.23281,0.941798,0.86759,2.02865
-250.929,0.977227,0.0243974,3,7,0,252.135,1.28003,0.78238,0.916643,1.91812
-251.257,0.962677,0.0243974,7,127,0,251.894,0.556347,0.0219419,1.71406,1.72627
-251.338,0.976031,0.0243974,4,31,0,252.748,0.247102,0.617731,1.55851,1.71115
-252.106,0.946967,0.0243974,6,77,0,252.984,2.61027,0.693758,0.293293,2.10419
-251.595,0.997128,0.0243974,6,63,0,253.703,0.387251,-0.701125,2.31842,2.04691
-251.33,0.971739,0.0243974,5,47,0,253.572,-1.18161,-0.472869,1.15405,1.7128
-252.512,0.949051,0.0243974,5,51,0,253.448,-1.20293,0.0631678,2.22115,2.14517
-251.29,0.986648,0.0243974,2,3,0,252.921,-1.21737,0.117463,2.14138,1.99839
-251.197,0.883742,0.0243974,6,127,0,252.669,-3.95131,-0.408806,0.189737,1.80506
-251.691,0.894477,0.0243974,7,255,0,252.182,-4.41924,0.19785,2.60588,1.73154
-251.233,0.152412,0.0243974,6,63,0,256.269,-2.50608,0.761587,3.76215,1.85356
-252.043,0.804658,0.0243974,1,3,0,252.23,-2.48702,0.692734,3.78904,2.0662
-251.356,0.986683,0.0243974,7,127,0,252.692,-1.41004,-1.00665,0.289548,1.70897
-251.491,0.851277,0.0243974,2,7,0,253.912,-1.46335,-1.04377,0.161737,1.68914
-251.309,0.98065,0.0243974,3,7,0,252.043,-1.41467,-1.30706,0.161241,2.0103
-251.254,0.910233,0.0243974,5,59,0,253.582,-1.85254,-0.370014,1.30918,1.99465
-251.197,0.964362,0.0243974,7,255,0,252.835,0.0902408,-3.12732,2.2149,1.93269
-251.023,0.977563,0.0243974,8,255,0,251.552,2.14937,1.68968,-1.77262,1.85912
-251.613,0.927529,0.0243974,7,133,0,253.926,1.33267,-2.51526,5.28108,1.92907
-250.916,0.993577,0.0243974,7,143,0,253.493,0.0736291,1.4693,1.76214,1.87033
-250.994,0.967262,0.0243974,6,115,0,252.064,2.3087,1.38458,-1.3437,1.85288
-252.649,0.77602,0.0243974,6,67,0,253.522,0.707943,5.98182,-2.14419,2.09059
-251.29,0.832792,0.0243974,6,127,0,253.099,1.88595,2.3441,-2.46212,1.95875
-251.691,0.812669,0.0243974,5,45,0,253.763,4.10568,1.15198,-2.72933,2.00034
-251.618,0.484937,0.0243974,3,11,0,252.571,4.22781,1.13726,-2.82848,1.97965
-251.235,0.92074,0.0243974,6,65,0,252.139,2.42666,2.12489,-3.29389,1.86247
-251.467,0.784395,0.0243974,6,95,0,253.952,2.09772,2.9937,-4.41212,1.86781
-251.892,0.526984,0.0243974,7,127,0,255.724,-0.115828,1.71658,1.8449,1.64607
-251.211,0.998546,0.0243974,3,15,0,252.107,0.00134361,1.57925,1.97919,1.98131
-251.16,0.997795,0.0243974,5,39,0,251.461,0.0364361,1.98846,1.892,1.96445
-250.925,0.988345,0.0243974,5,43,0,251.546,0.300549,0.860145,1.65302,1.91153
-251.069,0.963695,0.0243974,6,115,0,252.447,0.255908,-2.31212,2.41476,1.82307
-251.295,0.968183,0.0243974,7,167,0,251.821,2.04256,1.69787,-1.48093,1.98707
-252.209,0.771207,0.0243974,6,63,0,254.585,0.388404,3.92363,0.573157,2.09711
-251.225,0.856495,0.0243974,4,31,0,253.231,0.339935,4.1685,0.391632,1.80865
-251.079,0.904372,0.0243974,6,121,0,253.055,-0.974332,0.389665,2.32761,1.94795
-252.425,0.98506,0.0243974,7,131,0,252.517,-0.764666,3.92126,4.65535,1.65689
-251.586,0.917114,0.0243974,2,3,0,252.769,-0.716731,3.98475,4.70393,1.84793
-250.989,0.696386,0.0243974,6,109,0,254.09,2.03487,1.1848,-0.490032,1.92088
-251.586,0.86117,0.0243974,6,75,0,252.763,0.705278,1.89703,0.340594,1.67853
-251.543,0.997312,0.0243974,6,95,0,251.926,1.42046,0.804191,0.538667,1.68099
-251.369,0.891604,0.0243974,4,23,0,254.118,1.09007,0.556424,1.09913,1.70568
-251.538,0.958898,0.0243974,2,7,0,252.575,1.09637,0.72168,1.25533,2.04656
-251.133,0.991729,0.0243974,6,99,0,252.854,-0.0425237,1.46133,1.82321,1.76107
-251.005,1,0.0243974,2,3,0,251.161,-0.0192254,1.44237,1.8265,1.79877
-252.612,0.941691,0.0243974,6,83,0,254.15,-0.899025,2.20494,3.57922,1.59692
-252.653,0.965417,0.0243974,7,127,0,254.113,-0.677031,2.69068,3.4165,1.59482
-252.443,1,0.0243974,3,11,0,252.938,-0.589283,2.91318,3.33284,1.61615
-254.62,0.76081,0.0243974,6,127,0,257.116,0.80445,3.1014,-1.05359,1.44133
-253.404,0.99208,0.0243974,6,71,0,255.68,1.8855,-0.824747,3.7534,2.19833
-251.879,0.951113,0.0243974,6,83,0,255.217,1.66709,-2.05423,5.14789,1.7233
-251.329,0.977918,0.0243974,8,255,0,252.273,3.72206,-0.353513,3.13418,1.81838
-253.51,0.524056,0.0243974,7,127,0,254.259,3.34899,-1.13626,5.3637,1.55838
-251.826,0.696091,0.0243974,7,171,0,255.948,-1.66401,2.58085,6.21189,1.91732
-252.886,0.977548,0.0243974,6,127,0,253.048,-2.49042,2.79689,8.71219,1.74675
-252.336,0.972178,0.0243974,7,127,0,253.217,-2.85867,1.84103,7.23868,1.97576
-251.092,0.412632,0.0243974,6,75,0,258.385,-0.0986997,-3.28019,1.50824,1.832
-253.47,0.532167,0.0243974,2,3,0,254.132,-0.211833,-3.28891,1.51408,2.21078
-254.776,0.942831,0.0243974,3,11,0,255.227,-0.175519,-3.56556,1.66632,2.29214
-253.226,0.992749,0.0243974,6,63,0,255.753,0.41342,-2.58255,2.60486,1.53718
-253.59,0.994318,0.0243974,7,187,0,254.202,0.128164,-3.05456,1.90101,1.50952
-252.041,0.995641,0.0243974,4,19,0,254.132,0.202046,-2.60736,2.16776,1.64095
-251.092,0.979249,0.0243974,7,127,0,252.754,2.07176,0.411887,1.10317,1.9565
-251.083,0.975299,0.0243974,7,127,0,252.002,3.27749,0.682679,-0.420472,1.817
-251.123,0.805102,0.0243974,7,183,0,252.709,-1.32421,-2.08131,-0.796909,1.95919
-251.144,0.992748,0.0243974,5,63,0,251.454,-1.41504,-1.65439,-0.367686,1.97335
-251.746,0.953104,0.0243974,4,31,0,252.176,-1.68324,-1.48687,-0.43425,2.0685
-251.21,1,0.0243974,2,3,0,251.829,-1.60112,-1.39347,-0.490086,1.74102
-251.56,0.820022,0.0243974,6,127,0,252.818,-3.45527,-1.2108,-2.45359,1.73006
-251.949,0.283013,0.0243974,2,7,0,256.051,-3.54087,-1.29662,-2.53609,2.05508
-252.296,0.774772,0.0243974,2,3,0,252.857,-3.52662,-1.17321,-2.50571,1.63177
-251.562,0.881482,0.0243974,7,191,0,254.029,-3.40682,0.0505996,2.18267,2.01028
-252.585,0.881335,0.0243974,7,127,0,253.434,0.0559097,5.56578,1.31666,1.62784
-251.61,0.646743,0.0243974,7,127,0,252.877,0.0212844,5.67774,1.81086,1.93171
-251.768,0.988207,0.0243974,7,127,0,251.827,0.0240198,6.44507,1.64925,1.80406
-253.49,0.460645,0.0243974,3,13,0,253.624,-0.0138246,6.37348,1.65159,1.56348
-253.49,0.368252,0.0243974,1,3,0,254.228,-0.0138246,6.37348,1.65159,1.56348
-251.685,0.561068,0.0243974,3,15,0,252.954,0.0382383,6.20239,1.67731,1.91448
-252.587,0.35417,0.0243974,7,153,0,256.74,-1.17712,4.68672,7.4791,1.96229
-250.905,0.840116,0.0243974,7,255,0,253.916,-1.50676,-0.22313,1.53729,1.87349
-251.588,0.911471,0.0243974,7,127,0,253.368,2.07198,1.46394,-0.991199,2.04206
-251.065,0.993207,0.0243974,6,91,0,252.069,0.432817,2.18786,1.00014,1.94708
-250.938,0.999788,0.0243974,7,255,0,251.209,0.393851,-1.03307,2.26424,1.85736
-251.064,0.984531,0.0243974,5,59,0,251.811,0.344923,-2.18027,2.58227,1.83025
-250.949,0.999992,0.0243974,7,155,0,251.226,-0.57997,0.84474,2.37144,1.88152
-251.325,0.898025,0.0243974,4,31,0,254.794,-0.960072,0.23753,1.94779,1.71974
-251.232,0.999146,0.0243974,4,31,0,251.526,-1.08904,0.442228,2.22472,1.74312
-250.936,0.989626,0.0243974,7,215,0,251.729,-2.14156,-0.398403,1.03338,1.88658
-250.932,0.797699,0.0243974,6,95,0,253.101,-0.132117,-1.47321,1.70172,1.89635
-251.046,0.992602,0.0243974,7,207,0,251.192,0.668494,-0.629924,2.20774,1.78664
-251.122,0.997288,0.0243974,7,183,0,251.315,1.12103,0.185334,1.76266,1.97042
-250.947,0.989258,0.0243974,6,91,0,251.859,0.286189,2.1244,1.22912,1.8371
-251.139,0.984685,0.0243974,2,7,0,251.169,0.272936,2.11821,1.18393,1.76207
-251.177,0.9931,0.0243974,6,115,0,251.5,0.608133,1.69998,0.709997,1.74381
-251.099,0.999723,0.0243974,5,43,0,251.285,0.534634,1.22755,1.10117,1.75747
-251.105,0.977959,0.0243974,6,107,0,252.125,0.246576,2.01533,1.27261,1.76954
-251.517,0.965441,0.0243974,7,195,0,252.285,2.73314,-0.910469,4.43884,1.9504
-251.808,0.974796,0.0243974,7,127,0,252.11,3.76642,-0.965569,5.42824,1.79151
-251.969,0.455025,0.0243974,8,255,0,254.38,0.501358,-4.59718,4.30375,1.99892
-254.221,0.671541,0.0243974,7,127,0,255.581,2.52634,-2.61158,8.16111,1.56335
-255.025,0.32513,0.0243974,2,3,0,260.013,2.53179,-2.65702,8.23168,1.50465
-252.389,0.999116,0.0243974,3,15,0,254.488,2.30311,-2.66006,8.03576,1.90933
-252.257,0.558193,0.0243974,7,211,0,253.867,0.778109,-5.61895,6.26685,1.8947
-252.163,0.520822,0.0243974,6,67,0,253.91,0.818472,-3.64941,4.67316,1.68622
-252.163,0.658393,0.0243974,1,1,0,253.098,0.818472,-3.64941,4.67316,1.68622
-252.08,0.989473,0.0243974,3,11,0,252.426,0.803854,-3.49735,4.50169,1.69032
-255.359,0.730201,0.0243974,6,63,0,255.572,0.562147,-4.64327,4.03975,1.42955
-251.406,0.869227,0.0243974,6,83,0,257.623,0.220637,2.80415,1.38715,2.00585
-252.056,0.965285,0.0243974,7,127,0,252.247,0.544994,3.13578,0.38366,2.09264
-251.751,0.944553,0.0243974,7,127,0,254.265,-3.36447,-1.56731,-3.25799,2.01516
-252.053,0.781593,0.0243974,7,255,0,253.961,-2.57092,0.899614,3.98022,1.66739
-251.234,0.857573,0.0243974,3,11,0,253.218,-2.41102,0.817415,3.83406,1.86326
-251.681,0.870726,0.0243974,8,255,0,252.669,-0.855285,-2.86176,-0.397309,2.05031
-251.176,0.890312,0.0243974,3,15,0,253.171,-0.743091,-2.99943,-0.271042,1.95781
-251.042,0.998882,0.0243974,5,55,0,251.307,-0.749501,-2.58572,-0.00735171,1.93064
-252.42,0.690734,0.0243974,3,15,0,255.438,-0.730283,-2.2738,-0.0694436,1.59108
-251.149,0.970764,0.0243974,2,3,0,253.013,-0.851319,-2.22901,0.0729868,1.97059
-250.956,0.903521,0.0243974,4,31,0,252.991,-0.90058,-2.00049,0.112695,1.9143
-250.896,0.998624,0.0243974,6,99,0,251.119,-0.888607,-1.62717,0.391728,1.83764
-251.627,0.925367,0.0243974,3,7,0,252.174,-0.834409,-1.66268,0.284031,1.67138
-251.101,0.979978,0.0243974,6,83,0,252.937,-0.491656,2.02706,2.90325,1.90663
-254.356,0.804407,0.0243974,6,63,0,256.118,-1.64339,0.577673,2.40346,1.45412
-253.786,0.992802,0.0243974,3,11,0,255.433,-1.42638,0.291149,2.65357,2.23829
-251.596,0.902008,0.0243974,5,55,0,258.788,-1.69621,1.62392,4.72612,1.97161
-251.231,0.999031,0.0243974,7,127,0,251.79,-1.71544,0.896685,3.32349,1.78528
-251.298,0.983283,0.0243974,2,3,0,251.441,-1.71229,0.907778,3.32092,1.76654
-251.315,0.987699,0.0243974,7,187,0,253.226,-1.29556,-2.85881,-1.72773,1.97603
-251.874,0.824277,0.0243974,7,131,0,253.644,0.0921473,-5.76619,2.27438,1.74304
-251.374,0.406371,0.0243974,4,31,0,254.614,0.22772,-4.45256,2.8687,1.85476
-251.458,0.704018,0.0243974,2,7,0,252.388,0.219919,-4.50678,2.91528,1.92415
# 
#  Elapsed Time: 0.53 seconds (Warm-up)
#                0.357 seconds (Sampling)
#                0.887 seconds (Total)
# 
