# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = trueskills_model
# start_datetime = 2023-01-12 09:10:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2892518430 (Default)
# output
#   file = examples\trueskills\trueskillsMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,skillA,skillB,skillC,perfA,perfB,perfC
-1.78746,0.990902,0.24215,4,15,0,3.63842,92.913,110.225,96.1436,117.001,116.937,90.7466
1.8709,0.96329,0.24215,4,15,0,5.00952,108.648,96.0572,99.4692,107.657,105.8,100.82
3.50298,0.958769,0.24215,4,23,0,1.99155,102.791,105.83,89.0989,125.838,84.5512,102.293
2.22299,0.992931,0.24215,4,31,0,0.742027,99.9185,107.877,86.9779,97.1548,94.3497,74.4026
5.31401,0.969656,0.24215,4,15,0,-1.37951,111.9,102.119,99.6103,132.773,95.8088,87.6648
4.47086,0.971528,0.24215,4,15,0,-3.88704,98.0227,88.7962,96.7609,100.437,78.9197,88.4283
3.06568,0.974168,0.24215,4,15,0,-0.415145,111.177,81.3443,90.9797,103.052,79.5343,77.342
4.84532,0.995838,0.24215,4,15,0,-1.65788,107.816,104.414,102.122,125.245,84.7563,102.939
3.10421,0.839768,0.24215,3,15,0,-1.52164,103.929,103.987,99.3041,123.027,71.9774,109.123
2.73325,0.997227,0.24215,4,23,0,-0.517788,108.176,109.921,89.0268,118.587,115.518,90.0013
2.50704,0.998537,0.24215,4,15,0,-0.142575,90.0904,92.1182,102.406,92.9856,67.7127,83.7307
1.84247,0.98889,0.24215,4,15,0,-0.0721674,114.718,85.0635,92.3002,118.094,83.1242,112.494
3.80722,0.989595,0.24215,4,15,0,0.696507,115.468,88.541,107.123,120.818,95.5923,102.51
1.89779,0.986777,0.24215,4,15,0,1.1927,105.822,78.2143,111.785,110.075,83.8218,100.482
3.11922,0.99584,0.24215,4,15,0,0.133266,103.527,95.2949,97.2924,114.633,92.0181,111.953
2.4215,0.965059,0.24215,3,11,0,1.32696,94.9356,89.2383,95.27,109.987,95.5613,105.875
1.73159,0.999228,0.24215,4,15,0,-0.773406,99.7789,98.5671,91.2844,86.9117,70.5648,81.7563
0.735519,0.992992,0.24215,4,15,0,1.28772,86.7799,82.1473,90.0835,115.764,83.5136,60.7201
1.039,0.966119,0.24215,4,31,0,1.95633,104.042,89.6394,97.6151,87.3852,76.2274,85.5371
4.52268,0.981802,0.24215,4,15,0,0.416006,99.5265,86.2824,96.7548,118.599,74.3792,76.8519
3.85868,0.96441,0.24215,4,15,0,-2.72509,104.571,81.2526,98.9796,128.487,87.3465,99.6082
1.90079,0.90163,0.24215,4,15,0,0.0736993,117.094,118.161,100.136,132.138,122.115,83.0316
1.56654,0.943506,0.24215,4,15,0,3.80194,95.9452,79.9502,86.7761,119.608,92.9797,64.0854
-0.727726,0.877661,0.24215,4,31,0,2.65498,98.3002,107.686,109.493,119.942,118.546,116.869
-0.20118,0.998785,0.24215,4,15,0,3.49165,111.115,107.958,93.0037,99.9949,99.5112,91.4727
-2.22439,0.990003,0.24215,3,15,0,5.50143,86.9733,96.9171,91.4621,101.861,101.807,71.1634
0.25348,0.907755,0.24215,5,31,0,6.38734,110.323,102.107,99.3319,92.1183,89.882,88.2753
2.35394,0.991458,0.24215,4,31,0,0.688983,92.1399,86.2973,90.7552,130.943,91.3138,84.4918
4.92701,0.977802,0.24215,3,7,0,-0.608623,109.454,96.0209,88.294,131.274,87.0614,93.2086
3.85269,0.835583,0.24215,4,31,0,-2.02391,105.881,88.7791,95.3313,107.66,98.7406,90.1395
3.47181,0.993897,0.24215,4,15,0,-1.3914,101.297,88.7168,88.6305,93.9613,77.4655,82.4087
4.19755,0.980305,0.24215,3,7,0,-2.02346,103.657,90.2325,92.4036,99.4508,87.6388,78.6891
3.34391,0.995713,0.24215,4,15,0,-2.30472,108.605,82.9089,90.9962,105.045,63.7304,90.073
1.78959,0.916472,0.24215,4,31,0,0.450207,95.4239,82.2249,102.004,104.846,91.3797,101.254
3.88311,0.99485,0.24215,4,23,0,-0.570485,110.639,111.135,92.3428,131.876,105.012,102.423
3.66226,0.992786,0.24215,4,31,0,-1.95554,99.6545,85.8373,87.6449,109.345,94.0117,88.0897
-1.66021,0.901568,0.24215,3,7,0,7.23419,99.2012,74.8979,78.8795,96.627,85.1537,90.4076
2.5062,1,0.24215,4,15,0,3.16378,96.0373,98.2058,110.278,100.059,76.947,95.5185
1.92977,0.975574,0.24215,2,3,0,-1.68484,95.1477,97.7783,110.433,98.4357,71.1615,93.8705
1.78959,0.934208,0.24215,4,15,0,0.966224,118.19,91.9044,84.7668,125.222,104.784,102.754
2.64882,0.998837,0.24215,4,15,0,0.440683,93.9627,108.934,96.6012,119.948,111.914,103.166
2.51937,0.970842,0.24215,3,7,0,-0.291948,93.9539,111.849,98.9683,121.478,111.072,77.3957
2.68546,0.996048,0.24215,3,15,0,0.422882,98.5341,103.04,97.9295,111.753,110.108,95.683
3.43312,0.99276,0.24215,3,15,0,0.0686839,91.9233,96.2978,97.7998,106.603,100.663,92.3365
4.58689,0.992618,0.24215,4,31,0,-2.10659,112.592,88.056,96.0251,121.721,94.0703,98.7466
4.59465,0.979147,0.24215,4,15,0,-2.24125,101.48,88.0186,103.698,112.99,82.6623,102.603
2.94405,0.960489,0.24215,4,15,0,-0.208307,97.4807,89.0409,90.919,93.0115,77.4866,88.0297
3.70176,0.955665,0.24215,4,23,0,0.771328,99.8578,103.526,102.902,126.474,113.249,105.831
4.0164,0.993234,0.24215,3,7,0,-2.71432,100.527,109.564,99.261,122.578,84.6426,91.4793
-0.336265,0.625612,0.24215,3,7,0,3.47104,103.378,111.66,90.7699,139.394,130.868,111.403
2.21285,0.979628,0.24215,4,15,0,1.74844,114.069,102.782,90.5281,102.662,81.0078,95.2251
2.58928,0.998513,0.24215,4,15,0,-0.137356,97.6641,102.016,103.122,107.982,105.236,100.988
0.668744,0.979214,0.24215,4,15,0,1.69348,113.602,102.933,122.174,119.493,109.163,109.951
2.02551,0.961293,0.24215,4,15,0,1.99572,99.8595,97.5594,96.9298,124.967,79.4089,120.012
2.25955,0.668277,0.24215,2,3,0,1.50177,102.374,100.518,99.0926,120.964,68.9165,114.547
1.58047,0.950575,0.24215,4,15,0,1.40213,106.622,98.8545,96.4915,122.681,64.0947,115.992
1.17576,0.56491,0.24215,3,7,0,3.37958,122.591,93.9152,92.7044,117.736,110.601,98.4659
0.880169,0.950072,0.24215,4,15,0,4.84859,106.487,109.173,116.973,135.755,125.627,109.875
3.16295,0.999641,0.24215,3,7,0,-0.0349346,111.368,111.626,109.698,133.555,113.477,92.4895
0.481935,0.889452,0.24215,4,31,0,2.82179,99.0222,92.9135,75.9136,102.973,98.4302,47.5514
2.15491,0.992994,0.24215,4,15,0,1.91471,102.893,91.2417,116.677,112.653,73.0983,108.685
1.46926,0.969696,0.24215,3,7,0,-0.910807,102.75,91.7854,116.579,114.404,65.7223,111.04
1.58088,0.945872,0.24215,4,31,0,1.37991,103.625,96.7599,118.954,109.793,90.0163,107.042
2.84762,0.981804,0.24215,4,15,0,3.52733,119.517,89.9713,108.369,142.96,71.4971,113.653
1.12116,0.705131,0.24215,3,7,0,2.1252,106.273,94.2226,111.351,155.788,92.739,119.589
2.68611,0.981355,0.24215,4,15,0,0.961557,103.148,103.541,104.648,147.508,95.9885,87.8932
2.57449,0.868644,0.24215,3,7,0,0.916896,107.404,104.484,102.091,144,75.591,87.8368
1.22773,0.889809,0.24215,4,15,0,2.56359,99.7437,110.46,119.403,116.675,106.487,101.566
2.84506,0.998631,0.24215,4,15,0,0.281425,103.683,111.012,107.296,114.286,109.679,89.6283
0.627796,0.94212,0.24215,3,7,0,1.3008,111.087,121.35,110.255,119.392,114.251,103.15
4.28471,0.999208,0.24215,4,15,0,0.620314,98.7031,96.1323,102.074,109.825,91.5962,103.697
4.56881,0.985074,0.24215,4,31,0,-2.73201,109.972,96.6939,93.1108,121.128,101.47,69.5179
3.912,0.962752,0.24215,4,15,0,-2.7456,102.709,100.088,97.8933,98.3658,83.2419,90.6447
3.86004,0.995535,0.24215,4,15,0,-3.08489,99.7793,93.5942,95.0535,114.528,90.5334,107.95
2.89018,0.983412,0.24215,3,15,0,-1.87543,94.6879,87.269,93.6736,114.662,89.3932,106.639
0.328523,0.988508,0.24215,4,15,0,2.15898,100.502,83.6601,121.089,116.911,96.6432,107.007
1.25383,0.981382,0.24215,4,15,0,4.31138,114.006,80.6652,107.626,103.196,59.4511,91.8439
1.96086,0.993349,0.24215,4,15,0,1.77504,92.1396,82.1365,88.6133,129.172,82.624,79.516
2.88895,0.70697,0.24215,3,7,0,4.56863,101.418,79.4955,86.2871,120.436,72.9535,96.0779
4.90875,0.958233,0.24215,4,15,0,-1.25664,103.762,103.156,92.0625,108.923,90.9881,91.7034
2.91034,0.924786,0.24215,3,15,0,-1.27592,100.788,104.978,95.7972,118.686,113.696,105.254
4.53774,0.98532,0.24215,3,7,0,-1.84515,100.107,104.794,96.1514,111.081,103.632,85.4434
2.8511,0.971074,0.24215,3,7,0,-2.11304,93.2848,110.635,102.137,117.015,109.973,95.8098
3.77088,0.997333,0.24215,4,15,0,-0.974878,115.133,88.8704,105.222,127.92,101.36,105.665
4.11612,0.993895,0.24215,4,31,0,-2.16098,112.849,86.983,93.7825,110.418,68.9894,79.9218
-1.45639,0.963835,0.24215,3,11,0,4.6533,121.37,124.502,108.244,158.89,124.232,113.553
3.31322,0.986202,0.24215,4,23,0,5.10058,93.765,91.3793,94.078,92.045,73.6958,84.1593
1.97778,0.955923,0.24215,4,15,0,0.771613,112.525,106.001,109.435,114.008,107.347,79.0269
4.921,0.93454,0.24215,4,15,0,0.885936,102.26,94.261,88.6927,111.737,93.0687,71.2795
-0.835333,0.946228,0.24215,4,15,0,1.85585,124.838,106.465,96.9655,148.852,132.385,67.568
2.59457,1,0.24215,4,31,0,2.78708,96.3833,96.4817,114.126,112.981,101.503,104.289
0.993853,0.993952,0.24215,4,15,0,0.633411,116.919,107.283,102.447,104.98,98.2129,101.271
-0.50716,0.998271,0.24215,4,15,0,2.98121,97.2124,111.717,104.637,118.251,116.881,114.665
0.911429,0.999994,0.24215,4,15,0,2.21455,103.981,96.6667,105.396,96.465,95.5952,82.1182
4.068,0.9977,0.24215,4,15,0,-0.132579,100.294,98.9397,87.3277,123.965,85.1208,64.0282
3.83274,0.95305,0.24215,3,7,0,-1.72364,100.455,95.7768,84.3805,124.202,103.503,89.3058
2.72369,0.998541,0.24215,4,15,0,-1.31385,97.5426,86.3703,86.2151,91.7417,64.9949,68.1734
3.13487,0.996702,0.24215,4,15,0,-1.97728,122.082,108.769,106.375,134.38,104.568,110.404
4.31996,0.908648,0.24215,4,15,0,2.39876,105.483,97.0374,85.3212,124.069,104.563,70.9662
4.45135,0.912097,0.24215,3,15,0,-1.35498,101.783,98.443,101.514,121.546,71.2453,99.4868
5.0558,0.831781,0.24215,4,31,0,-1.54034,97.5483,91.4726,95.4071,116.39,88.9963,79.5341
4.83143,0.988496,0.24215,4,15,0,-3.58851,98.3089,94.0718,102.976,109.62,75.686,88.0804
3.63787,0.984562,0.24215,3,15,0,-1.69244,96.3849,83.5565,92.3629,98.0678,79.2381,74.7284
2.80257,0.960835,0.24215,4,15,0,1.04868,86.8132,84.0045,100.202,103.638,77.6013,85.0386
1.66311,0.977003,0.24215,3,7,0,-0.850561,87.6654,81.0548,98.9322,102.664,60.9949,72.9139
-5.86816,0.829263,0.24215,3,7,0,6.82588,82.131,66.7393,93.4054,121.743,80.0026,111.362
2.12777,0.958789,0.24215,3,7,0,7.98282,97.7038,77.8899,97.9276,118.486,58.324,71.8729
3.6033,0.881463,0.24215,4,15,0,1.2752,102.201,96.0709,110.147,114.563,99.9909,107.69
5.58316,0.989941,0.24215,4,15,0,-2.46961,102.768,97.0718,98.0262,117.367,85.0875,82.1685
0.117045,0.730776,0.24215,4,15,0,1.01058,102.994,97.0799,88.2768,85.8423,83.3236,82.8124
3.46497,0.972977,0.24215,4,15,0,3.1624,102.495,101.641,102.771,115.782,67.5285,83.5091
2.82475,0.881017,0.24215,3,7,0,-0.465885,110.964,109.002,98.9216,122.526,115.421,109.927
3.80427,0.981742,0.24215,4,15,0,-0.465671,119.673,93.9283,95.0511,119.298,89.7465,72.2935
3.81973,0.920305,0.24215,3,7,0,-1.58079,110.825,90.7252,91.6543,121.838,82.7794,108.707
5.81567,0.957314,0.24215,4,15,0,-0.647764,105.898,98.3262,93.7453,119.359,90.2028,86.7657
4.47543,0.949242,0.24215,3,15,0,-2.91413,94.5166,94.9796,88.0932,102.292,83.4445,80.4232
3.36568,0.968917,0.24215,4,15,0,-0.861465,110.58,100.279,107.959,123.651,101.98,117.795
3.68892,0.982274,0.24215,4,15,0,-1.03668,94.7449,102.899,92.732,98.4739,88.5084,72.0759
4.73315,0.993976,0.24215,4,15,0,-2.10258,104.943,99.5426,102.214,123.643,101.005,109.384
3.68982,0.97879,0.24215,3,7,0,-2.38397,100.893,96.8775,100.824,118.294,106.436,73.5597
4.34021,0.967163,0.24215,3,15,0,-1.75427,98.2478,103.224,99.2302,120.942,108.451,98.9447
3.41498,0.931163,0.24215,3,7,0,4.59,99.455,107.82,89.2867,100.416,89.9489,85.7155
-1.12932,0.941175,0.24215,3,7,0,4.26387,92.5748,120.772,88.6122,104.973,103.849,88.3113
3.8332,0.978597,0.24215,4,15,0,2.87229,104.325,87.9776,109.788,113.87,94.0225,99.7363
3.17038,0.971611,0.24215,4,15,0,0.616937,101.203,114.981,98.6226,125.511,113.816,101.389
3.15866,0.991541,0.24215,4,15,0,0.441972,113.941,97.2339,79.8743,117.566,84.0668,58.9333
3.90825,0.99851,0.24215,4,31,0,-1.33401,95.1142,101.006,95.9614,102.074,93.1812,72.6286
3.98244,0.997345,0.24215,4,15,0,-1.08306,99.5538,84.1347,90.2699,112.864,90.6168,90.6544
5.37986,0.988269,0.24215,3,11,0,-2.52127,107.524,101.137,98.1153,112.175,88.9403,92.0536
3.8569,0.970256,0.24215,4,15,0,-2.10163,94.7386,102.855,94.2738,119.731,76.6224,84.7695
3.41745,0.729106,0.24215,4,31,0,1.20765,93.3502,111.586,97.3454,114.934,103.494,90.7856
0.609376,0.93834,0.24215,4,15,0,1.32881,119.327,91.0286,103.141,129.336,59.1352,122.189
1.69801,0.984341,0.24215,2,3,0,0.258603,118.919,90.3782,106.391,129.437,101.113,122.716
3.34269,0.992841,0.24215,3,7,0,0.238255,111.033,94.4354,99.8701,104.883,68.3295,76.126
0.751278,0.888675,0.24215,4,15,0,1.05232,93.7709,100.541,105.975,127.787,112.367,121.636
1.19472,0.993629,0.24215,3,7,0,0.917874,97.8619,103.964,105.596,93.5234,79.0901,68.8074
3.51195,0.987997,0.24215,3,15,0,0.282993,103.07,96.5779,101.499,94.8624,78.4658,83.4865
2.94509,0.984683,0.24215,4,23,0,-0.583639,96.1032,97.0213,94.5305,134.824,83.2085,106.483
4.35387,0.783114,0.24215,4,31,0,2.20147,95.6472,105.284,88.8991,110.097,95.6546,77.9678
1.08844,0.875914,0.24215,4,15,0,-0.0758424,103.666,86.4002,108.137,107.798,97.087,106.394
3.43608,0.999048,0.24215,4,15,0,-0.768222,97.4559,99.5941,90.5322,111.236,102.493,62.9827
1.81936,0.994557,0.24215,4,15,0,0.34796,108.671,86.8559,88.9969,96.5155,71.7991,92.7694
2.6645,0.978506,0.24215,4,15,0,0.854257,93.5374,87.3407,85.2914,116.207,96.546,66.2897
1.96027,0.98956,0.24215,4,15,0,1.24241,129.233,107.641,105.408,131.316,102.949,98.2191
1.50786,0.992185,0.24215,4,15,0,1.11073,97.3616,117.042,88.0292,134.969,114.01,78.5045
3.85003,0.989137,0.24215,3,7,0,-0.579967,112.133,114.589,97.5448,124.844,96.7425,88.5226
1.67755,0.876789,0.24215,4,15,0,0.0826896,119.047,99.6481,106.745,130.633,118.335,117.768
4.07558,0.954531,0.24215,3,7,0,0.887528,118.493,95.8468,109.988,125.934,91.9083,104.366
3.60979,0.995233,0.24215,4,15,0,-2.41369,118.972,97.4863,111.634,124.671,91.8054,108.33
4.124,0.968475,0.24215,4,15,0,-1.18859,115.716,100.599,109.796,124.623,85.3481,106.738
2.8137,0.918928,0.24215,4,31,0,-0.910475,116.731,103.078,93.8706,137.478,116.49,109.761
2.32376,0.983689,0.24215,3,7,0,-0.389383,129.169,101.041,100.545,128.675,86.371,86.9061
2.66826,0.969282,0.24215,4,31,0,-0.936575,89.9985,101.05,98.6121,118.166,78.8976,73.1545
0.413348,0.938561,0.24215,4,23,0,0.0757712,112.897,93.301,102.473,100.645,97.5556,98.4605
3.52373,0.989019,0.24215,4,15,0,0.866106,99.9273,102.499,105.314,116.114,108.615,105.659
2.10468,0.990218,0.24215,4,15,0,-0.947502,87.8632,100.657,108.662,103.939,77.8316,84.8373
3.98192,0.993809,0.24215,4,15,0,-0.526806,96.2209,102.743,98.5325,124.866,109.803,96.948
4.47895,0.978789,0.24215,4,15,0,-1.7906,108.995,106.155,88.751,122.272,93.528,68.7795
5.11425,0.992305,0.24215,4,15,0,-3.02405,109.104,86.8844,93.0102,126.341,80.3706,90.8133
3.73927,0.977831,0.24215,3,7,0,-2.85885,102.908,87.3095,94.9376,138.142,81.122,78.9992
4.66759,0.988321,0.24215,4,15,0,-1.35099,109.719,103.981,108.597,122.474,91.018,103.83
1.46837,0.917625,0.24215,4,15,0,1.83298,123.744,100.478,78.6764,147.172,107.212,70.6518
4.8663,0.977383,0.24215,4,15,0,0.410344,100.934,91.0668,101.468,110.583,94.4571,90.1786
2.81257,0.930867,0.24215,3,15,0,-1.64112,101.682,96.5421,104.101,106.892,91.9986,65.2568
2.06573,1,0.24215,4,15,0,0.5954,109.363,92.7801,84.3259,98.0035,83.6823,91.2587
0.0238648,0.978036,0.24215,3,7,0,1.0101,109.622,86.6236,84.3469,84.4399,70.1325,76.226
3.84347,0.992784,0.24215,4,15,0,1.65947,97.3405,98.2879,87.7059,95.5832,81.492,79.115
3.1603,0.918777,0.24215,4,15,0,0.774723,108.348,102.456,78.2634,127.079,109.086,69.7968
0.678093,0.949978,0.24215,4,15,0,1.06245,105.07,109.224,76.2032,135.133,122.185,82.3047
5.10186,1,0.24215,3,15,0,0.615256,104.544,90.7793,90.3069,116.846,76.6127,92.383
3.69668,0.96987,0.24215,4,15,0,-0.582397,108.606,99.8173,110.787,132.885,83.9727,117.568
4.46814,0.909709,0.24215,4,15,0,-2.10348,99.3088,97.3909,84.6069,106.764,92.3623,81.7371
3.31682,0.972929,0.24215,4,15,0,-1.63392,90.9582,90.8621,93.343,122.027,72.5053,93.349
1.18971,0.968948,0.24215,3,15,0,2.54867,80.3048,105.898,91.0801,107.678,93.0624,80.1802
-1.46425,0.929353,0.24215,4,15,0,4.65124,105.487,74.4652,95.4348,84.4275,67.0371,82.4596
4.50543,0.967083,0.24215,4,15,0,5.02316,99.5155,94.869,96.6963,120.825,85.1389,107.441
-0.060874,0.956787,0.24215,3,15,0,1.81171,104.445,84.9178,121.053,135.145,82.8736,88.9188
-2.35874,0.980097,0.24215,4,15,0,8.36664,108.981,108.873,74.9252,88.1272,83.2194,52.0133
-0.648449,0.981049,0.24215,4,15,0,4.6096,108.34,99.8418,120.472,124.204,56.5129,101.226
3.00096,1,0.24215,3,7,0,8.5915,114.866,98.822,115.502,122.609,79.2403,108.696
3.60605,0.995694,0.24215,4,15,0,-1.10953,102.134,82.8106,86.1567,127.363,83.6766,86.7426
2.44594,0.864204,0.24215,4,15,0,2.39507,97.8829,81.084,97.7954,123.979,99.654,93.9122
1.9655,0.994488,0.24215,4,15,0,-0.560413,104.686,82.3162,105.303,101.401,52.978,83.6949
4.37133,0.89591,0.24215,4,15,0,1.16019,110.366,90.0801,98.4396,119.362,90.5034,107.974
4.21592,0.994743,0.24215,4,15,0,-3.06397,96.4158,106.336,91.8334,118.548,103.608,93.4842
3.26549,0.973863,0.24215,4,15,0,-1.49922,118.772,100.281,102.78,131.317,114.306,108.998
-1.72034,1,0.24215,2,3,0,4.18037,125.03,102.551,96.1835,114.897,53.5459,79.8954
0.350113,1,0.24215,4,15,0,3.46797,127.64,100.281,97.8097,116.952,72.3714,72.6216
-0.380521,0.993257,0.24215,4,15,0,4.11623,86.5156,107.703,116.323,107.445,80.167,94.9335
3.29646,0.995786,0.24215,3,15,0,1.53993,89.9796,102.212,105.002,104.14,84.2069,87.0183
4.32352,0.995468,0.24215,4,15,0,-0.603109,105.88,111.384,96.2985,118.821,107.351,94.5823
2.62203,0.961289,0.24215,4,15,0,-0.697826,104.504,100.722,107.357,133.58,67.3961,109.886
2.05212,1,0.24215,4,15,0,-0.504694,111.762,95.3168,94.0084,93.2257,86.9568,75.5985
4.01138,0.990681,0.24215,3,15,0,-0.957866,114.773,98.6002,96.4342,111.4,101.552,91.6104
3.3685,0.98453,0.24215,4,15,0,-1.07794,89.7131,85.1395,93.4931,100.299,81.1236,85.7369
3.8614,0.984074,0.24215,4,15,0,0.346262,113.202,106.047,107.29,122.04,100.41,111.18
3.89316,0.959079,0.24215,4,15,0,-1.07318,107.18,98.0496,86.814,127.602,88.7288,58.9055
4.04873,0.976617,0.24215,4,15,0,-1.79847,96.3437,95.682,108.268,110.248,95.1818,90.0597
2.4744,0.973771,0.24215,4,15,0,-0.241966,121.239,101.987,87.5566,151.789,87.6734,95.461
5.49518,0.920307,0.24215,4,15,0,-1.23831,103.888,97.5535,102.447,124.042,84.1871,94.2837
1.46826,0.927776,0.24215,4,15,0,-0.414619,91.3673,83.1589,92.7744,130.801,92.0645,96.7005
2.10893,0.972333,0.24215,4,15,0,3.64618,94.9816,98.9043,77.2753,106.898,91.3466,89.527
1.9341,0.992071,0.24215,4,15,0,2.2606,85.7517,84.0061,94.1004,94.8028,84.5177,79.6546
4.35184,0.999656,0.24215,4,15,0,-1.43254,103.305,89.6585,99.4737,104.884,67.6258,92.4855
4.7631,0.999811,0.24215,4,31,0,-3.58993,96.4932,97.6415,100.016,107.53,94.719,92.2747
4.89899,0.996698,0.24215,3,15,0,-3.68738,100.478,98.9151,98.7177,109.43,99.1853,84.4496
2.7168,0.96595,0.24215,3,7,0,-1.67669,90.6307,104.844,100.031,116.235,108.051,79.2467
3.30097,0.960212,0.24215,2,3,0,-1.80524,94.0703,104.887,99.0137,117.754,111.143,84.7855
3.77341,0.999767,0.24215,4,15,0,-2.59592,107.291,92.3082,91.2514,100.77,77.0732,92.0629
4.1569,0.993019,0.24215,4,15,0,-2.42619,104.07,100.478,106.337,136.196,83.1295,105.149
3.4419,0.974955,0.24215,4,15,0,-2.16748,116.836,101.223,102.062,111.43,102.126,93.4724
3.43963,0.999982,0.24215,4,15,0,-2.14372,89.8886,104.888,92.3282,108.336,98.4719,77.0203
3.7099,0.981667,0.24215,4,31,0,0.17102,120.142,102.687,107.59,140.076,107.265,96.5069
4.80065,0.947138,0.24215,4,15,0,-0.910613,104.975,92.3765,96.5766,111.294,69.8481,95.3492
2.37981,0.995565,0.24215,4,15,0,-1.42509,86.7371,93.6994,84.2415,101.216,92.1992,69.4218
1.90872,0.987586,0.24215,3,7,0,-1.0715,87.1562,88.7423,84.8243,107.529,97.1558,74.414
1.60005,0.952383,0.24215,4,15,0,2.65794,101.627,93.4594,105.509,90.1704,71.2986,86.8595
3.881,0.96761,0.24215,4,15,0,0.777699,97.719,85.2874,96.6291,104.576,82.6762,96.5767
4.59649,0.998248,0.24215,4,15,0,-3.09805,105.62,106.722,92.7249,134.757,100.352,94.6453
5.10051,0.9805,0.24215,3,7,0,-3.81691,105.698,104.488,98.284,125.605,103.323,81.4531
4.79603,0.923683,0.24215,4,15,0,-2.79324,107.537,91.3646,87.5018,114.429,91.6803,89.3342
5.23809,0.998913,0.24215,4,15,0,-3.74811,111.699,96.5148,98.5858,133.296,80.7676,91.2743
5.03755,0.96106,0.24215,3,15,0,-2.18859,102.765,92.4459,88.987,124.916,92.1293,77.5797
1.9281,0.921266,0.24215,4,15,0,-0.222564,100.172,74.3745,102.5,105.344,54.268,94.0147
-1.64338,0.914535,0.24215,3,7,0,4.41803,87.7196,73.3137,100.285,107.421,72.4028,58.3198
2.26478,1,0.24215,3,7,0,3.3007,93.6119,77.7545,96.38,107.41,85.7801,75.6096
3.02688,0.996758,0.24215,4,15,0,0.310824,94.2072,84.6865,108.24,105.222,83.5099,87.0362
3.13375,0.96949,0.24215,4,15,0,-0.109249,101.731,86.7366,106.562,108.423,57.5255,94.5412
2.49643,0.811247,0.24215,3,7,0,7.9613,118.386,93.3394,99.0564,110.811,70.5102,103.128
4.95909,0.942376,0.24215,3,7,0,-0.980871,102.756,92.7988,101.696,118.185,95.7357,103.123
5.52533,0.996386,0.24215,3,11,0,-3.99609,106.122,94.4893,91.7909,118.488,78.7789,85.4863
5.48429,0.918112,0.24215,4,31,0,-3.86252,104.218,98.8405,92.3105,110.86,90.1994,80.9484
5.0823,0.995181,0.24215,4,15,0,-4.38854,112.462,102.625,100.721,137.638,97.4674,97.3974
4.9715,0.994105,0.24215,4,15,0,-4.78888,115.321,100.936,101.096,136.729,100.33,90.3528
5.45781,0.999527,0.24215,4,15,0,-4.62682,108.418,91.3157,99.7755,127.422,88.2938,87.2806
3.98633,0.930766,0.24215,4,15,0,-2.58738,103.513,96.2014,94.3607,142.957,97.6321,90.0068
4.77401,0.982091,0.24215,3,15,0,-2.16639,101.925,90.1393,102.893,127.196,94.7121,92.4388
5.04901,0.998953,0.24215,4,15,0,-3.80526,106.305,96.3181,90.8848,111.9,95.7125,91.4536
4.99688,0.998165,0.24215,3,15,0,-3.0012,101.506,93.3926,94.0995,104.89,86.3918,90.8713
4.25113,0.975924,0.24215,4,31,0,-1.97036,119.427,101.714,101.373,127.373,102.2,105.022
3.8852,0.984439,0.24215,4,15,0,-0.914306,103.032,98.816,112.269,132.967,99.8906,101.189
2.94611,0.702655,0.24215,4,15,0,3.53766,107.942,93.2375,106.936,114.524,107.41,104.277
-0.688425,0.968621,0.24215,4,15,0,2.43294,90.3604,113.803,84.1339,101.64,100.02,91.3909
0.502641,0.973979,0.24215,4,31,0,5.93442,118.365,110.043,94.6803,133.501,122.833,119.111
2.89807,0.873316,0.24215,3,7,0,2.73885,116.11,109.416,94.9626,132.55,119.13,106.329
3.89593,0.963419,0.24215,2,7,0,0.0203225,116.914,111.155,95.486,132.842,110.395,98.7735
5.27362,0.999442,0.24215,4,15,0,-2.76847,101.596,95.1668,103.429,120.889,85.3583,102.032
4.14893,0.987319,0.24215,3,15,0,-2.70276,103.995,100.704,82.3573,119.115,93.496,62.6091
3.94225,1,0.24215,4,15,0,-2.7417,113.293,82.7232,105.138,124.638,79.9708,88.1122
4.75858,0.969701,0.24215,3,7,0,-2.87609,106.771,88.2898,95.5723,114.373,69.389,96.3978
