# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = radar_model
# start_datetime = 2023-01-12 15:29:38 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2915264921 (Default)
# output
#   file = examples\radar\radarvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,bi1,unif.1,unif.2,unif.3,unif.4,unif.5,x1,x2,a1,a2,b1,b2,c1,c2,d1,d2,e1,e2,f1,f2,g1,g2,h1,h2,a,b,c,d,e,f,g,h
0,-27.8009,-9.84741,0.947995,0.163475,0.502957,0.0885918,0.928484,0.339892,2.22906,5.10647,-1.9843,3.35833,-0.298535,0.581432,-1.18988,2.30282,-0.0735831,2.46637,-4.46713,2.36642,-0.319734,0.151558,-4.22841,1.38743,-3.6821,1.2415,1.37403,0.282897,1.11293,2.39279,-2.10071,-0.168176,-2.84098,-2.44061
0,-28.9352,-12.0274,0.920723,0.205472,0.841023,0.921719,0.641051,0.59702,6.71217,4.9347,-0.908056,4.41977,-0.760059,0.47624,-2.25859,0.598008,-4.94345,4.16621,-4.63376,3.01908,-0.49301,0.201027,-4.47961,3.46954,-4.12882,0.686183,3.51172,-0.283819,-1.66058,-0.777239,-1.61468,-0.291984,-1.01007,-3.44263
0,-26.0732,-10.3186,0.83348,0.921988,0.655567,0.496201,0.13735,0.63708,4.80786,2.89944,-2.86541,2.04579,-0.0928521,0.955066,-4.38363,1.44812,-1.47405,0.912653,-1.07173,0.290825,-0.0451035,0.791323,-4.59665,2.0202,-3.20546,0.929862,-0.81962,0.862214,-2.93551,-0.561399,-0.780907,0.746219,-2.57645,-2.2756
0,-31.776,-14.4235,0.0348992,0.406836,0.64406,0.893721,0.370524,0.0429843,5.13202,1.71168,-4.35402,3.82257,-0.295412,0.932596,-3.41864,4.92471,-4.23747,4.50941,-1.43306,4.21854,-0.182864,0.291148,-1.94115,3.08829,-0.229856,3.75587,-0.531449,0.637185,1.50607,0.27194,2.78548,0.108284,1.14714,3.52601
0,-25.305,-10.6431,0.686671,0.795751,0.896708,0.12206,0.0705193,0.407956,5.02368,6.03699,-0.394388,0.442441,-0.547276,0.68025,-3.85201,3.17937,-2.33089,4.33409,-0.395949,0.0560256,-0.795849,0.846928,-3.28059,1.62963,-2.12735,2.77154,0.0480535,0.132973,-0.672637,2.0032,-0.339923,0.0510792,-1.65096,0.644189
0,-30.6481,-12.1429,0.639209,0.830821,0.286113,0.271708,0.0877381,0.9409,2.059,6.26549,-0.644615,3.7941,-0.48982,0.735585,-1.77775,3.24431,-4.66462,3.1128,-1.8459,1.25345,-0.820872,0.886965,-3.5704,3.52278,-0.931798,0.0361415,3.14949,0.245766,1.46656,-1.55182,-0.592445,0.0660932,-0.0476134,-0.895657
0,-34.245,-20.9425,0.873362,0.967104,0.672254,0.173822,0.423054,0.427074,5.73619,5.25522,-3.10679,4.26721,-0.415816,0.525689,-1.39981,2.93669,-0.691148,2.95279,-4.97663,0.00480317,-0.686229,0.0669179,-1.49574,4.78632,-0.345996,0.939197,1.16042,0.109873,1.53689,2.26164,-4.97182,-0.619311,3.29059,0.593201
0,-28.7813,-13.4471,0.143864,0.192547,0.243431,0.60292,0.853411,0.983307,6.18499,3.37778,-2.50864,2.03761,-0.562835,0.80413,-0.234837,4.68363,-4.05583,3.91059,-1.01269,1.47925,-0.033893,0.043886,-2.12255,1.87518,-3.61281,0.745313,-0.47103,0.241295,4.44879,-0.145238,0.466561,0.00999296,-0.247364,-2.86749
0,-35.7851,-16.0827,0.714547,0.692031,0.52285,0.883752,0.256377,0.512833,2.4762,6.86154,-2.12606,0.0681592,-0.802095,0.94902,-2.72181,1.26142,-4.37924,1.76918,-4.66392,4.1124,-0.0681166,0.328758,-0.0343293,3.94055,-0.580071,4.31903,-2.0579,0.146925,-1.46039,-2.61006,-0.551526,0.260641,3.90622,3.73896
0,-29.2199,-14.0662,0.933775,0.901388,0.123679,0.188875,0.00284065,0.175482,5.21002,7.56794,-2.41108,1.40653,-0.577608,0.475863,-1.71937,3.49486,-3.07007,3.89619,-0.187406,0.648048,-0.707371,0.274232,-2.83493,3.05165,-2.54411,0.485264,-1.00456,-0.101745,1.77548,0.826123,0.460643,-0.43314,0.216718,-2.05885
0,-25.7431,-9.28524,0.160268,0.170711,0.183885,0.833438,0.300713,0.521297,3.65541,5.59578,-1.03054,4.58796,-0.65145,0.503344,-3.64368,1.71302,-0.52962,4.61151,-4.119,1.23107,-0.334575,0.119099,-1.93282,3.14347,-0.240766,0.293547,3.55742,-0.148106,-1.93066,4.08189,-2.88792,-0.215476,1.21065,0.0527817
0,-23.8288,-8.90804,0.849066,0.92262,0.0203918,0.235525,0.886774,0.593427,4.45945,5.9604,-4.53503,2.30075,-0.449647,0.261463,-2.39274,2.55012,-1.61294,4.19741,-3.20893,3.73147,-0.620002,0.23032,-2.69513,4.20705,-0.434094,2.92273,-2.23428,-0.188184,0.157376,2.58447,0.522543,-0.389682,1.51192,2.48863
0,-20.577,-5.16457,0.597909,0.398738,0.344077,0.397097,0.072785,0.530702,5.35657,4.62319,-2.88606,0.821728,-0.829829,0.844842,-3.39454,3.73952,-4.16329,1.73243,-1.80421,3.17986,-0.401806,0.589451,-3.02912,4.67072,-3.91844,1.93629,-2.06433,0.0150126,0.344977,-2.43086,1.37565,0.187644,1.6416,-1.98214
0,-35.9011,-19.9497,0.155611,0.101593,0.162453,0.968878,0.728575,0.711179,6.02089,5.47366,-2.79742,3.32875,-0.0656807,0.679329,-2.74184,0.810286,-0.140184,4.69295,-0.120029,4.99246,-0.98398,0.822616,-2.83011,2.82211,-2.74564,3.83986,0.531334,0.613649,-1.93156,4.55276,4.87243,-0.161364,-0.00799853,1.09421
0,-35.1815,-20.7577,0.245006,0.875947,0.0347209,0.0295889,0.0895822,0.0664862,2.75392,0.306144,-1.11732,0.888124,-0.590671,0.091504,-4.27208,0.975174,-2.70004,1.45559,-4.84267,4.72011,-0.341323,0.635975,-0.181745,4.38117,-0.0805663,2.58195,-0.229196,-0.499167,-3.29691,-1.24444,-0.122559,0.294652,4.19943,2.50138
0,-32.2999,-18.2853,0.434445,0.968478,0.787385,0.0515378,0.748021,0.230787,5.52693,5.45636,-3.11814,1.98303,-0.0529177,0.0903625,-4.89081,4.85979,-1.55807,4.82384,-0.381542,0.493244,-0.507763,0.669764,-2.61363,3.8978,-0.0705356,3.83096,-1.1351,0.0374448,-0.0310214,3.26577,0.111701,0.162001,1.28417,3.76042
0,-27.1054,-10.3302,0.145328,0.154344,0.779189,0.700756,0.84334,0.140637,5.14594,4.65682,-1.46191,4.13165,-0.243944,0.860621,-2.7226,4.48933,-0.564035,4.68061,-0.332742,2.62055,-0.743801,0.541821,-3.88376,4.83272,-2.4232,0.709561,2.66974,0.616677,1.76674,4.11658,2.28781,-0.20198,0.948968,-1.71364
0,-35.2979,-14.9467,0.189148,0.613687,0.0645236,0.0214875,0.79234,0.371256,6.99826,1.42429,-4.28121,1.05865,-0.601211,0.893741,-1.55166,4.00921,-1.88325,0.325028,-4.39681,0.617458,-0.739988,0.629873,-0.0936675,2.16048,-0.550215,0.64923,-3.22255,0.29253,2.45755,-1.55822,-3.77935,-0.110115,2.06681,0.099015
0,-31.5802,-11.9199,0.118433,0.325262,0.0377493,0.774973,0.183133,0.328943,3.28011,7.77371,-0.462,3.03584,-0.747023,0.324084,-4.67889,0.474829,-2.89281,4.43471,-2.1279,2.56644,-0.242414,0.0594362,-3.14475,3.52339,-3.05946,0.289482,2.57384,-0.422939,-4.20406,1.5419,0.438539,-0.182978,0.378635,-2.76998
0,-30.2942,-13.9099,0.547441,0.959328,0.538044,0.831146,0.0582159,0.0356143,5.75364,3.62799,-0.980077,0.0755078,-0.197217,0.6435,-0.65117,4.42178,-1.00086,0.816638,-4.48519,2.56138,-0.557221,0.735368,-1.43529,0.545343,-4.47928,3.93627,-0.904569,0.446282,3.77061,-0.184221,-1.92381,0.178147,-0.889951,-0.543015
0,-26.9408,-10.5172,0.573325,0.198231,0.0568266,0.427396,0.565332,0.0190463,1.30603,4.93643,-2.32221,3.11328,-0.220889,0.760463,-3.99969,4.53492,-4.16863,1.4404,-4.16066,2.82551,-0.747578,0.914692,-3.47824,2.4157,-3.17422,2.71842,0.791072,0.539575,0.535229,-2.72823,-1.33515,0.167114,-1.06255,-0.455807
0,-24.6814,-9.63761,0.343873,0.34028,0.536162,0.227764,0.423765,0.17523,3.39072,3.82114,-4.95077,4.19161,-0.7678,0.92978,-4.03599,1.60054,-2.36284,0.650202,-3.10517,1.65345,-0.956362,0.595606,-3.6473,3.88572,-0.679445,1.35492,-0.759168,0.16198,-2.43545,-1.71263,-1.45171,-0.360756,0.238417,0.675475
0,-26.8425,-11.3788,0.169698,0.320215,0.324183,0.0485354,0.923785,0.869481,2.69703,4.46138,-1.87638,1.25204,-0.0564229,0.520773,-4.70167,4.15657,-2.52725,4.57392,-0.746595,0.386079,-0.45886,0.474353,-3.81396,3.60566,-3.54722,0.270465,-0.624341,0.46435,-0.545099,2.04667,-0.360516,0.015493,-0.208296,-3.27676
0,-22.2397,-8.33053,0.149619,0.528014,0.862064,0.845854,0.378465,0.965098,2.62949,2.68501,-2.4586,3.44923,-0.278631,0.510949,-1.14727,1.23655,-2.12099,0.796915,-2.79563,3.76084,-0.183496,0.871821,-3.90226,2.63493,-0.361832,2.09955,0.99063,0.232318,0.0892804,-1.32408,0.965216,0.688325,-1.26734,1.73772
0,-29.953,-11.6601,0.887787,0.205089,0.587723,0.438525,0.762261,0.547641,3.92007,8.74633,-3.92755,0.34162,-0.624509,0.984008,-3.32517,0.335167,-2.25803,4.56104,-1.22278,3.93749,-0.749089,0.809406,-3.56156,3.53056,-2.57087,1.03424,-3.58593,0.359499,-2.99,2.30301,2.71471,0.0603172,-0.0310036,-1.53663
0,-19.2852,-6.12768,0.148085,0.327696,0.297769,0.924838,0.416778,0.111353,6.29317,5.63539,-2.63538,2.17064,-0.825737,0.829793,-3.33838,2.24613,-3.65233,3.81863,-2.91964,1.98085,-0.662314,0.733476,-1.33092,3.94031,-1.22658,4.376,-0.464735,0.0040554,-1.09225,0.166298,-0.938799,0.071162,2.60939,3.14942
0,-22.6142,-6.74171,0.597654,0.85791,0.512999,0.761682,0.700989,0.795905,5.60997,3.29546,-4.86576,1.95289,-0.776204,0.244091,-2.29981,0.840431,-4.47493,1.39135,-3.44264,3.59979,-0.812722,0.585666,-4.14027,1.09305,-1.6441,2.19941,-2.91286,-0.532113,-1.45938,-3.08358,0.157151,-0.227056,-3.04722,0.555316
0,-26.9507,-11.2299,0.130344,0.929,0.926217,0.967838,0.952674,0.882035,6.60371,3.62701,-3.58903,2.4563,-0.626709,0.743855,-3.49008,3.9906,-2.90234,0.965044,-3.86936,3.2998,-0.169895,0.496541,-4.05905,3.03972,-0.331594,1.87012,-1.13272,0.117146,0.500518,-1.9373,-0.569559,0.326646,-1.01933,1.53853
0,-24.1176,-8.48521,0.830893,0.558732,0.425011,0.844852,0.1468,0.137443,1.11255,4.26685,-3.11123,2.09005,-0.760667,0.136807,-3.11549,3.69797,-0.954124,2.0325,-1.42625,1.23473,-0.45587,0.863733,-3.35063,4.43924,-3.96894,1.00203,-1.02119,-0.62386,0.582471,1.07837,-0.191529,0.407863,1.08861,-2.9669
0,-30.9637,-14.7998,0.037542,0.336634,0.573457,0.475745,0.722837,0.884095,2.40697,3.2265,-0.569436,1.89052,-0.0669146,0.798052,-3.81515,2.77817,-4.92892,0.248425,-3.99225,4.82437,-0.447098,0.627696,-4.94118,1.82444,-3.32399,2.32355,1.32109,0.731137,-1.03698,-4.68049,0.832118,0.180598,-3.11674,-1.00045
0,-27.4371,-11.9004,0.909325,0.187534,0.758348,0.00323331,0.164098,0.302139,3.73854,3.54497,-4.46464,0.605161,-0.336439,0.849232,-1.52873,3.50615,-3.73506,2.55387,-0.732207,0.930083,-0.746203,0.157191,-0.972953,3.59814,-1.00796,2.9992,-3.85948,0.512793,1.97742,-1.1812,0.197876,-0.589012,2.62519,1.99124
0,-30.5477,-11.3483,0.0369866,0.402355,0.705826,0.365381,0.277398,0.764425,6.39226,1.49137,-3.8405,4.71745,-0.657969,0.345631,-3.13247,4.64481,-0.817712,2.19464,-1.4688,0.2905,-0.504313,0.362487,-3.75382,4.20019,-0.894025,4.70194,0.87695,-0.312337,1.51234,1.37692,-1.1783,-0.141826,0.446372,3.80792
0,-25.2306,-8.61358,0.143214,0.235103,0.103924,0.519753,0.578697,0.636438,1.59097,5.21917,-3.51775,0.862225,-0.246749,0.415729,-1.15446,4.475,-1.10938,1.25926,-0.998537,0.458818,-0.176266,0.813921,-4.52527,1.06738,-2.4468,3.66995,-2.65553,0.16898,3.32054,0.14988,-0.539719,0.637655,-3.45789,1.22316
0,-29.0475,-13.2442,0.891796,0.149501,0.710646,0.683473,0.915877,0.572418,7.83684,5.27436,-3.77965,0.591226,-0.297484,0.159286,-0.436806,2.1714,-3.17229,1.71265,-4.31609,2.70764,-0.270245,0.0582001,-4.51314,4.56196,-0.181094,2.90278,-3.18842,-0.138198,1.73459,-1.45964,-1.60846,-0.212044,0.0488148,2.72168
0,-26.7131,-10.1568,0.86188,0.754475,0.370543,0.0242562,0.834596,0.874751,2.13209,4.64396,-2.32757,1.46923,-0.289517,0.134842,-1.26692,3.22831,-3.57835,4.73539,-0.760983,4.684,-0.302258,0.304074,-1.13203,0.602635,-2.0963,2.32826,-0.85834,-0.154675,1.96139,1.15704,3.92302,0.00181577,-0.529392,0.231968
0,-25.755,-8.71621,0.525821,0.232107,0.297532,0.572977,0.143778,0.183019,3.92851,4.42124,-2.76477,4.66279,-0.465777,0.741298,-4.24066,1.07005,-3.56645,0.467653,-0.186658,4.59588,-0.791192,0.179216,-0.682571,3.2353,-4.54263,2.61164,1.89802,0.275522,-3.17061,-3.0988,4.40923,-0.611975,2.55273,-1.93099
0,-27.5375,-12.7934,0.831854,0.793964,0.0963901,0.830643,0.0854471,0.45195,4.04665,2.92254,-1.90653,2.38859,-0.758552,0.997219,-1.92376,4.03579,-0.343071,0.762482,-3.84358,4.45718,-0.628732,0.88695,-4.31222,1.20042,-0.784399,1.5755,0.482069,0.238667,2.11203,0.419411,0.613596,0.258217,-3.11181,0.791105
0,-19.1657,-4.76609,0.868471,0.231473,0.316918,0.355445,0.840573,0.575708,4.63705,4.57739,-2.12559,1.6444,-0.132547,0.622469,-1.03245,4.75955,-2.55862,3.96549,-2.84219,2.26482,-0.439905,0.471448,-1.58471,1.23871,-1.36794,1.80393,-0.481191,0.489922,3.7271,1.40687,-0.57737,0.0315427,-0.345997,0.435982
0,-22.9318,-7.25864,0.787476,0.785114,0.501341,0.350098,0.424634,0.372802,7.64468,4.37846,-2.44098,2.72537,-0.394156,0.311437,-4.55356,0.155045,-3.73455,3.11722,-0.782845,1.69569,-0.265525,0.825619,-0.922035,2.6178,-1.40668,1.90515,0.284384,-0.0827186,-4.39852,-0.617331,0.912842,0.560094,1.69577,0.498473
0,-23.0603,-11.1166,0.162961,0.939383,0.309935,0.897409,0.657981,0.412026,6.9946,7.06611,-4.24949,1.53836,-0.191055,0.263273,-1.30524,2.9614,-1.55141,1.79042,-1.75525,0.452953,-0.843646,0.201146,-0.762216,2.15488,-4.90253,2.0295,-2.71113,0.0722188,1.65615,0.239008,-1.3023,-0.6425,1.39266,-2.87303
0,-32.2972,-15.9407,0.318218,0.0301675,0.978884,0.835703,0.299301,0.94531,1.53283,4.39614,-3.4714,1.07966,-0.9572,0.0633697,-2.30213,2.59091,-4.7566,4.35444,-3.80381,3.23065,-0.612988,0.41381,-2.21713,1.18944,-0.589561,4.74199,-2.39174,-0.893831,0.288781,-0.402164,-0.57316,-0.199179,-1.0277,4.15243
0,-27.2318,-12.4946,0.144987,0.853651,0.825369,0.344561,0.307071,0.0739631,2.2667,2.70392,-4.50329,4.16919,-0.275044,0.0924505,-4.27121,3.60328,-0.0638425,0.980324,-3.51957,3.00607,-0.869377,0.823906,-4.42735,1.47934,-3.9839,4.54934,-0.334104,-0.182594,-0.667927,0.916481,-0.513504,-0.045471,-2.94801,0.565442
0,-26.6285,-10.978,0.568484,0.0209728,0.527306,0.814266,0.839381,0.788397,3.00905,2.19609,-3.6617,3.94871,-0.726527,0.479213,-0.724941,0.374294,-2.64359,1.17202,-0.321789,4.04952,-0.577931,0.109209,-4.68789,0.817779,-3.50842,1.74914,0.28701,-0.247314,-0.350647,-1.47157,3.72773,-0.468722,-3.87012,-1.75927
0,-29.2137,-13.224,0.562224,0.0626778,0.0513861,0.330138,0.824546,0.060572,3.62773,3.80422,-3.58956,2.44293,-0.530468,0.102124,-0.322718,0.953663,-3.86614,0.555467,-0.884116,0.677453,-0.39914,0.121056,-0.0830529,4.19257,-3.68457,0.610225,-1.14663,-0.428344,0.630945,-3.31067,-0.206663,-0.278084,4.10951,-3.07435
0,-22.6785,-7.2809,0.106292,0.285783,0.843244,0.585162,0.26698,0.423859,4.68815,3.92126,-1.51027,0.532746,-0.400252,0.578337,-4.1252,1.14153,-4.60188,2.71219,-3.73708,4.37544,-0.765814,0.663159,-2.19879,3.10565,-2.57195,0.092607,-0.97752,0.178086,-2.98367,-1.88969,0.638358,-0.102655,0.90686,-2.47935
0,-33.336,-18.5016,0.571833,0.939736,0.493433,0.853603,0.375483,0.24984,3.7021,4.59261,-2.25015,1.11374,-0.227486,0.861976,-2.56564,3.2421,-4.16288,1.52294,-2.59355,4.79727,-0.0417791,0.163651,-0.0111983,0.489211,-0.0291621,4.12136,-1.13641,0.63449,0.676463,-2.63993,2.20372,0.121872,0.478013,4.0922
0,-23.6866,-8.98269,0.681563,0.210716,0.634976,0.836578,0.560655,0.953673,3.75974,1.58077,-2.87772,3.16621,-0.666414,0.0866448,-2.78523,1.53194,-1.62253,3.02221,-0.430319,4.17509,-0.803981,0.429516,-2.0748,1.45072,-2.78296,0.111778,0.288499,-0.579769,-1.25329,1.39968,3.74477,-0.374465,-0.624074,-2.67118
0,-21.0961,-6.45743,0.25771,0.889632,0.163525,0.707485,0.752256,0.165434,2.21753,4.23395,-4.40002,4.35715,-0.525144,0.478212,-3.45861,0.64548,-0.874394,2.40834,-4.2231,2.46724,-0.351346,0.195456,-1.54744,1.89336,-1.56002,3.65806,-0.0428729,-0.0469316,-2.81313,1.53395,-1.75585,-0.15589,0.345919,2.09804
0,-22.2031,-6.14239,0.933632,0.405888,0.254448,0.4755,0.646873,0.363739,4.41312,3.23919,-2.6323,3.15684,-0.937744,0.793805,-1.65607,3.88511,-4.0719,2.75781,-2.88137,4.21009,-0.683737,0.079965,-4.27472,2.68187,-3.77712,3.42008,0.524534,-0.143939,2.22904,-1.31409,1.32872,-0.603772,-1.59285,-0.357033
0,-24.7537,-9.42814,0.0679401,0.813261,0.565092,0.214317,0.600734,0.809933,5.36099,4.458,-2.52782,2.82559,-0.481825,0.791913,-0.816517,4.67104,-3.46357,0.725761,-4.86935,0.443328,-0.179027,0.695863,-3.40022,2.86433,-0.454343,3.59657,0.29777,0.310089,3.85452,-2.73781,-4.42603,0.516836,-0.535889,3.14223
0,-31.8213,-17.3004,0.127288,0.229541,0.744989,0.882311,0.329549,0.614991,5.243,6.82904,-2.92094,0.287851,-0.349671,0.739117,-1.22684,4.85783,-4.97889,4.30258,-3.88554,0.0485723,-0.92184,0.186761,-3.48331,3.93889,-0.623821,0.596988,-2.63309,0.389445,3.63099,-0.676304,-3.83696,-0.735079,0.455585,-0.026833
0,-29.2234,-13.3796,0.84327,0.739472,0.303111,0.222412,0.247285,0.613847,5.2879,5.5015,-1.63932,0.0859095,-0.917919,0.944284,-4.30802,1.45626,-3.7538,4.62232,-4.72493,3.43858,-0.976335,0.755202,-0.775271,2.85916,-4.66383,1.91127,-1.55341,0.0263644,-2.85176,0.868525,-1.28635,-0.221133,2.08388,-2.75256
0,-34.6263,-14.1123,0.652586,0.0580889,0.523448,0.706773,0.793124,0.21559,7.21821,1.62115,-0.123771,2.67257,-0.237149,0.229723,-4.50447,4.72939,-4.75293,2.44249,-3.63897,1.44499,-0.666271,0.535009,-3.04183,0.190653,-0.529838,1.17233,2.5488,-0.00742578,0.224915,-2.31044,-2.19398,-0.131262,-2.85117,0.642496
0,-27.2666,-10.1055,0.143102,0.957521,0.615593,0.611885,0.830003,0.379,3.8594,6.08622,-0.545102,4.04426,-0.490834,0.251472,-3.9645,0.226798,-2.66706,2.44854,-2.94205,4.95171,-0.815932,0.245742,-3.60917,3.57415,-1.42135,3.67125,3.49916,-0.239361,-3.7377,-0.218513,2.00966,-0.570191,-0.0350217,2.2499
0,-29.4164,-13.3789,0.767379,0.307993,0.947952,0.463193,0.555661,0.289272,4.03595,4.32343,-2.4082,0.460206,-0.391113,0.842965,-0.0855871,3.75694,-3.09258,0.122163,-4.65569,2.21413,-0.652421,0.339824,-1.97524,0.534654,-4.26795,0.0830603,-1.94799,0.451852,3.67135,-2.97042,-2.44156,-0.312597,-1.44059,-4.18489
0,-27.2719,-10.3487,0.821588,0.134332,0.54067,0.0583827,0.0342792,0.394306,1.95483,4.54428,-2.13056,2.95812,-0.302108,0.888093,-1.70281,0.870519,-4.06143,2.44774,-0.576408,0.893636,-0.551448,0.898084,-2.51851,0.433654,-3.50779,0.355368,0.827562,0.585985,-0.832295,-1.61369,0.317228,0.346636,-2.08486,-3.15242
0,-28.1562,-10.0702,0.970521,0.114663,0.334268,0.150055,0.439352,0.197896,5.49532,2.78514,-1.05019,2.66234,-0.464914,0.927476,-0.503376,0.541937,-3.93935,3.88341,-0.483816,3.05105,-0.864802,0.475663,-3.58542,3.38433,-0.380831,3.57819,1.61215,0.462563,0.0385607,-0.0559453,2.56723,-0.389139,-0.201087,3.19736
0,-29.9302,-17.578,0.789826,0.968669,0.286743,0.346772,0.363168,0.566153,7.31699,7.45713,-3.19005,0.47336,-0.440067,0.568272,-0.824771,2.97417,-4.78167,4.27129,-2.63805,4.99336,-0.369253,0.0314167,-1.14977,1.20136,-1.41319,1.15331,-2.71669,0.128205,2.1494,-0.51038,2.35532,-0.337836,0.0515859,-0.259881
0,-37.3399,-17.7364,0.419003,0.0707766,0.0256071,0.203443,0.763885,0.027394,4.79729,0.108154,-0.93734,3.59674,-0.855062,0.0832286,-2.64236,4.28741,-3.80477,2.45511,-0.448113,0.758186,-0.928617,0.938379,-0.276392,4.01429,-0.478288,3.01712,2.6594,-0.771834,1.64506,-1.34966,0.310074,0.0097621,3.7379,2.53883
0,-25.9885,-8.85277,0.104911,0.754223,0.394474,0.0785973,0.443786,0.858173,7.52247,4.65851,-0.831281,1.68235,-0.340903,0.347388,-1.74517,4.27319,-0.538846,2.2356,-1.12362,3.40255,-0.903123,0.92868,-2.17081,1.70382,-4.00933,1.08529,0.851074,0.0064848,2.52802,1.69675,2.27893,0.0255566,-0.466991,-2.92404
0,-24.972,-10.4035,0.294528,0.559793,0.30269,0.99355,0.869963,0.232065,6.78013,4.18907,-2.64959,0.932493,-0.694034,0.434181,-2.04479,4.20254,-0.428289,4.25002,-3.34892,0.357473,-0.483997,0.0895679,-1.3334,2.81774,-1.62449,2.15044,-1.7171,-0.259854,2.15774,3.82173,-2.99145,-0.394429,1.48434,0.525952
0,-29.675,-12.1023,0.33398,0.615174,0.899571,0.683221,0.549659,0.610036,3.00953,5.7973,-4.88953,4.86934,-0.676894,0.986279,-2.97393,3.39269,-4.51479,0.615937,-1.66071,1.48944,-0.315605,0.885971,-4.13815,3.52931,-3.88294,2.12022,-0.020195,0.309384,0.41876,-3.89885,-0.171269,0.570366,-0.608834,-1.76272
0,-25.5942,-10.2423,0.553918,0.226614,0.0769894,0.786559,0.565185,0.324204,4.35055,1.84835,-3.85294,2.97683,-0.10736,0.891499,-2.79642,0.148888,-0.889489,2.19139,-0.700652,3.07255,-0.759901,0.42889,-4.66245,2.5557,-0.324352,0.472395,-0.876112,0.784139,-2.64754,1.3019,2.3719,-0.331011,-2.10676,0.148043
0,-24.5728,-8.38515,0.829298,0.597904,0.907216,0.10088,0.38663,0.475867,2.95206,5.78136,-3.42789,0.865616,-0.772376,0.735631,-2.85597,1.84074,-0.203412,4.67178,-2.03428,3.07843,-0.169153,0.938788,-3.20262,2.99122,-4.39897,2.63981,-2.56227,-0.0367442,-1.01523,4.46837,1.04415,0.769636,-0.211403,-1.75916
0,-27.5463,-11.5041,0.355803,0.385157,0.327261,0.463511,0.0810728,0.867388,4.73917,0.285456,-4.93262,3.20882,-0.396345,0.546217,-2.67662,1.45151,-4.60215,0.590775,-0.616585,0.713554,-0.464174,0.103662,-3.38131,1.0707,-2.87077,2.82097,-1.7238,0.149872,-1.22511,-4.01138,0.0969693,-0.360512,-2.31062,-0.0497979
0,-30.1708,-12.0983,0.746058,0.459042,0.894344,0.96715,0.569115,0.639655,1.49588,6.10859,-1.99899,0.0582193,-0.886835,0.634832,-0.296367,3.85089,-0.937006,3.1719,-3.39269,3.02737,-0.399923,0.436995,-1.29497,2.55706,-1.44919,0.729487,-1.94077,-0.252002,3.55452,2.2349,-0.365319,0.0370723,1.26209,-0.719706
0,-23.4299,-7.73884,0.904338,0.617994,0.674192,0.909267,0.538512,0.924519,2.72638,4.80217,-2.69047,1.1895,-0.217668,0.767908,-3.49935,0.603158,-1.04574,2.66181,-3.76982,3.03532,-0.636265,0.379982,-2.48026,2.59318,-3.21252,0.096649,-1.50097,0.55024,-2.89619,1.61607,-0.734492,-0.256283,0.112919,-3.11587
0,-28.6737,-10.7999,0.123104,0.538357,0.142745,0.17522,0.852733,0.409399,5.70817,1.87028,-1.99503,4.27582,-0.361526,0.533073,-4.7682,0.84265,-2.86951,3.92517,-4.52366,0.473261,-0.37018,0.389375,-0.152436,1.77243,-4.34942,0.95941,2.28079,0.171547,-3.92555,1.05565,-4.0504,0.0191958,1.61999,-3.39001
0,-24.0129,-8.69044,0.86878,0.607681,0.947932,0.267012,0.484849,0.175791,5.09307,4.50895,-4.36834,1.58005,-0.868655,0.678515,-0.416908,2.59533,-3.80062,3.82014,-0.345096,1.84715,-0.550711,0.0510563,-4.14983,3.48031,-2.88814,1.25077,-2.78829,-0.19014,2.17843,0.0195158,1.50206,-0.499655,-0.669521,-1.63736
0,-27.5998,-15.0629,0.213453,0.330067,0.505417,0.338403,0.24503,0.111987,7.32591,8.09883,-0.380763,3.87593,-0.582484,0.96291,-0.0855644,1.78388,-2.09098,2.52693,-2.3456,3.89095,-0.895216,0.0388136,-1.5825,4.61669,-1.53929,1.26809,3.49517,0.380426,1.69831,0.435944,1.54535,-0.856403,3.0342,-0.271199
0,-22.4083,-8.10267,0.955439,0.361908,0.372677,0.828222,0.457638,0.378785,3.23872,1.97313,-1.60282,4.21998,-0.725339,0.753527,-3.44813,2.95162,-4.66444,1.58545,-1.37998,1.50853,-0.673823,0.354858,-1.70566,0.295713,-4.05764,4.32245,2.61715,0.0281881,-0.496514,-3.079,0.128554,-0.318965,-1.40994,0.264815
