# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891521876 (Default)
# output
#   file = examples\clickgraph\clickgraphMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
-24.4074,0.969013,0.00273203,10,1023,0,27.9896,0.0417512,0.711986,0.388161,0.0130491,0.10493,0.750695,0.72761,0.600199
-24.6043,0.880474,0.00273203,10,1023,0,31.2889,0.120913,0.792149,0.194641,0.0277234,0.108649,0.398728,0.6009,0.910511
-24.9782,0.369666,0.00273203,10,1023,0,30.5951,0.333207,0.85541,0.972889,0.839219,0.657058,0.715615,0.689977,0.169053
-23.3212,0.760003,0.00273203,10,1023,0,26.2681,0.736466,0.123862,0.100828,0.0897616,0.284265,0.597098,0.40224,0.918386
-22.7736,1,0.00273203,10,1023,0,26.0354,0.137242,0.598145,0.761418,0.848306,0.209469,0.0221558,0.648422,0.580007
-24.4493,0.851341,0.00273203,10,1023,0,30.0903,0.145779,0.541023,0.918624,0.100788,0.80083,0.103643,0.252634,0.769848
-24.0172,0.646793,0.00273203,10,1023,0,29.6777,0.231228,0.424252,0.949671,0.182311,0.833184,0.106017,0.284239,0.813711
-23.9736,0.987337,0.00273203,10,1023,0,28.0865,0.786623,0.450194,0.338791,0.0428843,0.0245947,0.899051,0.801519,0.2537
-24.0184,0.463418,0.00273203,10,1023,0,25.5948,0.84359,0.432139,0.310649,0.0529316,0.0209136,0.875349,0.803533,0.326609
-22.3287,0.702513,0.00273203,9,1023,0,25.4525,0.791353,0.590357,0.401079,0.100177,0.0279072,0.838434,0.770438,0.253307
-27.0518,0.541158,0.00273203,10,1023,0,29.7444,0.851756,0.855431,0.657668,0.0517479,0.016113,0.906618,0.767939,0.869006
-21.5258,0.740888,0.00273203,10,1023,0,29.6693,0.366729,0.849948,0.647121,0.703436,0.213736,0.678987,0.604745,0.264767
-20.6525,0.627171,0.00273203,10,1023,0,23.8964,0.445002,0.786325,0.746462,0.826112,0.364892,0.528181,0.655366,0.349816
-21.2342,0.932762,0.00273203,10,1023,0,23.0015,0.211447,0.155711,0.771167,0.766126,0.591146,0.879393,0.552283,0.736248
-19.5276,0.9983,0.00273203,10,1023,0,21.9783,0.640702,0.823006,0.304296,0.739659,0.657158,0.719594,0.527806,0.362351
-18.4781,0.84945,0.00273203,10,1023,0,20.3135,0.61995,0.684212,0.439463,0.831416,0.347187,0.5469,0.504922,0.826347
-20.8203,0.371074,0.00273203,10,1023,0,22.3487,0.354643,0.47682,0.739748,0.0719973,0.802062,0.423377,0.633751,0.245364
-20.935,0.968678,0.00273203,10,1023,0,24.5384,0.35053,0.232891,0.0275703,0.445857,0.451438,0.817918,0.737417,0.545059
-22.6369,0.646258,0.00273203,10,1023,0,24.6767,0.931405,0.723914,0.85044,0.532775,0.622384,0.055932,0.397903,0.378894
-22.0145,0.961255,0.00273203,10,1023,0,25.4053,0.158569,0.27515,0.0812797,0.64512,0.719323,0.91265,0.806089,0.551635
-21.7639,0.916348,0.00273203,10,1023,0,26.6831,0.387066,0.596044,0.0690293,0.260036,0.836603,0.750714,0.847129,0.157286
-22.59,0.439197,0.00273203,10,1023,0,25.3896,0.668001,0.759713,0.0338211,0.396522,0.732648,0.929752,0.854092,0.311457
-23.3662,0.21236,0.00273203,10,1023,0,27.7928,0.704195,0.773136,0.0383831,0.353382,0.732566,0.890986,0.907893,0.263392
-23.9216,0.649366,0.00273203,10,1023,0,29.1556,0.821986,0.032093,0.164573,0.766158,0.963797,0.894192,0.85164,0.216234
-22.8999,0.439113,0.00273203,10,1023,0,26.371,0.815474,0.0621332,0.32103,0.636119,0.947846,0.950184,0.852831,0.225437
-24.0291,0.408348,0.00273203,10,1023,0,26.3405,0.925575,0.236485,0.235657,0.601277,0.974991,0.976447,0.842986,0.287884
-23.5748,0.379946,0.00273203,10,1023,0,26.4381,0.939525,0.262675,0.253206,0.654111,0.971709,0.967995,0.826207,0.22016
-20.6807,0.587002,0.00273203,10,1023,0,26.0765,0.343778,0.702696,0.72747,0.307853,0.260905,0.087808,0.369444,0.447278
-21.1146,0.511343,0.00273203,10,1023,0,25.2876,0.661967,0.259221,0.0445914,0.904535,0.763604,0.670181,0.629522,0.44436
-20.6045,0.563782,0.00273203,10,1023,0,22.8394,0.483533,0.239015,0.0712257,0.882114,0.623786,0.787172,0.734344,0.304272
-23.1304,0.395304,0.00273203,10,1023,0,33.6717,0.111555,0.34019,0.0787343,0.761186,0.953058,0.883377,0.714493,0.463249
-22.2016,0.736093,0.00273203,10,1023,0,27.0103,0.593939,0.640148,0.088813,0.528271,0.837032,0.885811,0.527309,0.779749
-23.679,0.994717,0.00273203,10,1023,0,27.3014,0.253581,0.329085,0.00510278,0.529168,0.0664992,0.380472,0.602719,0.558538
-24.6351,0.765372,0.00273203,10,1023,0,27.9296,0.139915,0.137254,0.0256298,0.439715,0.107021,0.5931,0.303618,0.63518
-22.0345,0.988958,0.00273203,10,1023,0,27.7824,0.525248,0.829942,0.277062,0.845062,0.889588,0.0578302,0.651364,0.504005
-23.4945,0.825476,0.00273203,10,1023,0,33.1931,0.804811,0.658991,0.140385,0.9007,0.237676,0.0319781,0.721567,0.811904
-22.5934,0.309418,0.00273203,10,1023,0,29.0423,0.769981,0.567251,0.142916,0.888232,0.447678,0.071077,0.693873,0.931409
-22.9938,0.840901,0.00273203,10,1023,0,27.6543,0.95654,0.187915,0.130432,0.538188,0.758073,0.252894,0.708618,0.901971
-24.6999,0.645294,0.00273203,10,1023,0,29.2635,0.805976,0.709978,0.433288,0.873391,0.142604,0.506695,0.875291,0.265354
-26.3172,0.471133,0.00273203,10,1023,0,29.7963,0.357147,0.578665,0.60432,0.8906,0.0409257,0.655571,0.887844,0.282362
-24.7971,0.74154,0.00273203,10,1023,0,29.6592,0.479809,0.728184,0.336591,0.859082,0.0718518,0.550327,0.914751,0.397701
-21.1724,0.653053,0.00273203,10,1023,0,26.2334,0.382532,0.725434,0.555556,0.417564,0.531493,0.629161,0.905248,0.449316
-22.2611,0.882606,0.00273203,10,1023,0,24.1679,0.309162,0.869096,0.562809,0.392395,0.424063,0.828196,0.883787,0.364471
-22.9574,0.831968,0.00273203,10,1023,0,26.5447,0.274634,0.011117,0.449195,0.634027,0.481601,0.910784,0.686292,0.706189
-28.17,0.999999,0.00273203,10,1023,0,29.5528,0.56647,0.00619724,0.842672,0.510403,0.0644136,0.973904,0.729784,0.890967
-26.2401,0.999998,0.00273203,10,1023,0,33.6235,0.777975,0.150194,0.474292,0.990775,0.657095,0.842043,0.327179,0.116647
-25.1727,0.985926,0.00273203,10,1023,0,31.4318,0.338941,0.373467,0.804204,0.729252,0.011283,0.0800391,0.303298,0.993552
-25.3812,0.211595,0.00273203,10,1023,0,29.1985,0.111948,0.448613,0.844927,0.689324,0.0118299,0.0878722,0.34745,0.991184
-24.5751,0.123283,0.00273203,10,1023,0,27.9155,0.142413,0.390571,0.797177,0.775248,0.0243908,0.141904,0.347733,0.994703
-21.3926,0.523804,0.00273203,10,1023,0,26.1434,0.341592,0.593911,0.790659,0.444821,0.0544504,0.123538,0.402593,0.977281
-21.4665,0.503706,0.00273203,10,1023,0,25.3244,0.225794,0.343641,0.719189,0.733882,0.0605745,0.173438,0.36346,0.977484
-22.0767,0.507797,0.00273203,10,1023,0,22.8303,0.248008,0.471383,0.704263,0.760955,0.0240278,0.233362,0.396147,0.980893
-20.3896,0.341885,0.00273203,10,1023,0,24.9569,0.536491,0.810119,0.600318,0.886961,0.11749,0.121768,0.398041,0.89016
-23.6885,0.710568,0.00273203,10,1023,0,26.2636,0.0226848,0.622196,0.408587,0.818599,0.128306,0.0801896,0.47167,0.366175
-23.8172,0.79498,0.00273203,10,1023,0,25.7706,0.0159633,0.592064,0.409862,0.787413,0.13861,0.0743782,0.44743,0.392039
-23.8737,1,0.00273203,10,1023,0,26.0533,0.0149575,0.53211,0.378428,0.774977,0.14844,0.0751949,0.437979,0.379573
-22.4274,0.881763,0.00273203,10,1023,0,26.3724,0.0288329,0.682627,0.485548,0.589426,0.0936665,0.161404,0.481386,0.408554
-22.1525,0.962205,0.00273203,10,1023,0,27.0187,0.394732,0.930968,0.777325,0.946276,0.733867,0.719539,0.54685,0.735832
-20.5333,0.970154,0.00273203,10,1023,0,24.5173,0.67179,0.935442,0.713074,0.522691,0.47756,0.83862,0.44683,0.689656
-22.7502,0.678757,0.00273203,10,1023,0,26.9513,0.0932292,0.517466,0.0588978,0.907676,0.559548,0.294954,0.38108,0.398128
-21.5463,0.985563,0.00273203,10,1023,0,25.1001,0.247337,0.483167,0.0872727,0.953599,0.719258,0.421088,0.480375,0.549581
-20.81,0.86907,0.00273203,10,1023,0,24.1687,0.211999,0.398258,0.122477,0.925283,0.239657,0.48087,0.660374,0.398546
-23.1018,0.725768,0.00273203,10,1023,0,25.3438,0.943761,0.534402,0.784685,0.0302917,0.760603,0.190655,0.48894,0.684062
-21.1938,1,0.00273203,10,1023,0,23.9804,0.179647,0.606762,0.148246,0.924497,0.216891,0.767431,0.5236,0.501326
-20.6696,1,0.00273203,10,1023,0,25.1827,0.581642,0.3968,0.252202,0.0685337,0.671643,0.799065,0.410926,0.26905
-23.8127,0.764851,0.00273203,10,1023,0,26.8156,0.252287,0.476291,0.144055,0.106468,0.876788,0.791126,0.276221,0.260431
-24.9638,0.950597,0.00273203,10,1023,0,29.0195,0.47181,0.455893,0.254116,0.0374505,0.88576,0.667994,0.227179,0.258479
-21.9803,0.66848,0.00273203,10,1023,0,27.8965,0.233142,0.541824,0.796443,0.746618,0.37331,0.473974,0.724419,0.902084
-21.576,1,0.00273203,10,1023,0,22.7239,0.588294,0.875097,0.379994,0.137623,0.766748,0.812216,0.768095,0.107718
-19.7441,0.688151,0.00273203,10,1023,0,22.6615,0.585131,0.737227,0.503389,0.289575,0.668944,0.715643,0.834706,0.166039
-20.7767,0.729727,0.00273203,10,1023,0,22.0196,0.589931,0.722075,0.148385,0.345912,0.888176,0.599399,0.824475,0.662628
-21.105,0.6012,0.00273203,9,1023,0,28.3365,0.526628,0.510043,0.201008,0.432223,0.685501,0.69066,0.795032,0.839159
-22.6806,0.554677,0.00273203,10,1023,0,24.6254,0.37175,0.529929,0.129426,0.569535,0.838297,0.568628,0.727296,0.904725
-20.7435,1,0.00273203,10,1023,0,23.7866,0.686367,0.603329,0.0687756,0.608579,0.102929,0.447683,0.512011,0.310103
-20.6134,0.915684,0.00273203,10,1023,0,23.0844,0.266182,0.398645,0.247124,0.30471,0.0496979,0.263132,0.456731,0.905409
-20.7183,0.401677,0.00273203,10,1023,0,24.0431,0.497105,0.317244,0.0358658,0.359623,0.188972,0.321971,0.593286,0.589844
-24.0264,0.986778,0.00273203,10,1023,0,26.2101,0.464214,0.657131,0.0886978,0.416008,0.00456088,0.690408,0.416087,0.394639
-18.7415,0.991319,0.00273203,10,1023,0,25.8486,0.681037,0.370307,0.839892,0.693818,0.595663,0.382172,0.459127,0.84555
-21.1734,0.559104,0.00273203,10,1023,0,22.7355,0.489441,0.711009,0.959689,0.396542,0.368671,0.744984,0.743511,0.493671
-17.957,0.761711,0.00273203,10,1023,0,22.0296,0.595326,0.680738,0.725984,0.653343,0.35885,0.269639,0.501604,0.860921
-18.9632,0.56438,0.00273203,10,1023,0,22.086,0.500319,0.858584,0.65033,0.591548,0.626515,0.345689,0.575839,0.771417
-22.1804,0.866332,0.00273203,10,1023,0,24.2618,0.330379,0.446411,0.851492,0.952808,0.0663477,0.143584,0.561692,0.643273
-25.3806,0.479022,0.00273203,10,1023,0,27.4491,0.255251,0.817959,0.943876,0.98521,0.0676394,0.101188,0.567932,0.5838
-21.4988,0.728153,0.00273203,10,1023,0,28.2525,0.811801,0.101169,0.166929,0.665447,0.559072,0.620774,0.445582,0.886029
-20.7029,0.894552,0.00273203,10,1023,0,23.4647,0.89313,0.549278,0.0962331,0.458472,0.210971,0.631519,0.469994,0.579309
-21.8294,0.93267,0.00273203,10,1023,0,26.4678,0.877842,0.463365,0.0508628,0.522496,0.204421,0.433927,0.555156,0.898643
-20.644,0.672195,0.00273203,10,1023,0,24.0824,0.164403,0.284654,0.101351,0.4828,0.279016,0.709936,0.544791,0.29647
-23.2727,0.736365,0.00273203,10,1023,0,25.4669,0.112409,0.110143,0.426443,0.851889,0.670702,0.90484,0.465902,0.800559
-25.3453,0.725414,0.00273203,10,1023,0,28.588,0.734804,0.630402,0.0198979,0.0716537,0.110447,0.226643,0.709042,0.0545788
-25.5319,0.999999,0.00273203,10,1023,0,34.4235,0.63192,0.554928,0.749764,0.897313,0.998402,0.133499,0.543755,0.791002
-19.6586,0.820542,0.00273203,10,1023,0,27.0748,0.611519,0.458081,0.731609,0.113291,0.716557,0.631308,0.598159,0.179093
-22.969,0.534842,0.00273203,10,1023,0,24.1905,0.754975,0.0686489,0.300322,0.772888,0.180143,0.0782948,0.61792,0.94359
-21.4648,0.75024,0.00273203,10,1023,0,26.8444,0.361094,0.812514,0.620948,0.841835,0.694191,0.0694149,0.710355,0.784364
-21.9346,0.937709,0.00273203,10,1023,0,23.4445,0.569562,0.918007,0.616836,0.558891,0.645736,0.0683724,0.795597,0.63312
-21.8453,0.922264,0.00273203,10,1023,0,25.3925,0.0373196,0.349592,0.239727,0.367053,0.589877,0.845024,0.789604,0.531633
-21.9853,0.998714,0.00273203,10,1023,0,25.9691,0.246482,0.94383,0.233774,0.167975,0.865556,0.189907,0.675931,0.555177
-19.5998,0.918603,0.00273203,10,1023,0,24.2671,0.396272,0.32406,0.559875,0.392115,0.133023,0.770995,0.721276,0.401535
-21.4801,0.916871,0.00273203,10,1023,0,22.6599,0.691993,0.656215,0.566842,0.097099,0.110917,0.787052,0.769185,0.707116
-21.7226,0.828719,0.00273203,10,1023,0,27.5947,0.739288,0.365527,0.316989,0.159262,0.13039,0.846927,0.49317,0.768199
-21.3866,0.710613,0.00273203,10,1023,0,24.5636,0.848566,0.825276,0.788654,0.745468,0.87154,0.452584,0.829955,0.245404
-24.9961,0.333104,0.00273203,10,1023,0,27.8278,0.0735055,0.185864,0.247369,0.00569661,0.325131,0.464785,0.763889,0.744837
-19.1917,1,0.00273203,10,1023,0,26.6545,0.769509,0.682674,0.671998,0.14873,0.785562,0.543365,0.684308,0.316825
-20.381,0.519435,0.00273203,10,1023,0,22.0332,0.703621,0.61631,0.789528,0.0896208,0.794712,0.509448,0.682486,0.339569
-20.2748,0.703343,0.00273203,10,1023,0,23.9842,0.485217,0.812625,0.50009,0.27871,0.489353,0.458681,0.810592,0.472001
-25.1144,0.946145,0.00273203,10,1023,0,27.2875,0.152968,0.245581,0.656398,0.992208,0.519097,0.652434,0.196206,0.688502
-21.3425,0.894498,0.00273203,10,1023,0,27.9939,0.450162,0.680421,0.158103,0.95147,0.79967,0.474123,0.442689,0.599385
-20.3051,0.999998,0.00273203,10,1023,0,24.5078,0.910868,0.767886,0.561235,0.50543,0.330204,0.365986,0.40529,0.464136
-25.4362,0.915262,0.00273203,10,1023,0,29.023,0.953527,0.973873,0.338759,0.85602,0.754282,0.957565,0.611039,0.765909
-25.4937,0.995138,0.00273203,10,1023,0,31.4629,0.894426,0.981796,0.381448,0.937492,0.688762,0.958043,0.582024,0.798433
-21.9671,0.940972,0.00273203,10,1023,0,28.874,0.35821,0.727294,0.945289,0.862826,0.115015,0.650431,0.371122,0.490743
-22.9448,0.794068,0.00273203,10,1023,0,25.0975,0.576631,0.450104,0.987306,0.397496,0.109598,0.630948,0.463546,0.766542
-28.505,1,0.00273203,10,1023,0,31.9737,0.0461958,0.961764,0.956226,0.247414,0.737423,0.0723459,0.88115,0.289216
-26.7796,0.771296,0.00273203,10,1023,0,33.9424,0.0751513,0.995998,0.518153,0.381309,0.925869,0.485892,0.879015,0.633999
-28.1196,0.852534,0.00273203,10,1023,0,30.4039,0.068282,0.997109,0.289827,0.333779,0.967487,0.294009,0.784663,0.809848
-28.0467,0.979992,0.00273203,10,1023,0,29.9617,0.0713796,0.994385,0.265819,0.238907,0.98802,0.285202,0.773716,0.747834
-24.7824,0.927974,0.00273203,10,1023,0,32.6284,0.137968,0.989614,0.473473,0.360727,0.971803,0.403447,0.764907,0.583619
-20.5981,0.998338,0.00273203,10,1023,0,26.7462,0.0978801,0.900982,0.418051,0.741694,0.716227,0.65185,0.556559,0.51295
-20.5575,0.948456,0.00273203,10,1023,0,21.9906,0.07923,0.848329,0.453317,0.663601,0.815148,0.542827,0.538131,0.664805
-22.0078,0.999999,0.00273203,10,1023,0,23.9172,0.0191026,0.165663,0.550556,0.32391,0.130522,0.463451,0.592706,0.581181
-24.3273,0.999994,0.00273203,10,1023,0,29.3831,0.437094,0.323698,0.94376,0.0457946,0.830599,0.0242374,0.661082,0.578707
-22.4064,1,0.00273203,9,511,0,24.6025,0.461957,0.370624,0.921966,0.134401,0.734599,0.0272859,0.612734,0.473858
-22.8386,0.839124,0.00273203,10,1023,0,27.2831,0.947767,0.687373,0.717465,0.0705403,0.916035,0.553311,0.63016,0.792702
-28.4118,0.990685,0.00273203,10,1023,0,29.7629,0.0323836,0.224055,0.0268451,0.940563,0.0564588,0.467213,0.235958,0.385887
-25.1052,0.981292,0.00273203,10,1023,0,33.0923,0.0163523,0.545651,0.34601,0.959583,0.552914,0.632586,0.193931,0.569804
-24.3968,0.724851,0.00273203,10,1023,0,29.1435,0.0254619,0.422443,0.319708,0.948904,0.571884,0.485927,0.199283,0.626254
-24.0676,0.968265,0.00273203,10,1023,0,29.4657,0.0370878,0.19558,0.845136,0.948445,0.925539,0.483336,0.496389,0.664993
-20.4233,0.978293,0.00273203,10,1023,0,25.7091,0.159382,0.297149,0.422718,0.927241,0.300774,0.669326,0.638831,0.514779
-20.3752,0.746675,0.00273203,10,1023,0,24.0327,0.216152,0.386391,0.507938,0.414701,0.167137,0.0265075,0.488715,0.775069
-18.9085,0.999999,0.00273203,10,1023,0,22.6281,0.46072,0.248267,0.133504,0.455585,0.566816,0.312442,0.653482,0.522129
-19.0177,0.593204,0.00273203,10,1023,0,20.4262,0.515146,0.438481,0.214614,0.194681,0.588834,0.593523,0.68061,0.658067
-20.3405,0.638927,0.00273203,10,1023,0,21.778,0.333494,0.609018,0.181849,0.058422,0.384385,0.849178,0.653511,0.384284
-20.0909,0.578481,0.00273203,10,1023,0,24.3204,0.696821,0.635093,0.186583,0.500697,0.590707,0.551602,0.796676,0.603155
-19.8725,0.594965,0.00273203,10,1023,0,22.6143,0.604309,0.718963,0.285226,0.533389,0.628419,0.361187,0.808813,0.320269
-21.5313,0.492035,0.00273203,10,1023,0,24.5358,0.736719,0.940101,0.146845,0.567297,0.450383,0.180851,0.6144,0.347859
-23.7548,0.721961,0.00273203,10,1023,0,28.4685,0.798635,0.98555,0.322021,0.61729,0.444271,0.131508,0.64608,0.213539
-24.0207,0.554261,0.00273203,10,1023,0,30.6385,0.857168,0.983158,0.153807,0.839864,0.639367,0.307999,0.685541,0.310372
-23.8646,0.948036,0.00273203,10,1023,0,27.9321,0.984818,0.0810512,0.159822,0.168504,0.269989,0.555424,0.68022,0.748731
-22.0193,0.894388,0.00273203,10,1023,0,27.2036,0.296691,0.520306,0.867101,0.750877,0.730605,0.832058,0.743723,0.253645
-22.1347,0.836785,0.00273203,10,1023,0,25.5214,0.227217,0.382267,0.729883,0.684607,0.657653,0.983153,0.743605,0.672394
-20.4228,1,0.00273203,10,1023,0,23.7676,0.729192,0.410901,0.444057,0.325772,0.379841,0.171767,0.353647,0.274644
-20.8218,0.881987,0.00273203,10,1023,0,24.0323,0.590419,0.380632,0.49004,0.160377,0.723807,0.101373,0.670458,0.785588
-19.0488,1,0.00273203,10,1023,0,21.5436,0.408236,0.801879,0.615556,0.602628,0.431722,0.202838,0.630592,0.60817
-20.742,0.896437,0.00273203,10,1023,0,21.8785,0.198692,0.929258,0.390149,0.827503,0.197222,0.386433,0.574124,0.733023
-22.9307,0.663976,0.00273203,10,1023,0,25.4614,0.0397389,0.522227,0.762268,0.93779,0.761039,0.182048,0.725721,0.459977
-24.2154,0.886037,0.00273203,10,1023,0,26.6514,0.0341679,0.290244,0.194049,0.0342639,0.235805,0.848362,0.361634,0.577927
-29.9638,0.551135,0.00273203,10,1023,0,33.0536,0.978091,0.693291,0.680079,0.000292032,0.652278,0.471158,0.826587,0.173613
-24.6289,0.94215,0.00273203,10,1023,0,33.0219,0.544541,0.463365,0.290052,0.000328133,0.277936,0.578791,0.630532,0.219675
-24.8414,0.705777,0.00273203,10,1023,0,28.3363,0.629117,0.536116,0.428113,0.00112039,0.408048,0.471614,0.772519,0.217185
-24.9624,0.710581,0.00273203,10,1023,0,27.7947,0.660501,0.511192,0.0747782,0.0166659,0.818465,0.479135,0.888489,0.616784
-23.7761,0.878987,0.00273203,10,1023,0,28.4177,0.706653,0.525074,0.0446276,0.0711785,0.23841,0.865948,0.86224,0.517404
-23.9252,0.632577,0.00273203,10,1023,0,27.1583,0.784808,0.720821,0.0393841,0.104811,0.190322,0.850148,0.865537,0.396632
-23.7605,0.54329,0.00273203,10,1023,0,33.542,0.25795,0.111137,0.336687,0.724347,0.95703,0.944422,0.687334,0.231303
-25.4036,0.693185,0.00273203,10,1023,0,30.3787,0.0314425,0.478532,0.393075,0.102011,0.443626,0.975133,0.421942,0.85908
-21.9911,0.817856,0.00273203,10,1023,0,28.7093,0.867479,0.675692,0.165507,0.745843,0.390139,0.941191,0.535712,0.0626827
-23.4111,0.623318,0.00273203,10,1023,0,29.46,0.916935,0.724349,0.275545,0.86243,0.078221,0.706807,0.481674,0.0597373
-22.7751,0.406217,0.00273203,10,1023,0,26.0514,0.905567,0.768547,0.32275,0.747,0.0802148,0.577258,0.464041,0.0588968
-21.4419,0.636423,0.00273203,10,1023,0,24.5239,0.926345,0.517102,0.521006,0.296458,0.127861,0.644004,0.470611,0.114164
-23.0543,0.984085,0.00273203,10,1023,0,26.4075,0.699268,0.340436,0.550381,0.0201473,0.504364,0.0569611,0.44761,0.216215
-21.0219,0.989173,0.00273203,10,1023,0,24.9474,0.88989,0.476842,0.771075,0.109754,0.606778,0.136001,0.508719,0.535987
-20.444,0.698856,0.00273203,10,1023,0,24.723,0.867796,0.467913,0.714664,0.148211,0.577586,0.121162,0.560311,0.415726
-20.8804,0.738302,0.00273203,10,1023,0,22.1114,0.844363,0.519564,0.766609,0.428454,0.378294,0.0567926,0.615705,0.21343
-22.861,0.585971,0.00273203,10,1023,0,26.3337,0.680471,0.519915,0.246449,0.148849,0.213821,0.0137853,0.538172,0.179221
-21.3736,0.845784,0.00273203,10,1023,0,23.3968,0.699937,0.428517,0.313711,0.140761,0.293869,0.0393064,0.484731,0.320373
-25.7448,0.73005,0.00273203,10,1023,0,28.6379,0.51772,0.158707,0.0875461,0.843791,0.757489,0.0235346,0.602772,0.0653098
-23.3053,0.484888,0.00273203,10,1023,0,30.1536,0.233966,0.881866,0.0996415,0.347439,0.221082,0.0154836,0.417659,0.859776
-23.3996,0.488969,0.00273203,10,1023,0,25.0244,0.208762,0.902906,0.0891654,0.313719,0.159082,0.028714,0.460216,0.891231
-20.0911,0.46318,0.00273203,10,1023,0,26.8688,0.357085,0.397697,0.826814,0.918579,0.665697,0.495681,0.530644,0.457977
-21.0715,1,0.00273203,10,1023,0,22.4141,0.758384,0.594675,0.0902145,0.120827,0.134781,0.591853,0.602917,0.64957
-19.2994,0.924361,0.00273203,10,1023,0,22.3628,0.455197,0.340762,0.42478,0.752608,0.10546,0.590981,0.621763,0.559083
-19.655,0.593438,0.00273203,10,1023,0,23.0805,0.40385,0.292801,0.36379,0.712093,0.191821,0.76454,0.647649,0.730511
-21.4847,0.875368,0.00273203,10,1023,0,23.1958,0.480831,0.383778,0.192103,0.188109,0.0463951,0.349491,0.459752,0.210267
-22.1623,0.965304,0.00273203,10,1023,0,24.8747,0.548775,0.591116,0.849012,0.200505,0.974751,0.655996,0.764229,0.682757
-24.8695,0.684787,0.00273203,10,1023,0,26.562,0.268559,0.645905,0.935066,0.137263,0.982962,0.854572,0.687294,0.219306
-23.4017,0.849764,0.00273203,10,1023,0,26.8265,0.84329,0.626597,0.697399,0.330842,0.988097,0.791635,0.637829,0.795872
-20.1982,0.536366,0.00273203,10,1023,0,25.8115,0.567657,0.274831,0.81043,0.558451,0.928039,0.77573,0.776331,0.486296
-19.9622,0.614791,0.00273203,10,1023,0,22.7083,0.735478,0.200887,0.71922,0.699536,0.942634,0.796206,0.790739,0.213795
-21.0195,0.20639,0.00273203,10,1023,0,23.9748,0.712812,0.246617,0.657223,0.71926,0.947445,0.78112,0.796045,0.22347
-23.5824,0.12066,0.00273203,10,1023,0,27.5952,0.5613,0.095993,0.683172,0.712922,0.968722,0.5741,0.824158,0.196886
-24.2949,0.516574,0.00273203,10,1023,0,33.5774,0.433317,0.099501,0.155437,0.853685,0.82674,0.233708,0.821203,0.110695
-23.9438,1,0.00273203,10,1023,0,26.8683,0.30689,0.822007,0.192396,0.0578916,0.138962,0.772042,0.81089,0.83072
-21.3557,0.998377,0.00273203,10,1023,0,26.383,0.417545,0.864774,0.385957,0.874194,0.473667,0.26775,0.377601,0.29467
-19.7267,0.391436,0.00273203,10,1023,0,25.715,0.352755,0.855736,0.655613,0.862693,0.117819,0.347232,0.387538,0.848878
-20.3118,0.839758,0.00273203,10,1023,0,24.1349,0.819353,0.740881,0.860629,0.879207,0.555547,0.424807,0.55829,0.553728
-20.414,1,0.00273203,10,1023,0,22.4294,0.888372,0.765842,0.769214,0.751331,0.514802,0.834598,0.528424,0.517781
-18.5819,0.897607,0.00273203,10,1023,0,21.2542,0.700848,0.657479,0.684498,0.326098,0.719013,0.362228,0.635827,0.554239
-24.6377,0.838909,0.00273203,10,1023,0,26.3949,0.0819374,0.595038,0.980532,0.137627,0.040874,0.429605,0.674848,0.645307
-21.2239,0.997759,0.00273203,10,1023,0,32.6864,0.649055,0.402558,0.57694,0.274504,0.378916,0.151608,0.294953,0.333401
-21.5426,0.758802,0.00273203,10,1023,0,24.0668,0.461167,0.39231,0.535855,0.0915748,0.328182,0.0933594,0.305396,0.630382
-19.7999,0.836943,0.00273203,10,1023,0,22.94,0.366425,0.420243,0.706158,0.45852,0.296976,0.612627,0.265102,0.846432
-19.871,0.389802,0.00273203,10,1023,0,23.4309,0.30815,0.700919,0.618238,0.281309,0.435993,0.277355,0.319192,0.501492
-21.3088,0.995785,0.00273203,10,1023,0,23.1586,0.0486777,0.491778,0.823876,0.735105,0.382626,0.404234,0.333078,0.530611
-27.8496,0.999547,0.00273203,10,1023,0,30.7476,0.00471421,0.891643,0.400062,0.900181,0.0430635,0.516396,0.258258,0.766338
