# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:57:24 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891730761 (Default)
# output
#   file = examples\clickgraph\clickgraphvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
0,-20.4068,-1.80605,0.179404,0.591756,0.437838,0.378496,0.154655,0.630174,0.714524,0.841134
0,-21.4676,-2.16015,0.134192,0.904658,0.531068,0.420295,0.737021,0.12653,0.539094,0.405711
0,-24.5056,-6.53335,0.735931,0.155585,0.228226,0.9373,0.378846,0.00792017,0.438162,0.828768
0,-21.7295,-2.92813,0.963577,0.295915,0.548668,0.0980103,0.428563,0.225396,0.485918,0.63203
0,-22.8549,-3.31882,0.398845,0.976872,0.618724,0.777891,0.44618,0.850809,0.607628,0.838561
0,-21.9471,-2.90921,0.501237,0.362196,0.80512,0.954289,0.80834,0.380555,0.786212,0.521311
0,-27.4205,-9.18097,0.459405,0.877524,0.637445,0.975731,0.982929,0.581362,0.168494,0.362201
0,-22.3643,-3.86609,0.340569,0.49969,0.0207597,0.845082,0.791442,0.857244,0.517409,0.465612
0,-20.7584,-2.81784,0.734836,0.661078,0.388784,0.6765,0.615171,0.0411473,0.609984,0.20094
0,-22.6918,-4.05886,0.209919,0.860328,0.43695,0.0129611,0.743064,0.581974,0.482619,0.383602
0,-23.9355,-5.16793,0.61235,0.354534,0.0408993,0.949607,0.878396,0.948071,0.708539,0.590215
0,-24.1685,-4.21111,0.0715568,0.274479,0.21723,0.47506,0.958956,0.773541,0.668966,0.875441
0,-24.5992,-5.42594,0.977114,0.234523,0.923198,0.457486,0.916461,0.911594,0.613672,0.785206
0,-27.5852,-6.22314,0.123159,0.309349,0.952381,0.048824,0.819615,0.821139,0.418252,0.920366
0,-22.6598,-3.97022,0.19935,0.713117,0.877371,0.405685,0.0119977,0.598354,0.574516,0.518175
0,-21.3121,-2.78585,0.50684,0.952946,0.284603,0.511719,0.0863604,0.205028,0.621281,0.771196
0,-25.9347,-7.94902,0.518681,0.962576,0.00581806,0.483986,0.549127,0.351368,0.434966,0.117663
0,-26.3832,-7.29463,0.0189606,0.185115,0.0628294,0.222619,0.0983454,0.641934,0.872691,0.380857
0,-26.7824,-7.05401,0.864995,0.117264,0.884581,0.012195,0.244071,0.966985,0.637555,0.813483
0,-22.3349,-3.0619,0.887894,0.132508,0.190146,0.0934915,0.426981,0.888415,0.66786,0.659715
0,-20.7083,-2.1007,0.836552,0.597968,0.821574,0.17893,0.424913,0.0970437,0.608906,0.38097
0,-23.1991,-3.53725,0.885814,0.949534,0.80275,0.0954654,0.73006,0.264831,0.585756,0.312441
0,-23.3752,-4.14715,0.821609,0.207499,0.0380901,0.809988,0.310222,0.784089,0.330331,0.547168
0,-23.1131,-4.03605,0.104715,0.85458,0.279941,0.225218,0.143879,0.870308,0.311667,0.389154
0,-24.7824,-6.37072,0.463164,0.00860666,0.877397,0.128266,0.733235,0.748879,0.849548,0.688114
0,-24.967,-4.0947,0.705259,0.931558,0.966283,0.523068,0.290971,0.302124,0.747861,0.258813
0,-21.7776,-2.72481,0.14302,0.910282,0.163818,0.711768,0.0987447,0.757367,0.58195,0.632803
0,-20.4914,-1.40764,0.180041,0.705472,0.54401,0.413564,0.204336,0.685364,0.509705,0.286613
0,-20.7988,-1.89514,0.264229,0.497869,0.512608,0.857704,0.701811,0.6192,0.433576,0.842293
0,-19.6675,-0.897185,0.4819,0.487619,0.182751,0.567743,0.727399,0.527937,0.624016,0.779896
0,-23.9628,-4.82983,0.68204,0.0426343,0.778947,0.092248,0.515532,0.862279,0.807436,0.20815
0,-23.8995,-4.5587,0.34755,0.0470004,0.0422578,0.0701656,0.414789,0.111431,0.583984,0.608271
0,-31.8632,-11.9053,0.992764,0.898301,0.198085,0.668049,0.792843,0.0157638,0.157191,0.425442
0,-22.5757,-4.02777,0.819489,0.889939,0.943101,0.542128,0.0591537,0.218707,0.586593,0.803676
0,-26.1711,-4.18021,0.216884,0.721772,0.281069,0.725209,0.879747,0.295154,0.581705,0.0676726
0,-25.4995,-5.03251,0.530304,0.492262,0.660962,0.966357,0.867584,0.506957,0.536686,0.0715207
0,-27.1535,-6.60343,0.0770657,0.075256,0.576221,0.837496,0.0204689,0.942742,0.617806,0.193538
0,-22.4354,-2.85536,0.132892,0.210614,0.853511,0.315741,0.0478471,0.483031,0.689541,0.483777
0,-21.457,-2.68328,0.705162,0.206683,0.533293,0.638963,0.0541692,0.13224,0.508844,0.791113
0,-22.2301,-3.39304,0.0393583,0.519443,0.388926,0.81393,0.0818645,0.621018,0.76162,0.621434
0,-20.2792,-1.84414,0.18567,0.295023,0.15741,0.768413,0.707754,0.830028,0.688752,0.465484
0,-20.8161,-1.85334,0.50911,0.351359,0.682414,0.188386,0.898578,0.240474,0.563243,0.803292
0,-22.6176,-3.32904,0.855689,0.628529,0.892509,0.745849,0.0412138,0.82156,0.669057,0.566293
0,-22.1431,-3.59204,0.791383,0.968519,0.785359,0.192235,0.402225,0.777005,0.622668,0.869263
0,-24.7871,-5.72781,0.0934454,0.877571,0.430326,0.0433245,0.117868,0.644473,0.868311,0.74382
0,-26.0308,-5.25107,0.158128,0.659003,0.479827,0.0974761,0.0545892,0.0275912,0.776898,0.383718
0,-21.6665,-2.50084,0.443321,0.757876,0.0964077,0.653608,0.814335,0.118957,0.731855,0.424607
0,-23.733,-6.6363,0.497696,0.535189,0.236988,0.731249,0.532278,0.997965,0.468957,0.622083
0,-22.0104,-3.18947,0.95595,0.161156,0.45124,0.108558,0.518659,0.175824,0.49235,0.384144
0,-24.7291,-4.69388,0.285018,0.0969783,0.582552,0.957172,0.0445518,0.670784,0.756089,0.29167
0,-23.7926,-4.27304,0.176692,0.920237,0.62236,0.12513,0.922219,0.0412411,0.647282,0.556508
0,-24.0651,-4.68756,0.291446,0.612786,0.0717881,0.010944,0.355273,0.595512,0.470786,0.721539
0,-21.2304,-3.02229,0.866793,0.605186,0.792831,0.838531,0.715034,0.894832,0.457642,0.25052
0,-28.1239,-8.52237,0.121455,0.0274343,0.55597,0.895014,0.983176,0.127821,0.235029,0.501181
0,-25.5865,-4.91812,0.162831,0.789393,0.881416,0.964899,0.594534,0.796959,0.767865,0.178958
0,-21.6889,-2.71548,0.774267,0.111217,0.670313,0.349156,0.0420892,0.313479,0.698161,0.482261
0,-26.059,-5.83259,0.815987,0.975252,0.37647,0.909922,0.955417,0.738787,0.472185,0.191863
0,-23.7692,-4.59808,0.705839,0.0410428,0.928566,0.189093,0.608425,0.964378,0.54486,0.52207
0,-19.6729,-1.38312,0.514834,0.637012,0.464933,0.878907,0.500722,0.868707,0.488569,0.580596
0,-21.0169,-2.19741,0.387524,0.213532,0.935445,0.764802,0.184647,0.525429,0.677221,0.715319
0,-27.3757,-7.73906,0.503777,0.0751428,0.491939,0.309556,0.308939,0.992366,0.551762,0.962289
0,-24.9976,-6.83282,0.875948,0.844993,0.600472,0.0189878,0.779066,0.859201,0.504672,0.955761
0,-19.7483,-1.26158,0.82522,0.337233,0.574092,0.882445,0.641513,0.37807,0.533298,0.47231
0,-26.5129,-7.11217,0.0466497,0.146509,0.820126,0.04701,0.00875936,0.201059,0.618471,0.564292
0,-21.9385,-4.07257,0.428838,0.77392,0.603962,0.99088,0.678099,0.2486,0.530157,0.737132
0,-20.1937,-1.78084,0.347159,0.236998,0.346154,0.575523,0.929391,0.224821,0.561951,0.389181
0,-23.4737,-4.33978,0.525894,0.961519,0.475845,0.558654,0.0509201,0.0465548,0.48481,0.465918
0,-25.5424,-5.83094,0.955418,0.060837,0.71265,0.940693,0.110244,0.936098,0.56134,0.776588
0,-20.3247,-1.7925,0.933126,0.705746,0.597921,0.363511,0.485911,0.365317,0.427822,0.667984
0,-24.3927,-5.50818,0.738831,0.918388,0.938169,0.511388,0.871849,0.162993,0.252276,0.76276
0,-22.3295,-2.28428,0.401321,0.459971,0.882082,0.340608,0.718533,0.739852,0.555173,0.896618
0,-20.916,-2.15582,0.533171,0.55768,0.388418,0.766377,0.793461,0.0542632,0.728734,0.551658
0,-20.4485,-2.93934,0.810105,0.848355,0.528837,0.391953,0.603612,0.305652,0.382482,0.903999
0,-19.9241,-1.01053,0.598945,0.460728,0.257768,0.476858,0.817856,0.664313,0.44574,0.595221
0,-19.8716,-1.41829,0.323659,0.603896,0.121765,0.335749,0.702352,0.198988,0.601307,0.730046
0,-19.4511,-1.67733,0.269711,0.62431,0.424829,0.56026,0.826985,0.212925,0.474749,0.828699
0,-23.9287,-4.96994,0.176523,0.251976,0.0282151,0.140867,0.880132,0.16409,0.587649,0.201463
0,-22.4594,-3.25717,0.630295,0.580009,0.908764,0.143844,0.20656,0.932183,0.424103,0.689461
0,-23.3125,-4.66316,0.847897,0.753,0.913826,0.725516,0.279365,0.0147251,0.60748,0.712743
0,-23.2447,-3.80168,0.89438,0.336425,0.939414,0.0881307,0.81333,0.140975,0.566092,0.379908
0,-28.3182,-8.2317,0.298659,0.654716,0.847456,0.0203974,0.974465,0.176129,0.287627,0.145435
0,-24.7523,-5.18863,0.913476,0.280344,0.280605,0.0632442,0.178839,0.112909,0.808709,0.874895
0,-24.6441,-5.03444,0.277255,0.74112,0.857552,0.885452,0.950072,0.0619528,0.769421,0.813431
0,-20.0039,-1.4239,0.902565,0.361503,0.265018,0.531752,0.271171,0.227224,0.650805,0.626252
0,-21.4169,-2.83537,0.815788,0.372495,0.195532,0.310528,0.129811,0.956302,0.595696,0.496657
0,-20.2944,-1.56923,0.819595,0.0973406,0.629563,0.479094,0.824841,0.619828,0.649895,0.645629
0,-25.5492,-5.68149,0.12399,0.020121,0.0944393,0.902556,0.62387,0.1099,0.412573,0.740462
0,-24.7104,-5.4607,0.400318,0.535171,0.39652,0.722229,0.0417782,0.674412,0.853736,0.934026
0,-20.9819,-2.5029,0.623593,0.392062,0.465746,0.0247183,0.468639,0.15425,0.58354,0.568046
0,-24.0921,-5.09964,0.302258,0.864776,0.0240289,0.847253,0.101335,0.213185,0.728016,0.821665
0,-23.2209,-3.74442,0.559568,0.652282,0.0348525,0.852078,0.213524,0.731418,0.509409,0.202727
0,-22.2836,-4.58954,0.912855,0.529444,0.555624,0.244503,0.987199,0.318458,0.733429,0.367958
0,-23.1024,-3.93288,0.30581,0.882588,0.273469,0.0226188,0.133118,0.775422,0.714633,0.632675
0,-21.9178,-2.78189,0.935347,0.168338,0.19139,0.576409,0.130205,0.696328,0.710589,0.692777
0,-23.7179,-4.94232,0.966197,0.672843,0.152296,0.498962,0.891125,0.964321,0.577443,0.339013
0,-20.8247,-2.05967,0.146046,0.829702,0.4834,0.0695713,0.208379,0.542585,0.608467,0.528094
0,-21.2804,-3.67799,0.53507,0.757049,0.110759,0.0507633,0.65684,0.791703,0.800919,0.36368
0,-21.3397,-2.1728,0.683275,0.33826,0.186548,0.254435,0.731018,0.698662,0.33044,0.460024
0,-20.5905,-1.74425,0.888125,0.188171,0.569365,0.304851,0.62104,0.490835,0.767876,0.633882
0,-24.8898,-5.23644,0.377976,0.0102304,0.675428,0.0607635,0.171559,0.245717,0.641232,0.253044
0,-23.2937,-3.653,0.168948,0.349723,0.424305,0.180528,0.138664,0.0252089,0.515292,0.371542
0,-21.8554,-3.33887,0.469431,0.707741,0.307963,0.425322,0.213736,0.72864,0.357188,0.113957
0,-20.472,-1.61243,0.439179,0.855045,0.287573,0.446658,0.823202,0.834521,0.48426,0.659436
0,-24.3361,-3.17961,0.368191,0.859428,0.496399,0.712022,0.0649558,0.44689,0.507892,0.144567
0,-18.8707,-1.22295,0.576035,0.634459,0.34477,0.812448,0.210317,0.519759,0.420002,0.627115
0,-23.9163,-4.8214,0.94572,0.313192,0.769684,0.854347,0.841538,0.0213022,0.663734,0.539586
0,-20.6423,-2.13852,0.817801,0.197424,0.765289,0.0972664,0.411802,0.320457,0.515531,0.309583
0,-21.1707,-2.51942,0.123891,0.799511,0.574733,0.382641,0.0675084,0.374937,0.618571,0.827856
0,-21.0251,-1.9505,0.283425,0.212208,0.507309,0.359894,0.0907795,0.429655,0.485842,0.263049
0,-20.2736,-1.67403,0.686879,0.14245,0.138785,0.666468,0.586514,0.177998,0.510253,0.522972
0,-20.4973,-1.97521,0.659036,0.409069,0.857505,0.443796,0.165248,0.330643,0.733807,0.822445
0,-22.315,-3.23779,0.885109,0.319897,0.0539397,0.27331,0.469265,0.119962,0.740982,0.592341
0,-27.443,-7.93826,0.117012,0.912778,0.684812,0.0233637,0.588014,0.0140981,0.84182,0.655517
0,-23.0685,-4.37854,0.730004,0.284662,0.47776,0.966462,0.418092,0.935798,0.664685,0.16253
0,-22.9476,-3.36915,0.321962,0.450518,0.672129,0.912899,0.456451,0.340659,0.318149,0.184722
0,-23.0044,-3.71199,0.580298,0.668086,0.377689,0.980341,0.856064,0.545103,0.736708,0.298688
0,-21.2815,-2.9799,0.825879,0.57397,0.612869,0.0329972,0.553423,0.79701,0.611748,0.255152
0,-23.1116,-3.21051,0.779278,0.118255,0.622901,0.239941,0.574334,0.890704,0.619832,0.913487
0,-20.3401,-1.78975,0.94046,0.20252,0.67759,0.507298,0.374981,0.348019,0.489258,0.602411
0,-24.3094,-4.96358,0.662505,0.45056,0.46453,0.806168,0.896904,0.0253452,0.784304,0.879763
0,-23.4689,-3.90031,0.862368,0.110457,0.490644,0.499599,0.560896,0.301062,0.218933,0.585965
0,-23.8494,-3.30101,0.59015,0.0881799,0.595245,0.954666,0.447368,0.295929,0.598994,0.186212
0,-24.7228,-4.99225,0.0129623,0.431196,0.484222,0.113519,0.101682,0.228708,0.580919,0.253616
0,-20.258,-1.31773,0.337493,0.742482,0.159362,0.501552,0.672492,0.300852,0.674825,0.321958
0,-21.4422,-2.5679,0.372012,0.0696218,0.285755,0.0981593,0.817239,0.507881,0.451828,0.44784
0,-25.394,-5.5131,0.0100405,0.255678,0.906541,0.755154,0.180144,0.557541,0.646203,0.220733
0,-23.2157,-3.67544,0.212373,0.261327,0.84245,0.104089,0.258409,0.448455,0.680174,0.109031
0,-23.6539,-4.36788,0.777688,0.860601,0.726497,0.712725,0.977291,0.0946314,0.705105,0.746624
0,-26.0766,-4.39094,0.197748,0.361126,0.495239,0.893064,0.928189,0.0669646,0.709987,0.181252
0,-24.5777,-5.37312,0.0314041,0.790167,0.875389,0.95881,0.141839,0.711326,0.399184,0.46153
0,-27.4907,-5.44056,0.440629,0.0594137,0.221016,0.952767,0.550808,0.536096,0.320587,0.914972
0,-19.9956,-1.66848,0.548207,0.461875,0.354969,0.862407,0.157251,0.389864,0.398394,0.498492
0,-30.0108,-8.95109,0.132636,0.178339,0.936107,0.00797242,0.917131,0.239527,0.331479,0.90144
0,-21.3686,-2.2043,0.391335,0.930588,0.273331,0.346554,0.761853,0.195978,0.536636,0.807929
0,-22.9947,-3.31776,0.836041,0.0456436,0.714299,0.641502,0.638186,0.924169,0.445153,0.681
0,-21.0728,-2.37519,0.747978,0.695762,0.186829,0.678469,0.684666,0.493244,0.79273,0.844572
0,-20.8474,-2.29078,0.661276,0.588058,0.0988345,0.582888,0.49439,0.071535,0.445846,0.550873
0,-22.52,-3.57279,0.516188,0.203579,0.858566,0.107598,0.0430958,0.187905,0.437451,0.580622
0,-21.8047,-2.87526,0.296777,0.185376,0.667131,0.217357,0.0763682,0.83037,0.412218,0.330444
0,-19.9651,-2.01802,0.232527,0.473501,0.0790929,0.176703,0.510696,0.783644,0.688448,0.46316
0,-23.107,-3.94187,0.120246,0.243691,0.226647,0.93446,0.417197,0.774308,0.337989,0.816747
0,-24.0887,-5.26024,0.137524,0.114889,0.969261,0.482563,0.959868,0.661304,0.771942,0.602838
0,-23.0662,-4.59814,0.208855,0.244887,0.638945,0.955425,0.763801,0.379671,0.877203,0.451965
0,-25.1796,-6.07014,0.36893,0.644343,0.94647,0.983633,0.41683,0.342142,0.809222,0.88053
0,-19.8145,-1.22095,0.691958,0.17737,0.810141,0.327528,0.244077,0.453432,0.519459,0.419951
0,-23.2047,-3.83656,0.288728,0.940289,0.186895,0.206135,0.0869323,0.926373,0.472821,0.512588
0,-21.1256,-3.51044,0.562391,0.804202,0.880828,0.678586,0.189614,0.522423,0.251359,0.439709
0,-21.8974,-2.75067,0.897328,0.214883,0.172186,0.57202,0.585442,0.856903,0.791425,0.523859
0,-21.0045,-2.90221,0.268814,0.834451,0.495931,0.310975,0.422557,0.107045,0.481272,0.908247
0,-23.665,-4.30977,0.169825,0.960822,0.705762,0.531274,0.885844,0.95669,0.70413,0.671454
0,-24.827,-4.19144,0.147131,0.743845,0.908884,0.957948,0.58407,0.487337,0.677185,0.170474
0,-26.1807,-7.37171,0.300039,0.549442,0.984884,0.785598,0.991789,0.152571,0.708998,0.525081
0,-19.9647,-1.62858,0.341244,0.643275,0.222687,0.798283,0.822673,0.815188,0.682148,0.4129
0,-23.1692,-4.42751,0.856038,0.700533,0.650713,0.981537,0.0929308,0.164595,0.486874,0.668091
0,-22.7393,-3.8395,0.874766,0.977781,0.737434,0.693483,0.468174,0.515495,0.362595,0.385848
0,-21.3552,-3.6128,0.782888,0.929839,0.360628,0.198893,0.555295,0.25578,0.592809,0.934588
0,-19.3362,-1.08433,0.235164,0.293695,0.299981,0.574577,0.453828,0.52334,0.765204,0.488296
0,-22.9557,-3.89593,0.114678,0.326364,0.810878,0.550526,0.977792,0.845524,0.675303,0.427683
0,-22.6912,-3.27106,0.0536474,0.155559,0.276419,0.486059,0.902177,0.178909,0.578668,0.782513
0,-22.0663,-3.03877,0.833449,0.919601,0.836861,0.380325,0.0816656,0.76346,0.461859,0.496166
0,-22.9809,-3.6343,0.122046,0.889577,0.403628,0.0844319,0.952335,0.445842,0.680793,0.685676
0,-22.028,-2.88286,0.0733301,0.290706,0.840599,0.283904,0.850811,0.176628,0.72783,0.449244
0,-22.2824,-3.08961,0.655907,0.255328,0.135097,0.206855,0.0464504,0.373742,0.76883,0.621445
0,-18.8322,-1.24931,0.519768,0.532508,0.322422,0.266026,0.619597,0.851934,0.586295,0.279711
0,-22.2626,-3.14711,0.399435,0.72279,0.276238,0.876889,0.0992004,0.452159,0.840167,0.567706
0,-20.7667,-3.12826,0.63251,0.487497,0.897857,0.217545,0.89238,0.806861,0.728139,0.225008
0,-22.6916,-3.95243,0.978665,0.472849,0.874931,0.723232,0.24511,0.29806,0.689329,0.819559
0,-23.9117,-5.45765,0.628793,0.377307,0.505947,0.728125,0.0154414,0.0357281,0.350841,0.544024
0,-22.7451,-3.83992,0.294338,0.288446,0.577752,0.952521,0.354966,0.920477,0.736436,0.20301
0,-23.5912,-4.71607,0.815946,0.491444,0.981404,0.0522753,0.632361,0.827043,0.496214,0.645551
0,-31.4882,-13.0554,0.0852865,0.245651,0.0928442,0.0709884,0.997445,0.984173,0.261779,0.388384
0,-24.9303,-5.78227,0.747847,0.534008,0.894089,0.132968,0.515985,0.988693,0.3653,0.792731
0,-20.8534,-2.43672,0.675491,0.67183,0.618854,0.0217963,0.639035,0.426141,0.597351,0.664462
0,-20.5269,-3.02573,0.88245,0.682906,0.782812,0.473021,0.293002,0.43281,0.511238,0.11108
0,-20.2697,-2.10265,0.371252,0.548222,0.25038,0.886292,0.21409,0.150945,0.416561,0.566081
0,-26.7613,-8.74438,0.60799,0.0454782,0.00237504,0.877508,0.329151,0.830646,0.598081,0.806205
0,-20.7503,-1.64388,0.276456,0.833757,0.348707,0.858802,0.567652,0.564907,0.663457,0.812854
0,-23.4645,-3.61302,0.808755,0.155291,0.410374,0.945444,0.0676803,0.612534,0.749517,0.404028
0,-22.8207,-5.46808,0.469185,0.835872,0.376709,0.134595,0.436454,0.351193,0.798362,0.971205
0,-22.5513,-2.64404,0.0998655,0.43514,0.697963,0.739921,0.0636052,0.319952,0.724004,0.391175
0,-21.9509,-2.87085,0.0677729,0.0374477,0.326115,0.222749,0.437277,0.407327,0.614543,0.65919
0,-25.2141,-5.42033,0.0651486,0.0480953,0.116391,0.751042,0.790309,0.0884496,0.791209,0.770195
0,-19.2437,-0.90638,0.239936,0.235857,0.552598,0.326575,0.214748,0.510735,0.568015,0.73043
0,-24.2077,-5.14514,0.781329,0.0551199,0.129342,0.631323,0.117709,0.0181426,0.58544,0.439121
0,-20.0046,-1.36156,0.515871,0.288099,0.848215,0.412948,0.670936,0.163022,0.503685,0.706511
0,-23.9198,-4.83158,0.213577,0.174392,0.786461,0.953793,0.0153531,0.405981,0.616912,0.523436
0,-19.9847,-1.1864,0.383941,0.846451,0.242497,0.753199,0.485049,0.312217,0.688408,0.426378
0,-23.6746,-4.26167,0.0868017,0.577914,0.681245,0.0414588,0.641825,0.101961,0.513441,0.189447
0,-20.8309,-2.0277,0.904804,0.145032,0.645623,0.506647,0.26824,0.865627,0.524026,0.584234
0,-21.6907,-2.45774,0.151457,0.474305,0.488302,0.782487,0.279715,0.379479,0.404207,0.879763
0,-20.5236,-1.79094,0.323142,0.636748,0.187682,0.712846,0.126467,0.377827,0.667467,0.816091
0,-21.1887,-2.25182,0.217562,0.041685,0.244557,0.170694,0.454937,0.672867,0.582964,0.603337
0,-23.1698,-6.38607,0.837824,0.18068,0.890361,0.43816,0.805684,0.21441,0.365557,0.970603
0,-21.7273,-2.76955,0.772465,0.0497801,0.866752,0.270489,0.170883,0.525242,0.464533,0.49501
0,-21.2589,-2.15781,0.12948,0.38496,0.576516,0.387262,0.815894,0.497879,0.440299,0.858857
0,-29.7456,-6.40697,0.196028,0.442238,0.845801,0.843716,0.481092,0.860608,0.5776,0.0297834
0,-22.4166,-3.06742,0.721497,0.784687,0.210964,0.895615,0.102603,0.810865,0.775392,0.603459
0,-26.1743,-7.21443,0.894936,0.523043,0.0374475,0.896632,0.00998294,0.152114,0.438118,0.440229
0,-24.5526,-5.8454,0.408179,0.0763394,0.973821,0.83973,0.173574,0.109547,0.305786,0.496495
0,-23.6102,-3.79242,0.796726,0.908491,0.892952,0.342394,0.950117,0.286333,0.699506,0.313767
0,-21.1073,-2.49424,0.0296155,0.465575,0.641171,0.238085,0.822518,0.436803,0.614697,0.498049
0,-19.9386,-1.39647,0.261448,0.3058,0.653826,0.600097,0.734923,0.913049,0.617231,0.500457
0,-22.5153,-3.3093,0.157248,0.911075,0.854266,0.0546978,0.30901,0.277836,0.70421,0.632587
0,-24.1721,-4.86343,0.854698,0.769144,0.148569,0.619284,0.0673774,0.0559378,0.340295,0.328427
0,-24.2565,-5.42678,0.778445,0.56513,0.108794,0.159149,0.012028,0.1476,0.490784,0.814175
0,-21.1608,-2.14692,0.346519,0.342534,0.699877,0.464635,0.19311,0.900861,0.453913,0.266239
0,-25.1463,-5.95616,0.872689,0.167216,0.087734,0.139065,0.984668,0.861274,0.441873,0.424703
0,-23.4901,-4.4128,0.497229,0.942362,0.0282504,0.889372,0.251999,0.148688,0.595768,0.610744
0,-22.923,-3.32387,0.399336,0.390146,0.0951352,0.933168,0.608802,0.936629,0.568284,0.742157
0,-22.8546,-3.77101,0.674996,0.684395,0.40589,0.928262,0.967183,0.622967,0.786745,0.546308
0,-21.4079,-2.54755,0.929349,0.753766,0.141407,0.734724,0.377459,0.826297,0.469929,0.572042
0,-23.2274,-3.96378,0.0453606,0.0935914,0.433313,0.518691,0.759856,0.953707,0.653572,0.718677
0,-22.5173,-3.5201,0.758123,0.492947,0.119498,0.23026,0.0489947,0.100515,0.522777,0.774141
0,-23.2634,-3.20857,0.685159,0.0981728,0.833104,0.229421,0.596726,0.4048,0.81166,0.236666
0,-29.3764,-9.66521,0.00719035,0.854971,0.821035,0.973395,0.974582,0.407834,0.775757,0.272425
0,-20.3366,-1.02907,0.324241,0.81797,0.745533,0.632639,0.633285,0.314057,0.679871,0.398368
0,-21.4327,-2.81155,0.264376,0.52613,0.823775,0.650459,0.40885,0.972974,0.524809,0.415136
0,-21.259,-2.79137,0.801116,0.093163,0.787911,0.785376,0.539114,0.395119,0.534407,0.893149
0,-27.2925,-7.07598,0.54392,0.0107452,0.645951,0.636154,0.735855,0.759944,0.853044,0.937885
0,-25.9427,-5.81099,0.0265561,0.380364,0.89711,0.106682,0.0389049,0.52894,0.584837,0.868474
0,-22.1652,-2.98092,0.331829,0.188221,0.238386,0.0390599,0.804887,0.194662,0.678043,0.712885
0,-23.4817,-3.19294,0.0905904,0.878952,0.746483,0.574141,0.0509191,0.526792,0.668962,0.331455
0,-21.8116,-2.80225,0.0384243,0.176692,0.813637,0.439159,0.233534,0.520946,0.494161,0.376348
0,-25.5296,-6.11083,0.0414037,0.0606822,0.0343193,0.128708,0.231875,0.90876,0.640124,0.381768
0,-24.9109,-6.08624,0.861283,0.787907,0.784539,0.00710264,0.0934555,0.831089,0.672902,0.356134
0,-22.381,-2.92232,0.592437,0.865654,0.925259,0.562669,0.434061,0.128493,0.782107,0.68198
0,-22.7287,-4.22027,0.0438595,0.596093,0.527388,0.0351777,0.635552,0.285089,0.766899,0.312861
0,-24.2131,-5.14806,0.370782,0.0930193,0.913492,0.0129657,0.886431,0.386549,0.528562,0.543548
0,-22.1731,-3.06188,0.635063,0.117368,0.82514,0.361384,0.0262411,0.494783,0.665639,0.505627
0,-20.3085,-1.65803,0.172008,0.647826,0.898247,0.575099,0.317833,0.183163,0.589424,0.647522
0,-19.8657,-1.24163,0.34881,0.282253,0.703245,0.0856599,0.644937,0.410396,0.543004,0.599166
0,-24.1456,-5.25921,0.553327,0.66576,0.0818548,0.808962,0.912164,0.142859,0.303505,0.889505
0,-19.9205,-1.88293,0.595994,0.581236,0.777654,0.22457,0.318221,0.546864,0.712393,0.882605
0,-20.1479,-1.49557,0.822892,0.580936,0.355963,0.163473,0.712229,0.586087,0.751182,0.483612
0,-23.5214,-4.46485,0.520257,0.956379,0.845333,0.182731,0.818876,0.0453319,0.40312,0.595485
0,-20.8841,-2.20647,0.416422,0.587442,0.124629,0.73719,0.522413,0.35685,0.815537,0.727426
0,-19.771,-1.413,0.341867,0.265413,0.635962,0.515296,0.109292,0.790462,0.474495,0.593545
0,-19.5809,-1.2593,0.695122,0.344457,0.864181,0.227945,0.449149,0.397681,0.464025,0.485127
0,-20.9983,-2.08614,0.517836,0.22767,0.672131,0.752102,0.786698,0.77996,0.565522,0.176775
0,-20.051,-1.32669,0.448158,0.901861,0.722461,0.360925,0.345458,0.58232,0.738111,0.565273
0,-22.3113,-2.08304,0.698167,0.149363,0.79885,0.777733,0.65841,0.674686,0.59492,0.204979
0,-23.4684,-4.47142,0.97605,0.65864,0.141384,0.611138,0.073484,0.128486,0.677557,0.417609
0,-24.658,-4.13062,0.644729,0.312354,0.430444,0.982731,0.728546,0.720327,0.577669,0.89797
0,-32.0893,-10.2949,0.0741172,0.922551,0.813936,0.990347,0.0537262,0.980551,0.517247,0.157108
0,-21.2865,-2.51067,0.954416,0.0700632,0.354113,0.417981,0.461442,0.350721,0.6508,0.539141
0,-23.027,-3.91115,0.97302,0.872261,0.625851,0.15404,0.870497,0.80065,0.507275,0.547229
0,-22.3495,-2.42252,0.478527,0.614502,0.943853,0.633787,0.305528,0.383272,0.460171,0.242602
