# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = bayes_model
# start_datetime = 2023-01-12 08:49:12 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = examples\bayes\bayes.data.R
# init = 2 (Default)
# random
#   seed = 2891238466 (Default)
# output
#   file = examples\bayes\bayesvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,w.1,w.2,w.3,norm1,norm2,norm3,norm4,norm5,norm6
0,-16.3546,-8.46416,0.00839157,0.00102939,-0.349873,0.434837,-0.0450063,0.0222702,0.0533923,-0.0707617,-0.0335709
0,-11.3949,-3.82516,0.00850969,0.000921903,-0.311728,0.23423,-0.40484,0.163481,0.137625,-0.0843609,-0.0570891
0,-13.4069,-5.56512,0.0068644,0.0032645,-0.357507,0.242237,-0.0921952,0.0705765,0.147949,-0.0314196,-0.385783
0,-9.55447,-3.4938,0.00971441,0.00262044,-0.301719,0.387575,-0.229296,0.089196,0.195533,-0.260261,-0.0451197
0,-10.0038,-2.22613,0.00828347,0.0040387,-0.350963,0.243132,-0.0610893,0.053385,0.165533,-0.0572053,-0.181704
0,-21.3023,-3.95813,0.0108872,0.0030721,-0.227134,0.247351,-0.0663547,0.0401929,0.261968,-0.16645,-0.112951
0,-9.41201,-4.76038,0.00943983,0.00378872,-0.297685,0.432279,-0.0270141,0.0818533,0.313777,-0.209816,-0.105071
0,-9.97714,-3.22271,0.00926581,0.00150275,-0.278981,0.324407,-0.165321,0.0295809,0.174694,-0.0187954,-0.115787
0,-13.8728,-3.37243,0.00876702,0.00329459,-0.284446,0.192827,-0.0319919,0.0934641,0.2308,-0.0658583,-0.264308
0,-12.6451,-5.51104,0.0100969,0.00218804,-0.366599,0.236238,-0.0461824,0.208511,0.172109,-0.346514,-0.0707073
0,-13.9149,-2.39262,0.00997985,0.00304143,-0.325037,0.134591,-0.126308,0.0860728,0.133186,-0.0963234,-0.0787583
0,-8.7239,-2.96501,0.00954733,0.00326674,-0.335614,0.218653,-0.117303,0.190971,0.299049,-0.148041,-0.182779
0,-25.9602,-4.61892,0.00910189,0.00374726,-0.19512,0.219615,-0.18698,0.0721751,0.161541,-0.256378,-0.153483
0,-9.87816,-2.74465,0.00880925,0.00150874,-0.361783,0.328421,-0.111378,0.0557912,0.229755,-0.0813643,-0.0396732
0,-7.49706,-2.83554,0.00926925,0.00245117,-0.278171,0.35308,-0.0571514,0.128219,0.326398,-0.146413,-0.0576952
0,-10.1728,-2.42171,0.00931857,0.000987197,-0.24683,0.16321,-0.136006,0.0790418,0.250093,-0.0768683,-0.132103
0,-11.4081,-2.77907,0.00927328,0.000604818,-0.266917,0.178754,-0.130613,0.04648,0.110269,-0.0458807,-0.139941
0,-12.3535,-4.85565,0.00854756,0.00164531,-0.332981,0.305291,-0.44248,0.105091,0.185621,-0.0479029,-0.031978
0,-13.5527,-4.90541,0.00748563,0.00269101,-0.344438,0.501909,-0.134429,0.0571998,0.134252,-0.0278018,-0.0429866
0,-10.0385,-1.3836,0.00793524,0.00344469,-0.270362,0.206222,-0.208975,0.0814245,0.179789,-0.0981469,-0.0774166
0,-24.2541,-5.40944,0.00810214,0.0021972,-0.313597,0.300166,-0.7067,0.0626332,0.12554,-0.0389653,-0.0462058
0,-11.767,-4.88603,0.00988416,0.00215365,-0.255803,0.407079,-0.0527108,0.0207993,0.270652,-0.0257965,-0.176236
0,-18.4345,-4.22444,0.00782729,0.00127894,-0.318361,0.6976,-0.0956386,0.0773362,0.148729,-0.115954,-0.0975408
0,-9.53153,-2.95747,0.00838466,0.00261843,-0.261367,0.397735,-0.0473455,0.082563,0.254899,-0.0895826,-0.237946
0,-9.71978,-2.53798,0.00947876,0.00220284,-0.251261,0.344883,-0.113975,0.0295065,0.32471,-0.126981,-0.168552
0,-8.98598,-2.01176,0.010158,0.00182768,-0.296327,0.306477,-0.123307,0.116711,0.191849,-0.0461758,-0.064066
0,-15.0722,-3.87797,0.00958176,0.00229019,-0.315542,0.106821,-0.143712,0.0241979,0.10449,-0.0612563,-0.106551
0,-12.2638,-10.8581,0.0117958,0.000452877,-0.402921,0.335471,-0.0259402,0.044323,0.308516,-0.068029,-0.0476524
0,-23.219,-4.6021,0.00996223,0.0044056,-0.208811,0.255859,-0.118078,0.0721918,0.227139,-0.0292912,-0.0970308
0,-11.5522,-4.60384,0.00776821,0.00207703,-0.322813,0.15978,-0.0556787,0.163658,0.108242,-0.286004,-0.0579001
0,-8.26401,-2.44009,0.00725821,0.00324208,-0.325181,0.238045,-0.147115,0.0490084,0.135028,-0.131946,-0.23735
0,-10.7958,-4.4877,0.00975449,0.000768684,-0.384748,0.24819,-0.061016,0.070844,0.215249,-0.159194,-0.0470392
0,-15.1002,-4.65189,0.00865461,0.00137392,-0.292106,0.246814,-0.11846,0.0595953,0.324676,-0.48985,-0.244077
0,-18.5373,-6.86163,0.00569092,0.00234259,-0.343022,0.327157,-0.14409,0.0702068,0.460963,-0.196575,-0.0718983
0,-9.04461,-2.8966,0.00704093,0.00347102,-0.318652,0.190729,-0.161871,0.0168344,0.225944,-0.0797729,-0.113966
0,-22.3961,-5.72368,0.0103332,0.00166195,-0.254774,0.314756,-0.155251,0.0355965,0.270094,-0.0908609,-0.521434
0,-19.411,-7.36908,0.00883978,0.00249956,-0.288367,0.408448,-0.0282374,0.0466205,0.349494,-0.499822,-0.277811
0,-10.4542,-3.13361,0.00923868,0.00177824,-0.328602,0.21563,-0.0672871,0.0188398,0.252661,-0.296001,-0.121173
0,-13.6199,-4.58181,0.00904907,0.00454685,-0.259051,0.337191,-0.147375,0.040783,0.510354,-0.158955,-0.127479
0,-9.10412,-2.11576,0.0073081,0.00226754,-0.264994,0.185738,-0.0526286,0.0803713,0.193527,-0.0928413,-0.0724322
0,-10.6009,-1.43103,0.00843241,0.00401517,-0.298047,0.198594,-0.13367,0.0945563,0.197961,-0.0445386,-0.0887992
0,-14.5954,-3.46156,0.00940317,0.00181856,-0.269268,0.180416,-0.0875269,0.0160649,0.231719,-0.0664154,-0.281391
0,-10.1833,-2.30467,0.00908504,0.00220086,-0.322054,0.172339,-0.172961,0.104204,0.144206,-0.103228,-0.258317
0,-13.6561,-4.72848,0.00961034,0.00179142,-0.242295,0.406315,-0.132605,0.0177051,0.11326,-0.0254078,-0.125816
0,-14.5769,-4.02573,0.0094426,0.00428334,-0.280415,0.414461,-0.136491,0.0154945,0.139686,-0.0447771,-0.0555841
0,-17.1088,-6.41526,0.00866486,0.00214444,-0.406717,0.187309,-0.0809973,0.259992,0.31215,-0.0410628,-0.0553241
0,-12.4635,-3.54679,0.00890345,0.00245634,-0.301448,0.345195,-0.0332848,0.0579008,0.144139,-0.351656,-0.130981
0,-8.12462,-1.52688,0.00780208,0.00178113,-0.317784,0.192021,-0.178942,0.0445644,0.221832,-0.0609219,-0.161362
0,-15.8723,-3.93591,0.0100852,0.00398589,-0.284968,0.267944,-0.0604804,0.0501444,0.339516,-0.038867,-0.239185
0,-16.2033,-7.57541,0.0108788,0.000610112,-0.227479,0.124581,-0.074309,0.159842,0.307927,-0.154207,-0.18597
0,-18.284,-3.65147,0.00926541,0.00537718,-0.284632,0.223396,-0.0539862,0.0692456,0.222467,-0.202903,-0.14767
0,-9.58155,-4.57905,0.00726459,0.00170763,-0.325512,0.375902,-0.218953,0.060473,0.0789898,-0.194381,-0.0594197
0,-11.5104,-3.77412,0.00909167,0.00376804,-0.341643,0.222335,-0.0342035,0.18708,0.111936,-0.116828,-0.103409
0,-27.7028,-10.0133,0.00914644,0.00492339,-0.262514,0.112468,-0.0210223,0.0973384,0.144951,-0.0174672,-0.250673
0,-23.405,-4.6462,0.00854162,0.00265594,-0.261808,0.257404,-0.0575466,0.0379678,0.114307,-0.10853,-0.510845
0,-16.2048,-7.28722,0.00952807,0.00184587,-0.242532,0.19316,-0.0330999,0.00877417,0.214143,-0.0793586,-0.0283617
0,-7.43665,-1.7153,0.00778798,0.00380042,-0.331311,0.321341,-0.12802,0.106705,0.176369,-0.060741,-0.138406
0,-12.9118,-3.88463,0.00882489,0.00205484,-0.294644,0.207475,-0.346789,0.00898962,0.149525,-0.0973909,-0.0972969
0,-9.6903,-4.46674,0.00978325,0.00310675,-0.346995,0.40099,-0.0418665,0.0218876,0.320658,-0.0756394,-0.199023
0,-10.5519,-4.8705,0.0084298,0.00317266,-0.381561,0.197641,-0.0507398,0.149701,0.11431,-0.234422,-0.0588353
0,-12.676,-6.03754,0.00879276,0.00399954,-0.314282,0.266914,-0.0246692,0.00932731,0.287301,-0.0652228,-0.0546301
0,-13.8254,-4.41699,0.00845252,0.00334595,-0.274716,0.243991,-0.128212,0.0627002,0.0723011,-0.0249335,-0.0464324
0,-10.889,-3.00419,0.00802595,0.00269966,-0.288194,0.250726,-0.116966,0.0315299,0.0740883,-0.111793,-0.0483133
0,-7.86097,-0.967637,0.00877274,0.00365104,-0.334021,0.303951,-0.11155,0.0719308,0.173586,-0.102722,-0.150613
0,-21.2859,-6.92571,0.00916646,0.0031595,-0.340258,0.300645,-0.0888448,0.215346,0.793244,-0.108367,-0.152764
0,-10.653,-2.95746,0.00831123,0.00111272,-0.32552,0.324895,-0.120853,0.0554396,0.116069,-0.0531471,-0.0375588
0,-13.7951,-4.78382,0.00795764,0.00102235,-0.286806,0.530447,-0.0879047,0.225907,0.099715,-0.0708726,-0.0904051
0,-13.1377,-1.32954,0.00966858,0.00354287,-0.295721,0.261759,-0.0721826,0.086839,0.133837,-0.0978603,-0.161234
0,-29.0594,-10.6122,0.00910925,0.00290932,-0.23278,0.158411,-0.300912,0.0765283,0.0506533,-0.0161986,-0.330887
0,-9.43625,-1.79918,0.00740011,0.00354897,-0.325915,0.173119,-0.0728008,0.0529665,0.148247,-0.0840982,-0.118843
0,-12.9006,-5.16108,0.00766761,0.00237582,-0.191412,0.333731,-0.0567701,0.0181212,0.187971,-0.0861516,-0.178045
0,-7.10269,-2.97625,0.00720729,0.00126329,-0.229575,0.294453,-0.155438,0.0728594,0.252533,-0.0854542,-0.11519
0,-9.73099,-2.17549,0.00753101,0.00359023,-0.288554,0.285542,-0.151395,0.0327797,0.16378,-0.0322523,-0.0820212
0,-11.5702,-3.98172,0.00945571,0.00242544,-0.262488,0.262017,-0.0216477,0.0579025,0.253553,-0.100124,-0.0498815
0,-31.7151,-6.50746,0.00968607,0.00453765,-0.323826,0.137795,-0.617546,0.02905,0.198007,-0.0684166,-0.210622
0,-8.81169,-5.15175,0.00675858,0.00154102,-0.200066,0.333807,-0.209004,0.0598547,0.158173,-0.161715,-0.0854994
0,-13.5001,-8.61118,0.00942855,-0.00115866,-0.305788,0.122525,-0.0400034,0.0155773,0.0923653,-0.133014,-0.104558
0,-11.4106,-4.59653,0.00799506,0.00152154,-0.30202,0.196096,-0.0444552,0.101299,0.0586878,-0.0916334,-0.0761301
0,-12.946,-6.0544,0.00955935,0.00130031,-0.273958,0.299645,-0.019705,0.271062,0.106132,-0.0935797,-0.105095
0,-8.64358,-4.86827,0.0101046,-0.000523483,-0.295489,0.158635,-0.197244,0.0401047,0.300067,-0.122911,-0.109491
0,-12.4555,-1.84554,0.00912796,0.00339131,-0.31548,0.24157,-0.0518015,0.0320692,0.147571,-0.0421919,-0.0678467
0,-15.8134,-3.66167,0.0087289,0.00282146,-0.260542,0.22503,-0.113408,0.0183328,0.21518,-0.349874,-0.0504301
0,-8.41346,-2.73858,0.00771057,0.00348268,-0.260739,0.393449,-0.0703456,0.0847889,0.261976,-0.147456,-0.170016
0,-15.274,-4.83894,0.00801357,0.00294211,-0.27921,0.441377,-0.0626798,0.018271,0.156738,-0.403286,-0.167719
0,-23.2011,-6.91637,0.00998992,0.000934116,-0.276936,0.125891,-0.360355,0.0447948,0.215355,-0.498019,-0.0915
0,-25.4637,-8.23007,0.0106883,0.00570117,-0.309112,0.230301,-0.0233362,0.0218369,0.209217,-0.242377,-0.0608452
0,-8.56485,-2.85426,0.00674229,0.0035263,-0.312998,0.247996,-0.0881981,0.0820672,0.338364,-0.119083,-0.0961562
0,-17.1862,-5.70348,0.0114724,0.00318841,-0.295506,0.312941,-0.406754,0.114982,0.301603,-0.121189,-0.131855
0,-10.0182,-2.8586,0.0088368,0.00263908,-0.372676,0.29956,-0.0646682,0.157627,0.124963,-0.0579242,-0.1161
0,-19.7516,-9.53805,0.00929363,0.000649906,-0.338673,0.733924,-0.209576,0.0142844,0.0577339,-0.114212,-0.107809
0,-9.72805,-3.22877,0.00845581,0.000662541,-0.252552,0.146235,-0.116641,0.101537,0.155516,-0.0960125,-0.198972
0,-20.5139,-4.06627,0.00837684,0.00388062,-0.188996,0.208099,-0.0800918,0.0708877,0.173449,-0.135804,-0.1582
0,-11.8732,-6.90676,0.00939093,0.00366228,-0.356117,0.51035,-0.204413,0.0239774,0.0665853,-0.258091,-0.126436
0,-16.0647,-11.1323,0.00900102,0.0032658,-0.247778,0.510704,-0.0154048,0.491355,0.276564,-0.230454,-0.0491504
0,-15.6998,-8.9228,0.00855929,0.00293128,-0.45304,0.15676,-0.0680716,0.162333,0.0886219,-0.0487866,-0.0768456
0,-16.6708,-4.63173,0.00936693,0.00439219,-0.269542,0.172603,-0.0558521,0.120397,0.214994,-0.0350849,-0.0368837
0,-8.43131,-3.0598,0.00913931,0.0027084,-0.365025,0.332638,-0.0641237,0.0575887,0.366637,-0.116101,-0.166364
0,-9.75723,-2.34635,0.00897138,0.00303065,-0.336674,0.252742,-0.077702,0.0158749,0.197566,-0.179906,-0.0661986
0,-9.90002,-0.703006,0.00831554,0.00347979,-0.293743,0.205006,-0.153025,0.0646077,0.15609,-0.123848,-0.108466
0,-14.3623,-3.28518,0.00960628,0.00225635,-0.260481,0.250863,-0.0640369,0.183834,0.142796,-0.294065,-0.113633
0,-13.9446,-4.11408,0.00850756,0.00449265,-0.302031,0.384463,-0.235317,0.0711147,0.225207,-0.0618866,-0.331002
0,-11.6015,-7.72449,0.0100567,-0.000701095,-0.288335,0.60631,-0.210489,0.0302107,0.332524,-0.0424434,-0.104281
0,-8.06605,-1.45407,0.00971235,0.00203062,-0.311886,0.245031,-0.139376,0.0514948,0.344453,-0.0924622,-0.0859797
0,-13.2454,-1.54259,0.00882143,0.0043626,-0.309911,0.192415,-0.0640089,0.0613024,0.15362,-0.0660627,-0.120403
0,-9.19675,-3.44395,0.00759044,0.00470483,-0.325352,0.198164,-0.265266,0.0663591,0.283594,-0.116192,-0.0761475
0,-12.715,-3.7789,0.010727,0.00336875,-0.361875,0.165835,-0.057435,0.10041,0.203512,-0.114013,-0.0963798
0,-21.6437,-5.2468,0.0096582,0.00393866,-0.22027,0.269098,-0.281759,0.0344593,0.246495,-0.0310182,-0.0478095
0,-11.1176,-3.30639,0.00767388,0.00230373,-0.242928,0.143343,-0.211232,0.0316751,0.239232,-0.149619,-0.0788769
0,-13.7699,-2.68372,0.00917722,0.00254651,-0.298566,0.16864,-0.3353,0.0937519,0.114422,-0.0916308,-0.165165
0,-9.97972,-5.05356,0.0110463,0.000587154,-0.235092,0.314072,-0.113515,0.0668092,0.294882,-0.0817742,-0.0573852
0,-19.6576,-6.23887,0.00837725,0.0038441,-0.222425,0.223841,-0.391068,0.344792,0.259745,-0.103186,-0.14923
0,-12.9002,-5.70688,0.00902418,0.00128358,-0.274622,0.189743,-0.0164498,0.0366834,0.202569,-0.132336,-0.261161
0,-9.66296,-2.40575,0.00807724,0.00229639,-0.290603,0.243939,-0.199468,0.0448099,0.101533,-0.156559,-0.225726
0,-13.2694,-10.8288,0.010802,-0.00123585,-0.340568,0.122163,-0.361421,0.0103017,0.144967,-0.0777523,-0.0842359
0,-10.6021,-4.40236,0.0103437,0.00153003,-0.29742,0.193821,-0.12059,0.117617,0.441145,-0.236231,-0.0852714
0,-12.2565,-4.44805,0.00883339,0.00272302,-0.331171,0.121851,-0.154654,0.0715611,0.13998,-0.0570472,-0.0281816
0,-12.1211,-3.58966,0.00885598,0.00330338,-0.2998,0.317475,-0.0321499,0.0619961,0.100734,-0.0634089,-0.043142
0,-11.2527,-2.72526,0.0087233,0.00356326,-0.336204,0.182534,-0.11543,0.0508915,0.252596,-0.136803,-0.293498
0,-14.4302,-4.66694,0.00830841,0.00322945,-0.213873,0.374923,-0.0364985,0.0327111,0.145471,-0.0351956,-0.123465
0,-21.8334,-5.45917,0.00980687,0.00523696,-0.28726,0.196084,-0.291219,0.0491214,0.217956,-0.0532606,-0.0323848
0,-10.7437,-1.45882,0.00913646,0.00217712,-0.313023,0.161666,-0.0581601,0.0452744,0.204163,-0.0950258,-0.165075
0,-11.1834,-5.50451,0.00683699,0.00226198,-0.202846,0.175882,-0.0799179,0.0466625,0.24777,-0.220945,-0.056854
0,-10.3387,-3.58399,0.00868316,0.00162959,-0.304253,0.440826,-0.115929,0.0980255,0.0708799,-0.0574934,-0.0782462
0,-18.2535,-4.85225,0.010407,0.00316873,-0.307739,0.226388,-0.165008,0.128214,0.0857426,-0.27694,-0.216926
0,-7.87676,-2.39076,0.00822899,0.00173128,-0.248547,0.256078,-0.178856,0.140545,0.218859,-0.178411,-0.149297
0,-10.5811,-6.03499,0.00906874,0.00485038,-0.3847,0.155179,-0.171269,0.139486,0.321347,-0.0590959,-0.198929
0,-13.4728,-7.05827,0.00877717,0.00388414,-0.314713,0.368149,-0.103255,0.00426228,0.0844979,-0.0784209,-0.0678756
0,-13.2902,-2.81735,0.0077632,0.00449575,-0.273408,0.244299,-0.047711,0.0555311,0.119565,-0.103069,-0.159132
0,-9.24829,-5.10581,0.00714222,0.00517159,-0.261336,0.346531,-0.124489,0.0970037,0.320041,-0.203981,-0.0723218
0,-9.42222,-3.8279,0.00809026,0.00193573,-0.389939,0.223914,-0.123123,0.0667865,0.104646,-0.202496,-0.0666172
0,-13.66,-5.86557,0.00815812,0.00483737,-0.284686,0.435366,-0.0381237,0.0119627,0.152347,-0.197676,-0.0864027
0,-20.9939,-3.40551,0.00942399,0.00288914,-0.26451,0.190696,-0.0842629,0.0728111,0.123625,-0.136973,-0.370502
0,-8.67832,-2.62776,0.00778058,0.00377391,-0.328858,0.474422,-0.0857345,0.0967108,0.161276,-0.0981407,-0.0723848
0,-10.8222,-3.27394,0.00806445,0.00222856,-0.288269,0.330349,-0.0247066,0.0386658,0.130012,-0.0504543,-0.129983
0,-9.79875,-1.31687,0.00941076,0.00167699,-0.296165,0.171543,-0.0963871,0.0496344,0.28306,-0.079578,-0.0846001
0,-14.7795,-3.22192,0.00783775,0.00505667,-0.260711,0.244696,-0.0983428,0.0686215,0.0980176,-0.0815794,-0.085348
0,-22.6178,-7.28691,0.00676869,0.00137158,-0.267127,0.257677,-0.672866,0.0105124,0.163596,-0.0689145,-0.114913
0,-9.1005,-1.70627,0.00890576,0.00123708,-0.263656,0.244528,-0.139837,0.0266132,0.225916,-0.0771341,-0.0602469
0,-9.11944,-3.21758,0.0100916,0.000516264,-0.330587,0.263992,-0.19677,0.0399339,0.169214,-0.0337192,-0.0985493
0,-16.0699,-2.86108,0.0091529,0.00238417,-0.227017,0.284016,-0.0733734,0.0589259,0.131028,-0.0659358,-0.254242
0,-8.69887,-4.85842,0.00976259,0.000495857,-0.259301,0.452756,-0.126347,0.223435,0.190532,-0.0772396,-0.205061
0,-22.019,-6.57393,0.00956416,0.00178925,-0.339052,0.219784,-0.661493,0.0144029,0.103932,-0.172134,-0.161299
0,-9.36749,-2.04466,0.00804845,0.00320281,-0.273942,0.357018,-0.161906,0.0344201,0.248991,-0.059332,-0.199015
0,-11.2826,-6.69188,0.00634412,0.0028194,-0.329955,0.124408,-0.274776,0.153684,0.174808,-0.0413727,-0.0461897
0,-11.6311,-5.11934,0.00991488,0.0033242,-0.356709,0.152545,-0.188331,0.16971,0.283667,-0.0354249,-0.211107
0,-23.4257,-5.78034,0.00868762,0.00493111,-0.231742,0.378471,-0.21722,0.0184676,0.100792,-0.074782,-0.205296
0,-12.1298,-5.85493,0.00631294,0.00193111,-0.384539,0.267485,-0.128791,0.0533945,0.244516,-0.190845,-0.255772
0,-24.9152,-4.23985,0.00887608,0.00301026,-0.26183,0.202277,-0.521068,0.026882,0.135025,-0.0574098,-0.206733
0,-14.8564,-3.34945,0.00844051,0.0028966,-0.249532,0.235384,-0.149381,0.0193344,0.0761327,-0.0654824,-0.0810043
0,-10.0873,-2.42362,0.00848731,0.00146376,-0.306751,0.462774,-0.0639365,0.0660528,0.190256,-0.040161,-0.138106
0,-12.9595,-4.68017,0.00844849,0.00382147,-0.283571,0.292767,-0.18633,0.148429,0.324584,-0.034414,-0.323656
0,-10.6135,-1.97765,0.00826667,0.00385119,-0.283923,0.27047,-0.303634,0.07371,0.219521,-0.094985,-0.0672549
0,-8.92443,-3.58796,0.00729015,0.00385483,-0.267129,0.388281,-0.214782,0.0809901,0.230247,-0.240366,-0.0983886
0,-8.34589,-2.22358,0.0087646,0.00142633,-0.358126,0.30688,-0.079798,0.0432903,0.268641,-0.134595,-0.166066
0,-11.0215,-5.62396,0.009007,0.000747726,-0.304805,0.323573,-0.0366877,0.0153853,0.326611,-0.301523,-0.144979
0,-10.7161,-4.89984,0.00753201,0.00357842,-0.284839,0.281438,-0.0216739,0.0990993,0.0959886,-0.162264,-0.0888864
0,-8.22127,-3.50328,0.00995008,0.00180837,-0.365813,0.356479,-0.130575,0.0390168,0.262799,-0.0866799,-0.0431441
0,-24.7174,-8.65419,0.00650241,-0.000504936,-0.349646,0.340735,-0.302971,0.0956654,0.468017,-0.151776,-0.117078
0,-9.89982,-4.62013,0.00777878,0.00401421,-0.367611,0.197366,-0.141847,0.131168,0.37047,-0.0683752,-0.214718
0,-19.6575,-4.97039,0.00920563,0.00386866,-0.206503,0.216891,-0.0342685,0.0422108,0.265993,-0.0379418,-0.0892298
0,-10.1443,-3.39631,0.00744315,0.00214767,-0.31066,0.284143,-0.0268865,0.0226508,0.221482,-0.119087,-0.106019
0,-23.3994,-6.38367,0.0114193,0.00255404,-0.289771,0.102526,-0.223838,0.0214164,0.197984,-0.057446,-0.0873865
0,-10.0516,-1.04068,0.00853135,0.00262728,-0.314985,0.164592,-0.136221,0.0569608,0.158122,-0.0487853,-0.121431
0,-12.75,-7.1307,0.00855317,0.00365794,-0.293241,0.252117,-0.0113119,0.258501,0.15714,-0.0611104,-0.129429
0,-9.97945,-3.36995,0.00681867,0.00319027,-0.34498,0.357871,-0.0696358,0.0231519,0.2137,-0.142549,-0.0989635
0,-19.6743,-4.07768,0.00810819,0.00488727,-0.271113,0.164473,-0.310188,0.0505643,0.113189,-0.126645,-0.137458
0,-17.448,-6.76794,0.00708867,0.0033281,-0.303935,0.247157,-0.422305,0.0859735,0.495184,-0.0787669,-0.302597
0,-11.4896,-4.0963,0.00934949,0.00415917,-0.354286,0.249155,-0.141347,0.223006,0.115515,-0.0654624,-0.214095
0,-13.0004,-4.78687,0.00986814,0.00308632,-0.352267,0.188915,-0.0667968,0.223863,0.168632,-0.0211112,-0.0898224
0,-15.5843,-3.31507,0.00900505,0.00508571,-0.248498,0.252004,-0.115201,0.183937,0.201528,-0.0988737,-0.101029
0,-10.0116,-5.17624,0.00582162,0.00181262,-0.311821,0.320218,-0.16297,0.0173455,0.157538,-0.173864,-0.136971
0,-8.66943,-2.75038,0.00702249,0.00392048,-0.274906,0.412441,-0.159254,0.0378113,0.196646,-0.087929,-0.115092
0,-9.09499,-3.28897,0.00894943,0.00246853,-0.334361,0.187865,-0.248426,0.0491101,0.308789,-0.140469,-0.0384378
0,-12.7107,-2.70465,0.00903953,0.00221358,-0.276639,0.145422,-0.0551409,0.150434,0.163461,-0.0441451,-0.131944
0,-9.34223,-5.51501,0.0105317,0.00115156,-0.325757,0.449406,-0.11356,0.00924296,0.175363,-0.172925,-0.101587
0,-30.257,-6.2558,0.00727681,0.00175839,-0.343653,0.252454,-0.0782197,0.0753736,0.75951,-0.078406,-0.072882
0,-13.6316,-6.2057,0.00806458,0.00273474,-0.293052,0.253372,-0.0334442,0.0139791,0.439475,-0.0230722,-0.126538
0,-12.4666,-5.37474,0.0063915,0.00108811,-0.273813,0.49634,-0.156327,0.0479044,0.110563,-0.100914,-0.194147
0,-8.81036,-2.85447,0.00804196,0.0026781,-0.298841,0.278611,-0.242364,0.0784705,0.127826,-0.126752,-0.0341963
0,-13.4891,-1.88672,0.0106895,0.0024488,-0.292931,0.253141,-0.117375,0.0573542,0.163482,-0.0438937,-0.0830162
0,-14.0123,-6.20167,0.00855199,-0.000777831,-0.310788,0.217706,-0.0574236,0.105193,0.42512,-0.0562583,-0.221574
0,-19.0118,-6.89041,0.00712219,-0.00136534,-0.336583,0.215457,-0.110286,0.0353447,0.334683,-0.146676,-0.0652254
0,-11.026,-4.27264,0.0084235,0.00129786,-0.289315,0.118374,-0.264459,0.0279491,0.195053,-0.119749,-0.0445881
0,-13.7058,-5.96614,0.00760246,0.00356032,-0.351561,0.230443,-0.0806575,0.0768191,0.0710177,-0.465144,-0.123338
0,-20.8527,-7.35659,0.0109489,0.00164916,-0.232674,0.362713,-0.0314208,0.0200839,0.12971,-0.287357,-0.0687852
0,-13.7279,-7.36808,0.00753817,0.00110379,-0.301396,0.16951,-0.0119657,0.0412939,0.295009,-0.0530814,-0.0652116
0,-12.6782,-3.44179,0.006716,0.00170219,-0.359507,0.193991,-0.123227,0.034663,0.249208,-0.0512028,-0.10314
0,-10.0223,-3.21092,0.00703408,0.00174478,-0.28571,0.291398,-0.0429039,0.0711234,0.336123,-0.0885013,-0.141605
0,-12.6246,-4.33743,0.00924262,0.00568219,-0.313502,0.339176,-0.0973943,0.0288343,0.313632,-0.159501,-0.131199
0,-11.872,-3.38422,0.00900534,0.00541319,-0.33579,0.187752,-0.16137,0.103216,0.240692,-0.0944622,-0.129129
0,-8.52675,-1.41295,0.00909668,0.00207546,-0.286017,0.375785,-0.0668806,0.031561,0.241012,-0.0727886,-0.0774126
0,-12.1037,-6.783,0.00887571,0.00192933,-0.285388,0.166662,-0.0748863,0.210785,0.296051,-0.0379887,-0.0190076
0,-12.6369,-3.74287,0.00945483,0.00154351,-0.246459,0.367834,-0.0840416,0.0440434,0.100214,-0.0295098,-0.163966
0,-11.7428,-3.03253,0.00803684,0.00327657,-0.209532,0.313666,-0.137333,0.057749,0.21198,-0.0415841,-0.0866757
0,-12.3289,-7.54408,0.00855503,-0.000991193,-0.330323,0.151231,-0.16797,0.0933792,0.135851,-0.459871,-0.167147
0,-12.7759,-8.57519,0.00725562,0.00144383,-0.220202,0.130734,-0.0293145,0.0508878,0.307561,-0.0174217,-0.0803875
0,-12.2725,-5.58447,0.00688315,0.00187352,-0.345661,0.174235,-0.367253,0.144065,0.183013,-0.0267117,-0.100137
0,-9.15125,-2.77259,0.00752134,0.00111046,-0.265296,0.254587,-0.0419618,0.0596275,0.166947,-0.074567,-0.188167
0,-10.0183,-1.61578,0.00849022,0.00217856,-0.257633,0.264008,-0.0962946,0.0946054,0.117937,-0.165717,-0.149649
0,-14.0823,-8.62299,0.00978163,0.00147016,-0.404489,0.613304,-0.174845,0.17457,0.366468,-0.158061,-0.178805
0,-10.9955,-3.57044,0.0104533,0.00119636,-0.301871,0.233574,-0.307285,0.075424,0.207371,-0.0731261,-0.0455451
